Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4450	-23302.8	-23235.9	-66.8854	0.260717	0.0310358	0.0494457	0.864964	0.00140894	0.0407847	0.149789	0.075001	0.110162	0.02196	0.0430404	0.0406123	0.004691	0.0472542	0.589909	0.0187098	0.00210753	0.0289908	2.01213	0.0032819	0.018454	0.17769	0.0977267	0.00597292	0.0175919	0.0074968	0.0191811	0.25074	0.0318978	0.0233867	0.0416706	0.00286441	0.014909	0.0192264	0.00478956	0.0814269	0.0535107	0.121542	0.0718664	0.0249824	0.133863	0.0146122	0.0133421	0.0226249	0.0540947	0.0709955	0.186047	0.0345721	0.541994	0.0345823	0.0186456	0.047352	0.0560083	0.126122	0.6201	0.0348572	0.00838385	0.0874037	0.0781645	0.0292677	0.0904209	0.225051	0.146066	0.0726182	0.355722	0.110123	0.00264932	0.0745316	0.523548	3.39927	0.206066	0.228719	0.277387	0.287828	7.43524
4460	-23301.2	-23227.7	-73.4968	0.267274	0.0385321	0.0562714	1.01995	0.00214055	0.0343112	0.122256	0.0645643	0.109065	0.0240503	0.0485633	0.0328442	0.00563789	0.0647831	0.571697	0.0146688	0.00444915	0.035743	2.35967	0.00381312	0.0142208	0.214366	0.104607	0.0123661	0.0224247	0.00154619	0.0207288	0.266588	0.0345767	0.0193554	0.0498476	0.00406426	0.0220555	0.027508	0.00137018	0.0511849	0.0678491	0.116727	0.0995152	0.0236917	0.1096	0.0127141	0.0146772	0.0367727	0.0373002	0.0556254	0.190744	0.0288152	0.685503	0.0361283	0.02005	0.0603663	0.0560527	0.11579	0.612297	0.0162402	0.0152482	0.0911281	0.073236	0.0404448	0.0890009	0.221516	0.143772	0.0714777	0.36584	0.108393	0.00301637	0.0794179	0.536526	3.38104	0.206066	0.228719	0.277387	0.287828	8.09635
4470	-23298.9	-23230.7	-68.1944	0.267274	0.0305212	0.081712	0.897139	0.00726926	0.0383975	0.150228	0.0691356	0.117386	0.0245799	0.057015	0.0296346	0.00656416	0.0460251	0.586155	0.0259056	0.0039936	0.035743	1.97735	0.00920335	0.0174143	0.19001	0.0899721	0.0101331	0.012485	0.00545407	0.025076	0.207626	0.0356245	0.0189694	0.0455939	0.00578069	0.018525	0.0336204	0.00371174	0.0840631	0.0692336	0.144046	0.149562	0.0343927	0.111571	0.0130025	0.00844159	0.0383552	0.0236007	0.0405584	0.193967	0.0176199	0.514725	0.0356264	0.0377234	0.0480503	0.0361583	0.136666	0.719745	0.0222759	0.00386681	0.0721209	0.0527374	0.0440419	0.0808873	0.222529	0.14811	0.072072	0.367513	0.108889	0.00301637	0.0794179	0.536526	3.38104	0.206325	0.229007	0.277736	0.286932	7.5661
4480	-23302.2	-23236.9	-65.2864	0.265488	0.0200301	0.0791116	0.922204	0.00559963	0.0217793	0.138504	0.0469362	0.1005	0.0271538	0.0362439	0.0404829	0.00339816	0.0459707	0.586155	0.0135018	0.00387169	0.0364212	1.94119	0.00951721	0.0194129	0.181843	0.0976804	0.0136144	0.0171304	0.00558724	0.0286677	0.207626	0.0246199	0.0190006	0.0372088	0.00500673	0.0157721	0.021777	0.00170994	0.0735956	0.045089	0.0802408	0.0982921	0.0155939	0.13555	0.0207799	0.0144278	0.0305694	0.0142211	0.027227	0.176732	0.0246064	0.534639	0.0430454	0.0436276	0.0669663	0.0697185	0.123778	0.646112	0.0167981	0.00387202	0.089608	0.0685632	0.0364263	0.0849286	0.219846	0.146324	0.071203	0.370123	0.107576	0.00291348	0.078081	0.533029	3.38598	0.206708	0.227575	0.278252	0.287465	7.27531
4490	-23304.3	-23240.8	-63.4166	0.284916	0.0271531	0.0659857	0.920128	0.00430217	0.0376699	0.160137	0.055231	0.127369	0.0324839	0.0413767	0.0334841	0.00410623	0.0390911	0.595636	0.0214221	0.00262808	0.035232	1.83281	0.0101278	0.0237255	0.186576	0.110204	0.00561138	0.0138902	0.0115907	0.033421	0.210082	0.0287732	0.018512	0.049901	0.00885418	0.0297019	0.0185656	0.00436916	0.029444	0.0702469	0.0826332	0.0918909	0.0310712	0.111672	0.0230628	0.0157766	0.0403564	0.0192784	0.0375165	0.218251	0.027048	0.420957	0.0309712	0.0394673	0.0503061	0.046399	0.125916	0.587846	0.0226097	0.0073614	0.0642815	0.0696789	0.024042	0.0849286	0.219846	0.146324	0.071203	0.370123	0.107576	0.00415167	0.0928247	0.569579	3.33344	0.207829	0.223389	0.27976	0.289022	7.08823
4500	-23300	-23233.3	-66.6747	0.284916	0.0360907	0.0723818	0.902345	0.00439553	0.053709	0.142079	0.0572228	0.120088	0.0212609	0.0372523	0.0421734	0.00306783	0.043656	0.589791	0.0182607	0.00452919	0.035232	2.02415	0.00664133	0.0164082	0.22835	0.0903995	0.00703431	0.0131326	0.0135493	0.0237343	0.228328	0.0304605	0.0192689	0.0361021	0.00251993	0.00909795	0.0351134	0.00508344	0.0621703	0.0477678	0.0849121	0.104987	0.0223603	0.164189	0.0120351	0.0142961	0.0409682	0.025921	0.0422917	0.21593	0.0293168	0.482684	0.0312743	0.0269492	0.036753	0.0681919	0.145621	0.587846	0.0277246	0.00639148	0.0502718	0.0746475	0.0356374	0.0847422	0.219363	0.146003	0.0732417	0.36931	0.10734	0.00415167	0.0928247	0.569579	3.33344	0.207829	0.223389	0.27976	0.289022	7.41405
4510	-23306.5	-23239.4	-67.094	0.264191	0.0387524	0.0694367	0.902345	0.00508988	0.0306616	0.115023	0.0581906	0.133805	0.0196478	0.0387399	0.0361432	0.00325471	0.0507684	0.501229	0.0212617	0.00548319	0.0310662	1.94242	0.0118422	0.0266957	0.205723	0.0923116	0.00441041	0.018894	0.00730643	0.0246371	0.261547	0.0467501	0.0186258	0.0360987	0.00596258	0.0191527	0.0246733	0.00435291	0.0636501	0.0575194	0.123998	0.0736911	0.0197121	0.084025	0.0210046	0.0120977	0.0487854	0.0310817	0.117078	0.21959	0.0287362	0.617391	0.0426363	0.0404709	0.0525322	0.0568038	0.168593	0.572633	0.045044	0.00583282	0.0474935	0.0525426	0.0408344	0.0871432	0.220875	0.147009	0.0650377	0.371855	0.108079	0.00284012	0.0771127	0.530472	3.38958	0.207829	0.223389	0.27976	0.289022	7.45607
4520	-23312.1	-23233.4	-78.6911	0.266641	0.0367181	0.0779782	0.900061	0.00536721	0.0456594	0.153942	0.0448679	0.130304	0.0274621	0.0383127	0.0407009	0.010494	0.0577735	0.584965	0.0318597	0.00328049	0.0387093	2.73487	0.0142993	0.0144498	0.254509	0.0936262	0.00832795	0.0197058	0.00947499	0.0262216	0.248231	0.031124	0.0174945	0.05403	0.00563859	0.0340483	0.0187224	0.00158953	0.0653389	0.0475965	0.118757	0.113718	0.0250243	0.13326	0.0193296	0.00755617	0.0491964	0.0316466	0.0676225	0.193325	0.0257542	0.677172	0.0386194	0.0427214	0.0375933	0.0384329	0.170451	0.65497	0.0485107	0.0142365	0.0664566	0.0814035	0.0322606	0.0871432	0.220875	0.147009	0.0650377	0.371855	0.108079	0.00297968	0.0789439	0.53529	3.38279	0.206524	0.221987	0.278004	0.293484	8.61577
4530	-23311.3	-23237.5	-73.7459	0.266641	0.0385237	0.0841329	1.00537	0.0101435	0.037016	0.132079	0.0588669	0.134692	0.0210476	0.0450616	0.0278217	0.00778484	0.0613094	0.682539	0.021238	0.00529634	0.051603	2.17103	0.0135327	0.0170339	0.23928	0.125227	0.0114209	0.0124235	0.00678467	0.0191206	0.249183	0.0284868	0.032406	0.0422332	0.00652385	0.0248064	0.0328405	0.00138619	0.0386411	0.0544095	0.0893774	0.160837	0.0211109	0.135375	0.0193301	0.00591761	0.0325002	0.0199143	0.0215682	0.193325	0.0233832	0.535445	0.0230042	0.0566767	0.0539746	0.0559553	0.152643	0.718733	0.0454095	0.0105995	0.112389	0.052132	0.0303551	0.0857426	0.241065	0.140174	0.0607976	0.365879	0.106342	0.00297968	0.0789439	0.53529	3.38279	0.206524	0.221987	0.278004	0.293484	8.12126
4540	-23316.4	-23244.2	-72.2427	0.266641	0.0429012	0.0671833	0.878032	0.00552131	0.0407692	0.155203	0.0747575	0.112347	0.0277516	0.0372478	0.0299091	0.00129277	0.0607263	0.583123	0.0155024	0.0128047	0.0461866	2.12728	0.0169264	0.0141545	0.265757	0.094253	0.00512222	0.0154698	0.0112249	0.0285126	0.291317	0.047007	0.023995	0.056065	0.00972159	0.0221538	0.0191584	0.000901607	0.0556769	0.047625	0.102973	0.141123	0.0231752	0.121761	0.00715186	0.0137643	0.0473161	0.0357879	0.0209616	0.229687	0.0246361	0.563493	0.0430761	0.0342241	0.0667953	0.0398317	0.105192	0.666808	0.029537	0.00586553	0.185266	0.0792258	0.0396983	0.0876081	0.228172	0.143847	0.061985	0.375467	0.10292	0.00297968	0.0789439	0.53529	3.38279	0.205646	0.225297	0.276822	0.292236	7.97093
4550	-23306.1	-23232.9	-73.1947	0.27728	0.0441812	0.0845182	0.814618	0.00232962	0.0511493	0.18304	0.0765284	0.107679	0.0283086	0.0408004	0.0300734	0.00309157	0.0607263	0.667022	0.0133455	0.00940089	0.0347744	2.34541	0.0159009	0.0200173	0.258485	0.094253	0.00480828	0.0170245	0.00749455	0.0321407	0.266077	0.0355356	0.0280993	0.0454123	0.00648164	0.0203162	0.0201735	0.00435521	0.0653088	0.0540745	0.129076	0.107777	0.0224454	0.129543	0.00914079	0.0081572	0.0229272	0.0201138	0.0532666	0.213795	0.0353372	0.563493	0.0330358	0.0468744	0.0451396	0.0444928	0.138524	0.61186	0.0248429	0.00232958	0.119691	0.0646756	0.0265895	0.0881875	0.229681	0.138184	0.062395	0.377951	0.103601	0.00363365	0.086982	0.555599	3.35379	0.205646	0.225297	0.276822	0.292236	8.06608
4560	-23305.4	-23239	-66.4286	0.276275	0.0254735	0.0764055	0.81724	0.00589787	0.0423637	0.149897	0.0803001	0.128405	0.0242262	0.0408004	0.0516855	0.00181867	0.0448489	0.502435	0.0238062	0.00485719	0.0328873	1.94097	0.00891737	0.0145392	0.206457	0.0804913	0.0122653	0.0120979	0.00721715	0.0286733	0.240872	0.0494702	0.0233377	0.0434348	0.00540577	0.0125047	0.0190992	0.00970564	0.0622	0.0581084	0.061087	0.16593	0.0312948	0.134795	0.0128084	0.0154206	0.0317876	0.0317982	0.0328416	0.189442	0.0299836	0.611108	0.033128	0.0473659	0.0605217	0.0414998	0.134557	0.670672	0.018907	0.00177815	0.0494108	0.0553502	0.0388747	0.0840661	0.242799	0.131726	0.0708553	0.360287	0.110266	0.00356854	0.0862175	0.553723	3.35649	0.193862	0.22864	0.280928	0.296571	7.38947
4570	-23306.3	-23242.3	-63.9703	0.276778	0.0304814	0.0737933	0.803717	0.00170457	0.0367086	0.147152	0.0672527	0.125154	0.0247165	0.049403	0.0400443	0.00582763	0.0451969	0.549813	0.0117108	0.00493406	0.0386885	1.75679	0.00485525	0.0160988	0.218072	0.10529	0.00786434	0.0219167	0.00111264	0.0396969	0.215105	0.0435078	0.0217417	0.0404315	0.00383184	0.0177093	0.0232949	0.0123927	0.0832413	0.0681424	0.102182	0.15008	0.0226572	0.139986	0.0248797	0.00568636	0.0371674	0.0292125	0.0333298	0.180609	0.027623	0.488487	0.0259493	0.0360858	0.0551676	0.0168605	0.109121	0.643071	0.0386055	0.00474366	0.0954645	0.0751104	0.044176	0.0836301	0.24154	0.13623	0.0704878	0.358418	0.109694	0.00360102	0.0865997	0.554663	3.35514	0.193862	0.22864	0.280928	0.296571	7.14365
4580	-23309.9	-23241.9	-68.0193	0.274351	0.0343775	0.075601	0.803717	0.0014957	0.0375913	0.125012	0.0574369	0.122651	0.0185249	0.0498785	0.0388211	0.00693883	0.0493628	0.519563	0.0252394	0.00855785	0.0426102	2.09295	0.00756299	0.0171325	0.271391	0.10744	0.0122762	0.021537	0.00153737	0.0304477	0.19299	0.0430409	0.0148077	0.038052	0.00761538	0.0220707	0.0223194	0.00526956	0.0445491	0.0697045	0.100982	0.145211	0.0240303	0.108402	0.0179372	0.00453414	0.0519178	0.0397196	0.029993	0.233145	0.02956	0.650209	0.0435871	0.0727655	0.0542983	0.0244248	0.156051	0.477045	0.0407284	0.00850244	0.102254	0.0566389	0.0365457	0.0844413	0.240412	0.137551	0.0711716	0.361895	0.104528	0.00344579	0.0847563	0.550107	3.36169	0.193862	0.22864	0.280928	0.296571	7.54855
4590	-23304	-23232.6	-71.4725	0.274351	0.0386724	0.0784029	0.903622	0.00105109	0.0297827	0.163719	0.0648578	0.137433	0.0217633	0.0442725	0.0408656	0.00540941	0.0573941	0.583394	0.0210248	0.00788823	0.032983	2.26098	0.0100785	0.00989807	0.215482	0.102293	0.0170419	0.0148427	0.0018548	0.0262158	0.260466	0.0462004	0.0222782	0.0559126	0.00460093	0.0345808	0.0182256	0.0020883	0.0603423	0.0594048	0.110681	0.166077	0.0196236	0.106584	0.0114034	0.0140684	0.0284411	0.0297682	0.0279449	0.242513	0.0300802	0.473466	0.0608685	0.030944	0.0578184	0.019095	0.110329	0.699705	0.0336418	0.00844942	0.0414537	0.0758569	0.0397409	0.0908275	0.24144	0.138139	0.0708755	0.35784	0.100878	0.00344579	0.0847563	0.550107	3.36169	0.193927	0.228716	0.280688	0.29667	7.89388
4600	-23304.4	-23233.8	-70.523	0.265521	0.0427093	0.0542339	0.932189	0.000393708	0.0338609	0.143919	0.0675467	0.120781	0.0310756	0.0427122	0.0332503	0.00665701	0.0517126	0.544884	0.0165182	0.00407477	0.0424932	2.03125	0.00602957	0.0104761	0.236354	0.121286	0.0172286	0.0178201	0.00259781	0.0308519	0.210728	0.0412594	0.0284911	0.0465408	0.00430027	0.0194392	0.0243683	0.00918015	0.0539793	0.0582208	0.112895	0.13911	0.0299112	0.134236	0.0129822	0.0154126	0.036815	0.0325164	0.075362	0.223947	0.0272621	0.680729	0.0510582	0.0407731	0.0597864	0.0297144	0.130478	0.698148	0.0130501	0.00567094	0.0346892	0.0427397	0.0322779	0.0908275	0.24144	0.138139	0.0708755	0.35784	0.100878	0.00291537	0.0781057	0.533094	3.38588	0.202024	0.238266	0.272879	0.28683	7.79897
4610	-23308.1	-23236.9	-71.2785	0.278611	0.0310034	0.0601908	0.827652	0.000186987	0.0217271	0.148385	0.0682583	0.148171	0.0265609	0.0376896	0.0351478	0.00561059	0.0624896	0.662028	0.0233174	0.00528226	0.0343141	2.29168	0.00740978	0.0133361	0.241587	0.102102	0.0161422	0.0123542	0.00269886	0.032447	0.210728	0.0407302	0.0237271	0.0533663	0.00372529	0.019131	0.0212796	0.0074809	0.0669399	0.0784353	0.141963	0.101552	0.0253146	0.106506	0.0286463	0.00428697	0.048254	0.0335846	0.0384842	0.203974	0.0265732	0.547517	0.0368548	0.0506651	0.0615697	0.0350376	0.143873	0.595415	0.0102348	0.00820538	0.102602	0.0379696	0.0420479	0.0747414	0.245228	0.140307	0.0738066	0.363455	0.102462	0.00372104	0.0879968	0.558072	3.35021	0.202024	0.238266	0.272879	0.28683	7.87445
4620	-23316	-23241.3	-74.6797	0.28611	0.0402144	0.0716773	0.995667	9.8636e-05	0.0281285	0.146695	0.063693	0.114748	0.0250263	0.0345074	0.0385914	0.00532493	0.071318	0.702577	0.0220548	0.00590165	0.0470301	2.27937	0.0165125	0.0181392	0.222723	0.116164	0.0088602	0.0107124	0.00860298	0.0276504	0.223848	0.0377497	0.0141072	0.0382878	0.00774002	0.0242075	0.0141	0.00747733	0.0422632	0.0598356	0.130447	0.140752	0.0226082	0.142374	0.0151659	0.0143708	0.018875	0.0425681	0.0217892	0.208268	0.0404121	0.631597	0.0404452	0.045807	0.0710502	0.0303652	0.143861	0.59026	0.0211448	0.00347243	0.1498	0.0626741	0.034824	0.0748232	0.245497	0.14046	0.0727937	0.363853	0.102574	0.00423638	0.0937431	0.571722	3.3303	0.202024	0.238266	0.272879	0.28683	8.21454
4630	-23301.7	-23234.7	-66.9591	0.28611	0.0405508	0.0889561	0.922106	0.000604906	0.0330734	0.154776	0.0772268	0.108335	0.0259303	0.0518963	0.0370382	0.00475803	0.0618254	0.565498	0.0194749	0.0081828	0.0414673	1.92622	0.0136306	0.0103715	0.207382	0.114854	0.0101055	0.00866198	0.00691415	0.0322503	0.213638	0.0399621	0.0168311	0.0474767	0.00496605	0.0269276	0.0240953	0.00711793	0.0281411	0.063976	0.12027	0.114653	0.0305903	0.108502	0.0263244	0.00664797	0.019428	0.0200047	0.0621108	0.209767	0.0322971	0.522215	0.0349806	0.0537569	0.0516129	0.0395344	0.114306	0.591514	0.0409323	0.00587699	0.106394	0.05512	0.0304174	0.0876964	0.244448	0.130938	0.0724828	0.362299	0.102136	0.00423638	0.0937431	0.571722	3.3303	0.202024	0.238266	0.272879	0.28683	7.44248
4640	-23301.5	-23237.1	-64.4896	0.284396	0.0405508	0.067166	0.905264	0.000541834	0.0588	0.128054	0.0829641	0.112979	0.0230391	0.0382725	0.042421	0.00945321	0.0511789	0.595867	0.0198871	0.00511841	0.034442	1.85044	0.009342	0.0140702	0.239795	0.109361	0.00929179	0.011154	0.0100936	0.0229712	0.180975	0.0398303	0.0149723	0.0503663	0.00189035	0.0174636	0.019997	0.00472967	0.0573797	0.0677707	0.0934346	0.0914728	0.0164674	0.131488	0.0142525	0.0105162	0.0283157	0.0236897	0.0673129	0.250073	0.0245594	0.535457	0.0384381	0.0423931	0.0495207	0.0309744	0.109147	0.475028	0.0434589	0.00527527	0.0779387	0.0435572	0.0448677	0.0876964	0.244448	0.130938	0.0724828	0.362299	0.102136	0.0041151	0.0924252	0.568643	3.33482	0.206019	0.237743	0.272279	0.283959	7.19553
4650	-23310.9	-23237.2	-73.7268	0.271084	0.0269183	0.0803638	0.977367	0.00072652	0.052099	0.125413	0.0670927	0.164171	0.018449	0.0324243	0.0439915	0.00889394	0.0594161	0.576233	0.0174875	0.00579211	0.0450146	2.23129	0.0134648	0.0188592	0.212065	0.101637	0.0072797	0.0130084	0.00825497	0.0395167	0.205634	0.0480321	0.0298098	0.0472852	0.00121508	0.0172076	0.014621	0.00542592	0.0462019	0.0577571	0.101211	0.151397	0.0195658	0.108879	0.030044	0.0108554	0.0341518	0.0350071	0.0235833	0.207274	0.0243945	0.609789	0.0357597	0.0467276	0.0487654	0.0269753	0.131823	0.848952	0.0318823	0.0049667	0.095621	0.0320764	0.0391969	0.0891511	0.219187	0.135605	0.0750666	0.375214	0.105776	0.00324325	0.0822845	0.543892	3.37058	0.201449	0.232468	0.288424	0.277659	8.11932
4660	-23314.1	-23243.6	-70.5474	0.269353	0.0326807	0.0600292	1.01697	0.00141207	0.0461775	0.150009	0.0566626	0.169596	0.0281623	0.0315536	0.0273374	0.00844437	0.0546907	0.636906	0.0286203	0.0021145	0.0359439	2.13494	0.00620528	0.0126688	0.184345	0.113258	0.0104808	0.0134427	0.0109351	0.0234777	0.207334	0.0386905	0.022457	0.0566467	0.000981727	0.011748	0.0176346	0.00463096	0.0502306	0.0781536	0.117794	0.19253	0.0232009	0.12482	0.0309431	0.00998248	0.0413221	0.0440206	0.01476	0.185988	0.0323612	0.482034	0.0207894	0.0744516	0.0695851	0.0529773	0.0873258	0.620237	0.022468	0.00605308	0.0659458	0.0537217	0.0425029	0.076289	0.222282	0.13752	0.0761266	0.380512	0.10727	0.00313892	0.0809797	0.540561	3.37532	0.202666	0.233873	0.284125	0.279337	7.80139
4670	-23311.9	-23239.5	-72.4249	0.269353	0.0326442	0.0600557	0.90164	0.00420004	0.0279835	0.148383	0.0737579	0.146904	0.0278274	0.0366032	0.0258253	0.00591514	0.0490812	0.603193	0.0290954	0.00188839	0.0347071	2.13494	0.00625096	0.0160285	0.215246	0.0809537	0.00999279	0.0182063	0.0101939	0.0291361	0.237888	0.0322898	0.0143795	0.0411963	0.00126415	0.0295097	0.0262591	0.00416059	0.0376123	0.078684	0.124719	0.136382	0.020807	0.123297	0.0328778	0.0102495	0.0267992	0.0466812	0.00657282	0.21081	0.0235283	0.727261	0.0313547	0.082635	0.043119	0.0685453	0.104291	0.717198	0.0390718	0.00768208	0.0781268	0.0588274	0.0344168	0.0716573	0.224547	0.159843	0.0715047	0.35741	0.115037	0.00313892	0.0809797	0.540561	3.37532	0.202666	0.233873	0.284125	0.279337	7.98915
4680	-23310.9	-23237.7	-73.1792	0.27357	0.0247457	0.0711927	0.90164	0.00271806	0.0453987	0.159832	0.0726427	0.138103	0.0248629	0.0444862	0.0305854	0.0107072	0.0598091	0.666147	0.022734	0.00110806	0.0462217	2.04488	0.00504391	0.0168312	0.272563	0.115631	0.00634717	0.0255183	0.0149758	0.0237509	0.268456	0.0444067	0.0213574	0.0498801	0.00255035	0.0406269	0.0269493	0.000903078	0.0458931	0.0494642	0.117273	0.132924	0.0398104	0.159911	0.020726	0.0131473	0.0306538	0.027224	0.0329699	0.214601	0.0222318	0.570732	0.0269956	0.0356483	0.0771106	0.0433305	0.167003	0.732917	0.0186064	0.00798745	0.0662331	0.0837421	0.0238065	0.0842006	0.236894	0.149724	0.0722914	0.345641	0.111249	0.0033967	0.0841642	0.548629	3.36381	0.200482	0.231352	0.281063	0.287102	8.06455
4690	-23310.4	-23241.6	-68.8727	0.308184	0.0373138	0.0676717	0.875406	0.00859694	0.0603235	0.138441	0.0722938	0.116441	0.0227514	0.05283	0.0379427	0.00572885	0.0533339	0.701893	0.0151184	0.00283518	0.0440523	1.7556	0.0110317	0.0246207	0.240453	0.112258	0.0115794	0.0131042	0.00962116	0.0294649	0.200522	0.0506995	0.0274552	0.0474287	0.00113132	0.0203722	0.029187	0.00166502	0.0311405	0.0744817	0.0854848	0.123321	0.028359	0.164576	0.0294817	0.0170356	0.0407731	0.0291989	0.0373265	0.258939	0.0302877	0.592126	0.0461743	0.0301586	0.0354366	0.0420608	0.116277	0.719517	0.046701	0.00452719	0.0628697	0.058862	0.0294419	0.084956	0.239019	0.151067	0.0668218	0.348742	0.109394	0.0059826	0.110875	0.609294	3.27385	0.200482	0.231352	0.281063	0.287102	7.63372
4700	-23304.8	-23240.4	-64.3353	0.273284	0.0346504	0.0657406	0.956006	0.00666705	0.0312128	0.144336	0.0475524	0.130433	0.0241166	0.041754	0.0258945	0.00588013	0.044974	0.557398	0.0135601	0.00383612	0.0332908	2.02352	0.00646299	0.017599	0.193611	0.0960811	0.0102341	0.0170456	0.00805273	0.0317221	0.16829	0.0506995	0.0162236	0.0440292	0.00361244	0.0370988	0.0304783	0.00165087	0.0224889	0.047177	0.0802502	0.106725	0.0195039	0.0850485	0.0270346	0.0108786	0.0497714	0.0219591	0.0237391	0.200698	0.0314787	0.503692	0.0429946	0.027323	0.0512623	0.024098	0.130921	0.567769	0.0274367	0.00689691	0.0759717	0.0574294	0.0139014	0.0946936	0.260912	0.144753	0.0640288	0.334166	0.101447	0.00337885	0.0839479	0.548088	3.36459	0.18762	0.235074	0.285585	0.291721	7.18017
4710	-23311.2	-23242.1	-69.1042	0.261764	0.0255804	0.0682056	0.791218	0.00799432	0.0391872	0.180351	0.0574081	0.137818	0.0254873	0.0550342	0.0259259	0.00362847	0.0576919	0.518202	0.0232021	0.0064054	0.0353755	2.07879	0.00687244	0.01533	0.259649	0.117546	0.00640167	0.0176443	0.012562	0.0217814	0.204942	0.0412723	0.0274923	0.0327497	0.00300091	0.0205185	0.0246716	0.00244411	0.0180411	0.0272562	0.104831	0.111958	0.0134104	0.137352	0.026437	0.0120657	0.0279155	0.0230483	0.0399936	0.212402	0.0322564	0.592624	0.0335684	0.0352675	0.048028	0.026503	0.139828	0.825935	0.0423875	0.00596317	0.0931142	0.0520649	0.0224724	0.0926927	0.261488	0.145073	0.0641703	0.334904	0.101672	0.00270593	0.0753072	0.525645	3.39634	0.18762	0.235074	0.285585	0.291721	7.65711
4720	-23301.2	-23237.5	-63.6771	0.283053	0.0369205	0.069746	0.940066	0.00510735	0.0468207	0.156169	0.0639042	0.117614	0.0279121	0.0391561	0.0269597	0.00599725	0.0431189	0.53109	0.0269594	0.00394008	0.0350001	1.81388	0.00633058	0.0164213	0.218632	0.0969276	0.00576209	0.0138222	0.00979418	0.0266823	0.212396	0.0511635	0.017586	0.0483284	0.00194696	0.0328602	0.0274079	0.00123071	0.0300702	0.0694315	0.0776235	0.111606	0.0281858	0.137352	0.0260923	0.0133276	0.0385507	0.0275158	0.0653407	0.194881	0.0274128	0.534182	0.039952	0.0610643	0.0449822	0.0121556	0.0914946	0.495861	0.043959	0.00497681	0.0741565	0.0634751	0.0229931	0.0919759	0.259466	0.143951	0.0579049	0.332315	0.114387	0.00402151	0.0913943	0.566213	3.33837	0.199526	0.237699	0.267797	0.294978	7.1143
4730	-23320.9	-23251.7	-69.2242	0.278745	0.0396678	0.0671043	0.864794	0.00412229	0.0598652	0.155566	0.0599572	0.127774	0.0251817	0.0436398	0.0292009	0.00303239	0.0620048	0.53109	0.00630176	0.0012907	0.0274219	2.13517	0.0146182	0.0166115	0.323768	0.111786	0.0130428	0.0132102	0.0091373	0.0315722	0.200803	0.0537367	0.0206922	0.0595425	0.0014226	0.0208373	0.0236164	0.00262835	0.0287424	0.0557122	0.104849	0.125211	0.013755	0.093455	0.0201392	0.00666356	0.0416879	0.0226791	0.0219684	0.208569	0.018827	0.531695	0.0355156	0.017271	0.0626868	0.0158744	0.144549	0.617997	0.0604507	0.00826549	0.122474	0.0829142	0.0468615	0.0918523	0.259118	0.143758	0.0578271	0.331499	0.115946	0.0037299	0.0880991	0.55832	3.34985	0.199526	0.237699	0.267797	0.294978	7.66903
4740	-23310.9	-23239.7	-71.2053	0.278745	0.0286084	0.0736302	0.930449	0.0043436	0.0316477	0.155257	0.0849804	0.107688	0.0179427	0.0627618	0.0435369	0.00642238	0.0413088	0.62716	0.0103681	0.00181495	0.0393607	2.42359	0.010764	0.0189859	0.168473	0.102377	0.008435	0.0177311	0.00655088	0.039363	0.230541	0.057372	0.0178722	0.0486213	0.00335203	0.0225594	0.0246547	0.00313771	0.0655906	0.0579585	0.149796	0.0983931	0.0262408	0.0836967	0.0112111	0.0145964	0.0289361	0.0205395	0.0241482	0.187652	0.0215014	0.555451	0.0482416	0.0685243	0.0497147	0.0486481	0.118343	0.521432	0.036557	0.00308671	0.0588968	0.0744669	0.0218515	0.0888782	0.250727	0.153645	0.0737916	0.320765	0.112192	0.0037299	0.0880991	0.55832	3.34985	0.199526	0.237699	0.267797	0.294978	7.86714
