Species ID,Order,Family,Genus,Species,Genus.species,Authority,Synonyms,Common names (Eng),Red List status,Red List criteria
56766,ANURA,CRAUGASTORIDAE,Craugastor,mimus,Craugastor.mimus,"(Taylor, 1955)",Eleutherodactylus mimus,Tilaran Robber Frog,LC,
56775,ANURA,CRAUGASTORIDAE,Craugastor,monnichorum,Craugastor.monnichorum,"(Dunn, 1940)",,Dunn's Robber Frog,DD,
56948,ANURA,CRAUGASTORIDAE,Craugastor,montanus,Craugastor.montanus,"(Lynch, 1965)",Craugastor sartori  |Eleutherodactylus montanus  |Microbatrachylus montanus  ,,EN,B1ab(iii)
56782,ANURA,CRAUGASTORIDAE,Craugastor,myllomyllon,Craugastor.myllomyllon,"(Savage, 2000)",,,DD,
61803,ANURA,CRAUGASTORIDAE,Craugastor,nefrens,Craugastor.nefrens,"(Smith, 2005)",,,DD,
56795,ANURA,CRAUGASTORIDAE,Craugastor,noblei,Craugastor.noblei,"(Barbour & Dunn, 1921)",Eleutherodactylus noblei,Noble's Robber Frog,LC,
56799,ANURA,CRAUGASTORIDAE,Craugastor,obesus,Craugastor.obesus,"(Barbour, 1928)",Eleutherodactylus obesus|Syrrhopus obesus,,CR,D
56801,ANURA,CRAUGASTORIDAE,Craugastor,occidentalis,Craugastor.occidentalis,"(Taylor, 1941)",,,DD,
56807,ANURA,CRAUGASTORIDAE,Craugastor,olanchano,Craugastor.olanchano,"(McCranie & Wilson, 1999)",Eleutherodactylus olanchano  ,,CR,A2ace
56809,ANURA,CRAUGASTORIDAE,Craugastor,omiltemanus,Craugastor.omiltemanus,"(Günther, 1900)",,Gunther's Robber Frog,EN,B1ab(iii)
56810,ANURA,CRAUGASTORIDAE,Craugastor,omoaensis,Craugastor.omoaensis,"(McCranie & Wilson, 1997)",,,CR,A2ace; B1ab(iii)
56811,ANURA,CRAUGASTORIDAE,Craugastor,opimus,Craugastor.opimus,"(Savage and Myers, 2002)",,,LC,
56821,ANURA,CRAUGASTORIDAE,Craugastor,palenque,Craugastor.palenque,"(Campbell and Savage, 2000)",,,DD,
56838,ANURA,CRAUGASTORIDAE,Craugastor,pechorum,Craugastor.pechorum,"(McCranie and Wilson, 1999)",Eleutherodactylus pechorum  ,,EN,B1ab(iii)
56840,ANURA,CRAUGASTORIDAE,Craugastor,pelorus,Craugastor.pelorus,"(Campbell and Savage, 2000)",Eleutherodactylus pelorus  ,,DD,
56847,ANURA,CRAUGASTORIDAE,Craugastor,persimilis,Craugastor.persimilis,"(Barbour, 1926)",Eleutherodactylus persimilis|Microbatrachyls persimilis,,VU,B1ab(iii)
56853,ANURA,CRAUGASTORIDAE,Craugastor,phasma,Craugastor.phasma,"(Lips & Savage, 1996)",Eleutherodactylus phasma,,DD,
56870,ANURA,CRAUGASTORIDAE,Craugastor,podiciferus,Craugastor.podiciferus,"(Cope, 1875)",Eleutherodactylus blairi|Eleutherodactylus podiciferus|Hylodes habenatus|Hylodes muricinus|Hylodes podiciferus|Lithodytes habenatus  |Lithodytes muricinus  |Lithodytes podiciferus,Cerro Utyum Robber Frog,NT,
56872,ANURA,CRAUGASTORIDAE,Craugastor,polymniae,Craugastor.polymniae,"(Campbell, Lamar & Hillis, 1989)",,Sierra Juarez Robber Frog,CR,A2ace
56873,ANURA,CRAUGASTORIDAE,Craugastor,polyptychus,Craugastor.polyptychus,"(Cope, 1886)",Eleutherodactylus polyptychus|Hylodes polyptychus|Microbatrachylus polyptychus,,LC,
56876,ANURA,CRAUGASTORIDAE,Craugastor,pozo,Craugastor.pozo,"(Johnson and Savage, 1995)",,,CR,B1ab(iii)
56882,ANURA,CRAUGASTORIDAE,Craugastor,psephosypharus,Craugastor.psephosypharus,"(Campbell, Savage and Meyer, 1994)",,,VU,B1ab(iii)
56888,ANURA,CRAUGASTORIDAE,Craugastor,punctariolus,Craugastor.punctariolus,"(Peters, 1863)",,,EN,B1ab(iii)
56891,ANURA,CRAUGASTORIDAE,Craugastor,pygmaeus,Craugastor.pygmaeus,"(Taylor, 1937)",Eleutheridactylus pygmaeus,"Pygmy Free-fingered Frog, Pygmy Robber Frog",VU,B1ab(iii)
56900,ANURA,CRAUGASTORIDAE,Craugastor,raniformis,Craugastor.raniformis,"(Boulenger, 1896)",,Robber Frog,LC,
56901,ANURA,CRAUGASTORIDAE,Craugastor,ranoides,Craugastor.ranoides,"(Cope, 1886)",Eleutherodactylus pittieri|Eleutherodactylus ranoides|Hylodes pittieri|Hylodes ranoides|Liohyla pittieri|Liohyla ranoides|Lithodytes  ranoides,,CR,A2ace
56902,ANURA,CRAUGASTORIDAE,Craugastor,rayo,Craugastor.rayo,"(Savage & DeWeese, 1979)",Eleutherodactylus  rayo,Sabana Robber Frog,DD,
56910,ANURA,CRAUGASTORIDAE,Craugastor,rhodopis,Craugastor.rhodopis,"(Cope, 1867)",Eleutherodactylus rhodopis|Hylodes plicatus|Hylodes rhodopis,Polymorphic Robber Frog,VU,B1ab(iii)
56913,ANURA,CRAUGASTORIDAE,Craugastor,rhyacobatrachus,Craugastor.rhyacobatrachus,"(Campbell & Savage, 2000)",Eleutherodactylus rhyacobatrachus,,EN,"B1ab(iii,v)"
56921,ANURA,CRAUGASTORIDAE,Craugastor,rivulus,Craugastor.rivulus,"(Campbell and Savage, 2000)",Eleutherodactylus rivulus  ,,VU,B1ab(iii)
56925,ANURA,CRAUGASTORIDAE,Craugastor,rostralis,Craugastor.rostralis,"(Werner,1896)",,,NT,
56933,ANURA,CRAUGASTORIDAE,Craugastor,rugosus,Craugastor.rugosus,"(Peters, 1873)",Eleutherodactylus florulentus|Eleutherodactylus pelviculus|Eleutherodactylus rugosus|Hylodes florulentus|Hylodes pelviculus|Hylodes  rugosus|Lithodytes florulentus|Lithodytes pelviculus,Veragua Robber Frog,LC,
56934,ANURA,CRAUGASTORIDAE,Craugastor,rugulosus,Craugastor.rugulosus,"(Cope, 1870)",,,LC,
56937,ANURA,CRAUGASTORIDAE,Craugastor,rupinius,Craugastor.rupinius,"(Campbell and Savage, 2000)",,,LC,
56940,ANURA,CRAUGASTORIDAE,Craugastor,sabrinus,Craugastor.sabrinus,"(Campbell & Savage, 2000)",,Long-legged Streamfrog,EN,A2ace
56942,ANURA,CRAUGASTORIDAE,Craugastor,saltuarius,Craugastor.saltuarius,"(McCranie & Wilson, 1997)",,,CR,A2ace
56946,ANURA,CRAUGASTORIDAE,Craugastor,sandersoni,Craugastor.sandersoni,"(Schmidt, 1941)",Eleutherodactylus sandersoni  ,"Sanderson's Streamfrog, Sanderson's Rainfrog",EN,A2ace
56964,ANURA,CRAUGASTORIDAE,Craugastor,silvicola,Craugastor.silvicola,"(Lynch, 1967)",,,EN,B1ab(iii)
56973,ANURA,CRAUGASTORIDAE,Craugastor,spatulatus,Craugastor.spatulatus,"(Smith, 1939)",,,EN,"B1ab(iii,v)"
56976,ANURA,CRAUGASTORIDAE,Craugastor,stadelmani,Craugastor.stadelmani,"(Schmidt, 1936)",Eleutherodactylus stadelmani,,CR,A2ace
56977,ANURA,CRAUGASTORIDAE,Craugastor,stejnegerianus,Craugastor.stejnegerianus,"(Cope, 1893)",Eleutherodactylus stejnegerianus|Hylodes stejnegerianus|Microbatrachylus stejnegerianus,Stejneger's Robber Frog,LC,
56980,ANURA,CRAUGASTORIDAE,Craugastor,stuarti,Craugastor.stuarti,"(Lynch, 1967)",,,EN,B1ab(iii)
61804,ANURA,CRAUGASTORIDAE,Craugastor,tabasarae,Craugastor.tabasarae,"(Savage, Hollingsworth, Lips and Jaslow, 2004)",,,CR,A4ae
56992,ANURA,CRAUGASTORIDAE,Craugastor,talamancae,Craugastor.talamancae,"(Dunn, 1931)",Eleutherodactylus talamancae,Almirante Robber Frog,LC,
56994,ANURA,CRAUGASTORIDAE,Craugastor,tarahumaraensis,Craugastor.tarahumaraensis,"(Taylor, 1940)",,,VU,B1ab(iii)
56995,ANURA,CRAUGASTORIDAE,Craugastor,taurus,Craugastor.taurus,"(Taylor, 1958)",Eleutherodactylus taurus,Golfito Robber Frog,CR,A2ace
56996,ANURA,CRAUGASTORIDAE,Craugastor,taylori,Craugastor.taylori,"(Lynch, 1966)",,,DD,
57013,ANURA,CRAUGASTORIDAE,Craugastor,trachydermus,Craugastor.trachydermus,"(Campbell, 1994)",Eleutherodactylus trachydermus,,CR,A3ce
57022,ANURA,CRAUGASTORIDAE,Craugastor,underwoodi,Craugastor.underwoodi,"(Boulenger, 1896)",Eleutherodactylus underwoodi|Hylodes underwoodi|Microbatrachylus underwoodi,,LC,
57025,ANURA,CRAUGASTORIDAE,Craugastor,uno,Craugastor.uno,"(Savage, 1984)",Eleutherodactylus uno,,EN,B1ab(iii)
57048,ANURA,CRAUGASTORIDAE,Craugastor,vocalis,Craugastor.vocalis,"(Taylor, 1940)",,,LC,
57050,ANURA,CRAUGASTORIDAE,Craugastor,vulcani,Craugastor.vulcani,"(Shannon and Werler, 1955)",Eleutherodactylus vulcani  ,,EN,B1ab(iii)
57060,ANURA,CRAUGASTORIDAE,Craugastor,xucanebi,Craugastor.xucanebi,"(Stuart, 1941)",,,VU,B1ab(iii)
57063,ANURA,CRAUGASTORIDAE,Craugastor,yucatanensis,Craugastor.yucatanensis,"(Lynch, 1965)",,,NT,
41132,ANURA,MYOBATRACHIDAE,Crinia,bilingua,Crinia.bilingua,"(Martin, Tyler and Davies, 1980)",,Bilingual Frog,LC,
41133,ANURA,MYOBATRACHIDAE,Crinia,deserticola,Crinia.deserticola,"(Liem and Ingram, 1977)",,Desert Froglet,LC,
41134,ANURA,MYOBATRACHIDAE,Crinia,georgiana,Crinia.georgiana,"Tschudi, 1838",,Quacking Frog,LC,
41135,ANURA,MYOBATRACHIDAE,Crinia,glauerti,Crinia.glauerti,"Loveridge, 1933",,Glauert's Froglet,LC,
41136,ANURA,MYOBATRACHIDAE,Crinia,insignifera,Crinia.insignifera,"Moore, 1954",,Sign-bearing Froglet,LC,
54352,ANURA,MYOBATRACHIDAE,Crinia,nimbus,Crinia.nimbus,"Rounsevell, Ziegeler, Brown, Davies and Littlejohn, 1994",,Moss Froglet,LC,
41137,ANURA,MYOBATRACHIDAE,Crinia,parinsignifera,Crinia.parinsignifera,"Main, 1957",,"Beeping Froglet, Eastern Sign-bearing Froglet, Plains Froglet",LC,
41138,ANURA,MYOBATRACHIDAE,Crinia,pseudinsignifera,Crinia.pseudinsignifera,"Main, 1957",,False Western Froglet,LC,
41139,ANURA,MYOBATRACHIDAE,Crinia,remota,Crinia.remota,"(Tyler and Parker, 1974)",,Remote Froglet,LC,
41140,ANURA,MYOBATRACHIDAE,Crinia,riparia,Crinia.riparia,"Littlejohn & Martin, 1965",,Streambank Froglet,LC,
41141,ANURA,MYOBATRACHIDAE,Crinia,signifera,Crinia.signifera,"Girard, 1853",,"Brown Froglet, Clicking Froglet, Common Froglet",LC,
41044,ANURA,MYOBATRACHIDAE,Crinia,sloanei,Crinia.sloanei,"Littlejohn, 1958",,Sloane's Froglet,DD,
41142,ANURA,MYOBATRACHIDAE,Crinia,subinsignifera,Crinia.subinsignifera,"Littlejohn, 1957",,Small Western Froglet,LC,
41143,ANURA,MYOBATRACHIDAE,Crinia,tasmaniensis,Crinia.tasmaniensis,"(Günther, 1864)",,Tasmanian Froglet,LC,
41045,ANURA,MYOBATRACHIDAE,Crinia,tinnula,Crinia.tinnula,"Straughan & Main, 1966",,"Tinkling Froglet, Wallum Froglet",VU,"B2ab(ii,iii,iv,v)"
56344,ANURA,CYCLORAMPHIDAE,Crossodactylodes,bokermanni,Crossodactylodes.bokermanni,"Peixoto, 1983",,,NT,
56345,ANURA,CYCLORAMPHIDAE,Crossodactylodes,izecksohni,Crossodactylodes.izecksohni,"Peixoto, 1983",,,NT,
56346,ANURA,CYCLORAMPHIDAE,Crossodactylodes,pintoi,Crossodactylodes.pintoi,"Cochran, 1938",,,DD,
56347,ANURA,HYLODIDAE,Crossodactylus,aeneus,Crossodactylus.aeneus,"Müller, 1924",,,DD,
56348,ANURA,HYLODIDAE,Crossodactylus,bokermanni,Crossodactylus.bokermanni,"Caramaschi and Sazima, 1985",,,DD,
56349,ANURA,HYLODIDAE,Crossodactylus,caramaschii,Crossodactylus.caramaschii,"Bastos and Pombal, 1995",,,LC,
136178,ANURA,HYLODIDAE,Crossodactylus,cyclospinus,Crossodactylus.cyclospinus,"Nascimento, Cruz & Feio, 2005",,,DD,
56350,ANURA,HYLODIDAE,Crossodactylus,dantei,Crossodactylus.dantei,"Carcerelli & Caramaschi, 1993",,,DD,
56351,ANURA,HYLODIDAE,Crossodactylus,dispar,Crossodactylus.dispar,"A. Lutz, 1925",Calamobates Boulengeri  |Crossodactylus fuscigula  ,,DD,
56352,ANURA,HYLODIDAE,Crossodactylus,gaudichaudii,Crossodactylus.gaudichaudii,"Duméril and Bibron, 1841",,,LC,
56353,ANURA,HYLODIDAE,Crossodactylus,grandis,Crossodactylus.grandis,"B. Lutz, 1951",,,DD,
56354,ANURA,HYLODIDAE,Crossodactylus,lutzorum,Crossodactylus.lutzorum,"Carcerelli & Caramaschi, 1993",,,DD,
56355,ANURA,HYLODIDAE,Crossodactylus,schmidti,Crossodactylus.schmidti,"Gallardo, 1961",,,NT,
56356,ANURA,HYLODIDAE,Crossodactylus,trachystomus,Crossodactylus.trachystomus,"(Reinhardt and Lütken, 1862)",,,DD,
59648,GYMNOPHIONA,SCOLECOMORPHIDAE,Crotaphatrema,bornmuelleri,Crotaphatrema.bornmuelleri,"(Werner, 1899)",Herpele bornmuelleri,Bornmüller's Caecilian,DD,
59649,GYMNOPHIONA,SCOLECOMORPHIDAE,Crotaphatrema,lamottei,Crotaphatrema.lamottei,"(Nussbaum, 1981)",Scolecomorphus lamottei,Mount Oku Caecilian,DD,
59650,GYMNOPHIONA,SCOLECOMORPHIDAE,Crotaphatrema,tchabalmbaboensis,Crotaphatrema.tchabalmbaboensis,"Lawson, 2000",,,DD,
55289,ANURA,HYLIDAE,Cruziohyla,calcarifer,Cruziohyla.calcarifer,"(Boulenger, 1902)",Agalychnis  calcarifer |Phyllomedusa  calcarifer,"Splendid Leaf Frog, Splendid Treefrog",LC,
55291,ANURA,HYLIDAE,Cruziohyla,craspedopus,Cruziohyla.craspedopus,"(Funkhouser, 1957)",,,LC,
55304,ANURA,HEMIPHRACTIDAE,Cryptobatrachus,boulengeri,Cryptobatrachus.boulengeri,"Ruthven, 1916",,,EN,B1ab(iii)
55305,ANURA,HEMIPHRACTIDAE,Cryptobatrachus,fuhrmanni,Cryptobatrachus.fuhrmanni,"(Peracca, 1914)",,,VU,B1ab(iii)
59077,CAUDATA,CRYPTOBRANCHIDAE,Cryptobranchus,alleganiensis,Cryptobranchus.alleganiensis,"(Daudin, 1803)",Cryptobranchus guildayi|Salamandra  alleganiensis  ,Hellbender,NT,
56094,ANURA,HYPEROLIIDAE,Cryptothylax,greshoffii,Cryptothylax.greshoffii,"(Schilthuis, 1899)",,,LC,
56095,ANURA,HYPEROLIIDAE,Cryptothylax,minutus,Cryptothylax.minutus,"Laurent, 1976",,,DD,
59234,CAUDATA,PLETHODONTIDAE,Cryptotriton,alvarezdeltoroi,Cryptotriton.alvarezdeltoroi,"(Papenfuss and Wake, 1987)",,Alvarez del Toro's Salamander,EN,B1ab(iii)
54360,CAUDATA,PLETHODONTIDAE,Cryptotriton,monzoni,Cryptotriton.monzoni,"(Campbell & Smith, 1998)",Nototriton  monzoni ,,CR,B1ab(iii)
61545710,CAUDATA,PLETHODONTIDAE,Cryptotriton,nasalis,Cryptotriton.nasalis,"(Dunn, 1924)",Chiropterotriton nasalis|Cryptotriton wakei|Nototriton nasalis|Oedipus nasalis,Cortes Salamander,EN,B1ab(iii)
190988,CAUDATA,PLETHODONTIDAE,Cryptotriton,sierraminensis,Cryptotriton.sierraminensis,"Vásquez-Almazán, Rovito, Good &  Wake, 2009",,Sierra de las Minas Hidden Salamander,DD,
59236,CAUDATA,PLETHODONTIDAE,Cryptotriton,veraepacis,Cryptotriton.veraepacis,"(Lynch & Wake, 1978)",Chiropterotriton veraepacis|Nototriton  veraepacis,Baja Verapaz Salamander,CR,B1ab(iii)
57899,ANURA,MICROHYLIDAE,Ctenophryne,aequatorialis,Ctenophryne.aequatorialis,"(Peracca, 1904)",Nelsonophryne aequatorialis,,LC,
57900,ANURA,MICROHYLIDAE,Ctenophryne,aterrima,Ctenophryne.aterrima,"(Günther, 1900)",Nelsonophryne aterrima,,LC,
136036,ANURA,MICROHYLIDAE,Ctenophryne,barbatula,Ctenophryne.barbatula,"Lehr and Trueb, 2007",Melanophryne barbatula,,VU,B2ab(iii)
57204,ANURA,MICROHYLIDAE,Ctenophryne,carpish,Ctenophryne.carpish,"(Lehr, Rodriguez and Cordova, 2002)",Melanophryne carpish|Phrynopus carpish  ,,EN,B1ab(iii)
57801,ANURA,MICROHYLIDAE,Ctenophryne,geayi,Ctenophryne.geayi,"Mocquard, 1904",,,LC,
57802,ANURA,MICROHYLIDAE,Ctenophryne,minor,Ctenophryne.minor,"Zweifel and Myers, 1989",,,DD,
61805,ANURA,CYCLORAMPHIDAE,Cycloramphus,acangatan,Cycloramphus.acangatan,"Verdade & Rodrigues, 2003",,,VU,B1ab(iii)
56357,ANURA,CYCLORAMPHIDAE,Cycloramphus,asper,Cycloramphus.asper,"Werner, 1899",,,DD,
56358,ANURA,CYCLORAMPHIDAE,Cycloramphus,bandeirensis,Cycloramphus.bandeirensis,"Heyer, 1983",,,DD,
56359,ANURA,CYCLORAMPHIDAE,Cycloramphus,bolitoglossus,Cycloramphus.bolitoglossus,"(Werner, 1897)",,,DD,
56360,ANURA,CYCLORAMPHIDAE,Cycloramphus,boraceiensis,Cycloramphus.boraceiensis,"Heyer, 1983",,,LC,
56361,ANURA,CYCLORAMPHIDAE,Cycloramphus,brasiliensis,Cycloramphus.brasiliensis,"(Steindachner, 1864)",,,NT,
56362,ANURA,CYCLORAMPHIDAE,Cycloramphus,carvalhoi,Cycloramphus.carvalhoi,"Heyer, 1983",,,DD,
56363,ANURA,CYCLORAMPHIDAE,Cycloramphus,catarinensis,Cycloramphus.catarinensis,"Heyer, 1983",,,DD,
56364,ANURA,CYCLORAMPHIDAE,Cycloramphus,cedrensis,Cycloramphus.cedrensis,"Heyer, 1983",,,DD,
56365,ANURA,CYCLORAMPHIDAE,Cycloramphus,diringshofeni,Cycloramphus.diringshofeni,"Bokermann, 1957",,,DD,
56366,ANURA,CYCLORAMPHIDAE,Cycloramphus,dubius,Cycloramphus.dubius,"(Miranda-Ribeiro, 1920)",,,LC,
56367,ANURA,CYCLORAMPHIDAE,Cycloramphus,duseni,Cycloramphus.duseni,"(Andersson, 1914)",,,DD,
56368,ANURA,CYCLORAMPHIDAE,Cycloramphus,eleutherodactylus,Cycloramphus.eleutherodactylus,"(Miranda-Ribeiro, 1920)",,,DD,
136095,ANURA,CYCLORAMPHIDAE,Cycloramphus,faustoi,Cycloramphus.faustoi,"Brasileiro, Haddad, Sawaya & Sazima, 2007",,,CR,"B2ab(ii,iii)"
56369,ANURA,CYCLORAMPHIDAE,Cycloramphus,fuliginosus,Cycloramphus.fuliginosus,"Tschudi, 1838",Cycloramphus fulginosus  |Cycloramphus fulginosus  ,,LC,
56370,ANURA,CYCLORAMPHIDAE,Cycloramphus,granulosus,Cycloramphus.granulosus,"Lutz, 1929",,,DD,
56371,ANURA,CYCLORAMPHIDAE,Cycloramphus,izecksohni,Cycloramphus.izecksohni,"Heyer, 1983",,,DD,
56373,ANURA,CYCLORAMPHIDAE,Cycloramphus,juimirim,Cycloramphus.juimirim,"Haddad and Sazima, 1989",,,DD,
56374,ANURA,CYCLORAMPHIDAE,Cycloramphus,lutzorum,Cycloramphus.lutzorum,"Heyer, 1983",,,DD,
56375,ANURA,CYCLORAMPHIDAE,Cycloramphus,migueli,Cycloramphus.migueli,"Heyer, 1988",,,DD,
56376,ANURA,CYCLORAMPHIDAE,Cycloramphus,mirandaribeiroi,Cycloramphus.mirandaribeiroi,"Heyer, 1983",,,DD,
56377,ANURA,CYCLORAMPHIDAE,Cycloramphus,ohausi,Cycloramphus.ohausi,"(Wandolleck, 1907)",,,DD,
45727665,ANURA,CYCLORAMPHIDAE,Cycloramphus,organensis ,Cycloramphus.organensis ,"Weber, Verdade, Salles, Fouquet & Carvalho-e-Silva, 2011",,,DD,
56378,ANURA,CYCLORAMPHIDAE,Cycloramphus,rhyakonastes,Cycloramphus.rhyakonastes,"Heyer, 1983",,,LC,
56379,ANURA,CYCLORAMPHIDAE,Cycloramphus,semipalmatus,Cycloramphus.semipalmatus,"(Miranda-Ribeiro, 1920)",,,NT,
56380,ANURA,CYCLORAMPHIDAE,Cycloramphus,stejnegeri,Cycloramphus.stejnegeri,"(Noble, 1924)",,,DD,
56381,ANURA,CYCLORAMPHIDAE,Cycloramphus,valae,Cycloramphus.valae,"Heyer, 1983",,,DD,
59441,CAUDATA,SALAMANDRIDAE,Cynops,ensicauda,Cynops.ensicauda,"(Hallowell, 1860)",,Sword-tailed Newt,EN,"B1ab(iii,v)"
59444,CAUDATA,SALAMANDRIDAE,Cynops,pyrrhogaster,Cynops.pyrrhogaster,"(Boie, 1826)",,Japanese Fire-bellied Newt,LC,
57803,ANURA,MICROHYLIDAE,Dasypops,schirchi,Dasypops.schirchi,"Miranda-Ribeiro, 1924",,,VU,B1ab(iii)
55174,ANURA,DENDROBATIDAE,Dendrobates,auratus,Dendrobates.auratus,"(Girard, 1855)",Dendrobates auratus|Dendrobates  amoenus|Dendrobates  latimaculatus|Dendrobates  tinctorius subspecies auratus|Hylaplesia aurata|Hylaplesia tinctoria subspecies latimaculata|Phyllobates auratus,"Green And Black Poison Frog, Gold Arrow-poison Frog, Green and Black Poison-arrow Frog, Green and Black Poison-dart Frog, Golden Poison-arrow Frog, Green and Golden Poison-arrow Frog, Green Poison-arrow Frog, Green Poison Frog",LC,
55191,ANURA,DENDROBATIDAE,Dendrobates,leucomelas,Dendrobates.leucomelas,"Steindachner, 1864",,Yellow-headed Poison Frog,LC,
61769,ANURA,DENDROBATIDAE,Dendrobates,nubeculosus,Dendrobates.nubeculosus,"Jungfer and Böhme, 2004",,,DD,
55204,ANURA,DENDROBATIDAE,Dendrobates,tinctorius,Dendrobates.tinctorius,"(Cuvier, 1797)",Calamita tinctorius|Dendrobates tinctorius|Dendrobates  azureus|Dendrobates  machadoi|Hyla  tinctoria|Hylaplesia tinctoria|Rana tinctoria,"Dyeing Poison Frog, Tinging Frog, Dyeing Poison-arrow Frog",LC,
55205,ANURA,DENDROBATIDAE,Dendrobates,truncatus,Dendrobates.truncatus,"(Cope, 1861)",,Yellow-striped Poison Frog,LC,
54804,ANURA,BUFONIDAE,Dendrophryniscus,berthalutzae,Dendrophryniscus.berthalutzae,"Izecksohn, 1994",,,LC,
54880,ANURA,BUFONIDAE,Dendrophryniscus,boulengeri,Dendrophryniscus.boulengeri,"Chaparro, Pramuk, Gluesenkamp & Frost, 2007",Rhamphophryne proboscidea  |Rhinella boulengeri|Rhinella proboscidea  ,,DD,
54806,ANURA,BUFONIDAE,Dendrophryniscus,brevipollicatus,Dendrophryniscus.brevipollicatus,"Jiménez de la Espada, 1870",,,LC,
54807,ANURA,BUFONIDAE,Dendrophryniscus,carvalhoi,Dendrophryniscus.carvalhoi,"Izecksohn, 1994",,,EN,B1ab(iii)
158476,ANURA,BUFONIDAE,Dendrophryniscus,krausae,Dendrophryniscus.krausae,"Cruz & Fusinatto, 2008",,,DD,
54808,ANURA,BUFONIDAE,Dendrophryniscus,leucomystax,Dendrophryniscus.leucomystax,"Izecksohn, 1968",,,LC,
54810,ANURA,BUFONIDAE,Dendrophryniscus,stawiarskyi,Dendrophryniscus.stawiarskyi,"Izecksohn, 1994",,,DD,
55373,ANURA,HYLIDAE,Dendropsophus,acreanus,Dendropsophus.acreanus,"(Bokermann, 1964)",,,LC,
55383,ANURA,HYLIDAE,Dendropsophus,allenorum,Dendropsophus.allenorum,"(Duellman & Trueb, 1989)",,,LC,
29430,ANURA,HYLIDAE,Dendropsophus,amicorum,Dendropsophus.amicorum,"(Mijares-Urrutia, 1998)",,,CR,B1ab(iii)
55388,ANURA,HYLIDAE,Dendropsophus,anataliasiasi,Dendropsophus.anataliasiasi,"(Bokermann, 1972)",,,LC,
55389,ANURA,HYLIDAE,Dendropsophus,anceps,Dendropsophus.anceps,"(Lutz, 1929)",,,LC,
55392,ANURA,HYLIDAE,Dendropsophus,aperomeus,Dendropsophus.aperomeus,"(Duellman, 1982)",,,LC,
55393,ANURA,HYLIDAE,Dendropsophus,araguaya,Dendropsophus.araguaya,"(Napoli and Caramaschi, 1998)",,,DD,
55404,ANURA,HYLIDAE,Dendropsophus,baileyi,Dendropsophus.baileyi,"(Cochran, 1953)",,,LC,
55406,ANURA,HYLIDAE,Dendropsophus,battersbyi,Dendropsophus.battersbyi,"(Rivero, 1961)",,,DD,
55408,ANURA,HYLIDAE,Dendropsophus,berthalutzae,Dendropsophus.berthalutzae,"(Bokermann, 1962)",,,LC,
55409,ANURA,HYLIDAE,Dendropsophus,bifurcus,Dendropsophus.bifurcus,"(Andersson, 1945)",,,LC,
55411,ANURA,HYLIDAE,Dendropsophus,bipunctatus,Dendropsophus.bipunctatus,"(Spix, 1824)",Hyla bipunctata  ,,LC,
55417,ANURA,HYLIDAE,Dendropsophus,bogerti,Dendropsophus.bogerti,"(Cochran and Goin, 1970)",Hyla charlesbogerti  ,,LC,
55419,ANURA,HYLIDAE,Dendropsophus,bokermanni,Dendropsophus.bokermanni,"(Goin, 1960)",,,LC,
55420,ANURA,HYLIDAE,Dendropsophus,branneri,Dendropsophus.branneri,"(Cochran, 1948)",Hyla scrobiculata  ,,LC,
55421,ANURA,HYLIDAE,Dendropsophus,brevifrons,Dendropsophus.brevifrons,"(Duellman and Crump, 1974)",,,LC,
55424,ANURA,HYLIDAE,Dendropsophus,cachimbo,Dendropsophus.cachimbo,"(Napoli and Caramaschi, 1999)",,,DD,
55433,ANURA,HYLIDAE,Dendropsophus,carnifex,Dendropsophus.carnifex,"(Duellman, 1969)",,,LC,
55440,ANURA,HYLIDAE,Dendropsophus,cerradensis,Dendropsophus.cerradensis,"(Napoli and Caramaschi, 1998)",,,DD,
61774,ANURA,HYLIDAE,Dendropsophus,coffeus,Dendropsophus.coffeus,"(Köhler, Jungfer and Reichle, 2005)",,,LC,
55454,ANURA,HYLIDAE,Dendropsophus,columbianus,Dendropsophus.columbianus,"(Boettger, 1892)",Hyla variabilis  ,,LC,
55458,ANURA,HYLIDAE,Dendropsophus,cruzi,Dendropsophus.cruzi,"(Pombal and Bastos, 1998)",,,LC,
55463,ANURA,HYLIDAE,Dendropsophus,decipiens,Dendropsophus.decipiens,"(Lutz, 1925)",,,LC,
55464,ANURA,HYLIDAE,Dendropsophus,delarivai,Dendropsophus.delarivai,"(Köhler and Lötters, 2001)",,,LC,
55469,ANURA,HYLIDAE,Dendropsophus,dutrai,Dendropsophus.dutrai,"(Gomes and Peixoto, 1996)",,,DD,
55470,ANURA,HYLIDAE,Dendropsophus,ebraccatus,Dendropsophus.ebraccatus,"(Cope, 1874)",Hyla weyerae  |Hyla  ebraccata ,Hourglass Treefrog,LC,
55473,ANURA,HYLIDAE,Dendropsophus,elegans,Dendropsophus.elegans,"(Wied-Neuwied, 1824)",,,LC,
55474,ANURA,HYLIDAE,Dendropsophus,elianeae,Dendropsophus.elianeae,"(Napoli and Caramaschi, 2000)",,,LC,
55485,ANURA,HYLIDAE,Dendropsophus,garagoensis,Dendropsophus.garagoensis,"(Kaplan, 1991)",,,LC,
55486,ANURA,HYLIDAE,Dendropsophus,gaucheri,Dendropsophus.gaucheri,"(Lescure and Marty, 2001)",,,LC,
