Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
10240	-29725.8	-29616.7	-109.143	0.318118	0.00391215	0.00231238	0.00539152	0.0021247	0.0301324	0.052916	0.0414535	0.101974	0.0155144	0.00947255	0.0796564	0.0210954	0.0168478	0.00721414	0.0425496	0.00321457	0.211521	0.0240587	0.00288944	1.8918	0.0493969	0.00412764	0.0111272	0.725357	0.0719086	0.00666337	0.0386877	0.235616	0.0198025	0.031231	0.0319372	0.21358	0.0597225	0.15438	0.120442	0.101844	0.601491	0.373768	0.0546201	0.0159423	0.00506241	0.07773	0.037197	0.0676567	0.0265345	0.0156359	0.0164577	0.0328136	0.165559	0.27633	0.0246885	0.103408	0.00464125	0.00338235	0.0199743	0.0382661	0.0379891	0.0268134	0.122954	0.0628231	0.0193379	0.594937	0.00853128	0.0523198	0.0471621	0.0354442	0.0441771	0.195754	0.00516936	0.143007	1.72323	0.0327056	0.293401	0.0291585	0.102221	0.0144667	0.014377	0.083654	0.234086	0.141433	0.0656282	0.358289	0.11691	0.0068796	0.118643	0.625011	3.24947	0.196753	0.240752	0.288586	0.273909	10.009
10250	-29728.5	-29617.9	-110.588	0.317584	0.00552376	0.00800677	0.0100325	0.000744661	0.0198974	0.0865567	0.0445996	0.111808	0.0242296	0.00721043	0.0740269	0.0226546	0.0137548	0.0178552	0.0410583	0.00665036	0.236152	0.0211415	0.00580214	1.69555	0.0458284	0.00472498	0.00991489	0.66471	0.0629214	0.00440531	0.0467712	0.186113	0.0154888	0.0377294	0.0177876	0.208638	0.0684679	0.14969	0.12228	0.130851	0.640094	0.417006	0.0503991	0.0142124	0.0084486	0.0684814	0.0221861	0.0691009	0.0332276	0.0155405	0.0298875	0.0363594	0.190557	0.178323	0.0141158	0.138858	0.00514856	0.000525835	0.0248622	0.0423566	0.0264714	0.0249481	0.13122	0.0722298	0.0150752	0.553004	0.00790188	0.03946	0.0417085	0.0348251	0.0869553	0.19615	0.012041	0.138414	1.79092	0.0343258	0.501348	0.044727	0.143313	0.0125803	0.0166594	0.0843049	0.229691	0.142533	0.0645733	0.361077	0.11782	0.00682965	0.118225	0.624184	3.25076	0.196753	0.240752	0.288586	0.273909	10.1535
10260	-29729	-29617.5	-111.533	0.317584	0.00653604	0.00276827	0.0138801	0.00170406	0.0315406	0.0778715	0.0314679	0.109263	0.0274216	0.00970231	0.0861806	0.0193816	0.0154582	0.0100354	0.0409572	0.00936534	0.246247	0.0298972	0.00110474	2.06523	0.04966	0.0102681	0.00478573	0.588556	0.075502	0.00450441	0.0342637	0.214561	0.013336	0.0277735	0.0142836	0.19263	0.0541736	0.139788	0.127505	0.10847	0.522601	0.386599	0.0412447	0.0201059	0.00405352	0.0569531	0.0447855	0.0849977	0.0307093	0.0395992	0.0251547	0.0401998	0.130393	0.250543	0.0198611	0.107766	0.00724924	0.000440975	0.0196897	0.0478733	0.0183992	0.0163547	0.166309	0.0561677	0.0228174	0.504596	0.0101761	0.0288267	0.0225942	0.0322567	0.0662262	0.242811	0.00813825	0.15262	1.79092	0.0478983	0.464542	0.0584854	0.129408	0.0192804	0.0122541	0.0880605	0.223555	0.138726	0.0643613	0.370624	0.114673	0.00682965	0.118225	0.624184	3.25076	0.196753	0.240752	0.288586	0.273909	10.248
10270	-29728.2	-29620.3	-107.86	0.312392	0.0051484	0.0026023	0.00785921	0.00359764	0.0221678	0.05586	0.0417594	0.0935958	0.0204242	0.0105168	0.0806977	0.0211292	0.0184495	0.0137641	0.0455865	0.00572603	0.246742	0.0299092	0.00598019	1.63477	0.0499344	0.0176826	0.00349327	0.577446	0.0592555	0.00908494	0.0403975	0.187054	0.0151922	0.0284549	0.016546	0.234952	0.0642542	0.139705	0.128668	0.0973292	0.520402	0.374724	0.0785126	0.0181725	0.0107479	0.062333	0.0361208	0.0816779	0.0334345	0.00902874	0.0206508	0.0442815	0.138022	0.188569	0.0406135	0.112418	0.00561028	0.00016028	0.0176267	0.0490929	0.0371817	0.0331365	0.155055	0.0551623	0.0365598	0.626884	0.0154331	0.027748	0.0501301	0.0324275	0.0765771	0.249837	0.0100446	0.14826	1.78332	0.0601973	0.423353	0.0366423	0.124229	0.0112938	0.00934361	0.0864963	0.233906	0.136262	0.0637015	0.366999	0.112636	0.00635423	0.114163	0.616038	3.26344	0.196753	0.240752	0.288586	0.273909	9.88075
10280	-29712.5	-29606.1	-106.417	0.312392	0.00425721	0.00433939	0.0191573	0.00296287	0.0182995	0.0665854	0.0427844	0.104317	0.0188802	0.0140618	0.0510974	0.0110034	0.0124245	0.00372361	0.0408646	0.00420918	0.243032	0.0248138	0.00402779	1.60863	0.0420895	0.00315866	0.00613849	0.676132	0.0522711	0.0036795	0.0398431	0.187284	0.0121052	0.0366884	0.0156531	0.17451	0.0521683	0.14017	0.112326	0.106669	0.605798	0.379761	0.0523323	0.0166422	0.00319206	0.0650417	0.0366298	0.0598983	0.0223151	0.0245702	0.0216831	0.0345284	0.109079	0.217652	0.0360645	0.0654503	0.00835095	0.000201594	0.0164543	0.0396687	0.0441078	0.0224553	0.149975	0.0536548	0.0314265	0.564281	0.00745258	0.052154	0.0349579	0.0407885	0.0455185	0.20589	0.00868055	0.140644	1.88264	0.0554326	0.366091	0.0860558	0.149528	0.00818197	0.0108653	0.0853095	0.244417	0.134392	0.0628275	0.361964	0.11109	0.00635423	0.114163	0.616038	3.26344	0.195855	0.244216	0.287269	0.272659	9.73645
10290	-29740.4	-29634.6	-105.791	0.302635	0.00540184	0.00161024	0.0114827	0.00464611	0.0249632	0.0522819	0.0352121	0.107683	0.0171308	0.0125046	0.0659759	0.0262978	0.00853225	0.0030114	0.0436839	0.00770262	0.269785	0.0183356	0.00470458	1.7415	0.0455586	0.0109303	0.008452	0.513924	0.0620402	0.00737146	0.0446352	0.184697	0.00875077	0.0339654	0.0211214	0.220152	0.0525231	0.101356	0.0971891	0.0793105	0.626063	0.312055	0.0633141	0.0282307	0.0169826	0.0424701	0.018625	0.0590694	0.0337104	0.0204313	0.024395	0.0278391	0.0952632	0.39663	0.05844	0.0980795	0.00964311	0.00011952	0.0216443	0.0636537	0.053947	0.0360713	0.130647	0.0610533	0.0221338	0.555171	0.00783354	0.0574791	0.036058	0.0192423	0.0425998	0.233666	0.0112544	0.128729	1.56661	0.0388239	0.504361	0.0542224	0.122306	0.00637318	0.0141764	0.107427	0.238507	0.131142	0.0613083	0.353211	0.108404	0.0055115	0.106547	0.600202	3.28774	0.195855	0.244216	0.287269	0.272659	9.67384
10300	-29723.9	-29605.4	-118.486	0.302174	0.00211342	0.00222497	0.0154423	0.00519753	0.0273994	0.0599923	0.0389209	0.107616	0.0154898	0.00796129	0.0752878	0.0214209	0.0106761	0.00888838	0.0458917	0.00673097	0.252895	0.0412208	0.00397265	2.01076	0.0405642	0.00814527	0.00711983	0.84182	0.0687726	0.00409236	0.0407088	0.129019	0.0151897	0.0287236	0.0142302	0.177315	0.0594654	0.122735	0.129822	0.112739	0.643663	0.373466	0.0592317	0.0272596	0.00885802	0.0712849	0.0223044	0.0724603	0.0296998	0.0258268	0.0204106	0.0355031	0.170179	0.219523	0.116036	0.0773364	0.00877647	0.00033835	0.0210508	0.0341869	0.0369164	0.0227666	0.116266	0.0614492	0.0216787	0.726613	0.0103897	0.03075	0.0468038	0.0282682	0.087476	0.261885	0.0182642	0.15726	1.9377	0.0670988	0.483709	0.0384623	0.173035	0.0103332	0.00828506	0.0898791	0.244689	0.134542	0.0573098	0.362367	0.111214	0.00547332	0.106187	0.599436	3.2889	0.195855	0.244216	0.287269	0.272659	10.9434
10310	-29720.5	-29605.8	-114.68	0.302174	0.00341306	0.00471296	0.0157634	0.00514002	0.0228663	0.0638553	0.0366868	0.0963295	0.024171	0.00731568	0.0636628	0.0140169	0.0139542	0.00958262	0.0440363	0.0104449	0.372318	0.0245665	0.00611314	2.09888	0.0432062	0.0117157	0.00711164	0.589623	0.0761928	0.00512543	0.03444	0.150737	0.0191608	0.0325556	0.0190279	0.176417	0.0587633	0.122935	0.113979	0.10215	0.538032	0.25792	0.0558684	0.0236112	0.00644851	0.0590333	0.051141	0.0725795	0.0324055	0.0180909	0.0261218	0.037454	0.224122	0.198639	0.0732492	0.07229	0.00703416	0.000241658	0.0165456	0.0271875	0.0171064	0.0227666	0.133661	0.0385635	0.0245428	0.568124	0.0108423	0.030193	0.0514668	0.0142113	0.0893656	0.261177	0.0246318	0.121383	2.09975	0.0585268	0.483709	0.0355722	0.157688	0.0084824	0.012045	0.0905345	0.246473	0.135523	0.0577277	0.365009	0.104733	0.00547332	0.106187	0.599436	3.2889	0.19612	0.244546	0.287657	0.271677	10.5628
10320	-29721.5	-29610.4	-111.073	0.28916	0.00764078	0.00315489	0.0145524	0.007558	0.0279408	0.069017	0.0409453	0.122824	0.0147387	0.00777218	0.056983	0.0141097	0.0117012	0.00823788	0.049935	0.00798412	0.382219	0.0262682	0.00526763	1.74528	0.0499918	0.0114963	0.00668893	0.858931	0.076377	0.00391743	0.0461427	0.128877	0.014641	0.0362569	0.0190279	0.167091	0.061849	0.140504	0.108133	0.0968584	0.526932	0.339063	0.0609474	0.0146908	0.0053817	0.0536367	0.0357701	0.0531466	0.0301581	0.0197266	0.0217316	0.0442208	0.232388	0.214368	0.0723716	0.087381	0.00525615	0.000231547	0.0104728	0.0348435	0.0420513	0.0278937	0.114445	0.054438	0.0375177	0.568637	0.010553	0.0383723	0.0411338	0.0243049	0.0803866	0.19735	0.0349891	0.127416	1.95563	0.0393579	0.280648	0.034703	0.161977	0.00873291	0.00793432	0.0922859	0.224876	0.138144	0.0658642	0.37207	0.106759	0.0044573	0.0960936	0.577142	3.32231	0.19612	0.244546	0.287657	0.271677	10.2021
10330	-29730	-29622	-107.948	0.299168	0.00730891	0.00323567	0.0121073	0.0060721	0.0207412	0.072503	0.0297074	0.107957	0.0203515	0.00523554	0.0538987	0.0196778	0.0116323	0.00892551	0.0319267	0.00480008	0.182732	0.0314186	0.00550108	1.74097	0.0303865	0.0142428	0.0113414	0.704444	0.0779107	0.00400484	0.0360913	0.19127	0.0175674	0.0298775	0.0202636	0.16975	0.0497958	0.130446	0.108923	0.105845	0.685759	0.409565	0.0676964	0.00727884	0.0047929	0.0788453	0.0307837	0.0421211	0.045327	0.0169178	0.0267871	0.0336054	0.106561	0.152053	0.0597424	0.118667	0.00830332	8.52428e-05	0.0139219	0.0262099	0.0504637	0.0291506	0.123947	0.0583314	0.0250176	0.489427	0.0134374	0.0558963	0.0369415	0.028748	0.0616179	0.185264	0.0199133	0.159375	1.83525	0.0684403	0.446577	0.038916	0.118104	0.0188364	0.0120784	0.0948138	0.231036	0.141929	0.0676684	0.354869	0.109684	0.00522809	0.103848	0.594404	3.29652	0.201523	0.242902	0.285724	0.269851	9.88962
10340	-29720.7	-29611.4	-109.279	0.31531	0.00556073	0.00459946	0.0187124	0.00341463	0.024447	0.0629587	0.0352198	0.0918308	0.00786424	0.0118324	0.0703592	0.013671	0.0134719	0.0118817	0.0436563	0.00273314	0.099756	0.0291539	0.00655892	1.85156	0.0493045	0.00442486	0.0056736	0.710753	0.0736894	0.00514109	0.0279728	0.146936	0.0240795	0.0305476	0.0174595	0.221098	0.0543511	0.147144	0.122569	0.0891519	0.605464	0.49688	0.0833698	0.0212238	0.00577026	0.0609441	0.0377786	0.0458205	0.0331138	0.0229904	0.0174259	0.0292248	0.128286	0.144567	0.0665012	0.11121	0.0106288	6.62899e-05	0.0288605	0.0208347	0.0438034	0.0215153	0.123947	0.0532932	0.0202288	0.507116	0.00860861	0.0478931	0.0462107	0.0368328	0.0777422	0.231881	0.0395911	0.137317	1.91731	0.0233182	0.407402	0.0356779	0.104198	0.0192034	0.0090576	0.0874979	0.231813	0.142406	0.067896	0.360335	0.110052	0.00661918	0.116446	0.620641	3.25629	0.201523	0.242902	0.285724	0.269851	10.0226
10350	-29722.5	-29609.1	-113.37	0.31519	0.00822205	0.00441552	0.0134729	0.00376532	0.0230027	0.0730751	0.0307139	0.125281	0.00517167	0.0123329	0.0730714	0.0177182	0.0133479	0.0151932	0.0511498	0.00451724	0.216722	0.0345858	0.00972746	1.85156	0.0515706	0.00920059	0.0114156	0.789239	0.0818926	0.00506108	0.0395057	0.166418	0.0112454	0.0306576	0.0114264	0.225554	0.0757251	0.133317	0.131721	0.135018	0.597389	0.412459	0.0594932	0.0171386	0.0120542	0.0707879	0.0443099	0.0544841	0.0335023	0.0199687	0.0240242	0.0380243	0.0981047	0.229439	0.0547211	0.146061	0.00535298	3.62217e-05	0.0244338	0.02345	0.0331419	0.029237	0.11384	0.0589825	0.0216532	0.550092	0.00998992	0.0214889	0.0363396	0.0300122	0.0684911	0.260378	0.022766	0.165679	1.94218	0.0418655	0.420756	0.0397192	0.0844783	0.00981657	0.00953597	0.0865584	0.229324	0.140877	0.0616684	0.372701	0.108871	0.00660812	0.116352	0.620452	3.25659	0.201523	0.242902	0.285724	0.269851	10.4317
10360	-29720.6	-29610.5	-110.081	0.31519	0.00499151	0.00480625	0.012844	0.00451166	0.0185458	0.0730751	0.0362863	0.0946076	0.00590291	0.0162348	0.060377	0.0217181	0.010463	0.0105509	0.0634953	0.00561275	0.191549	0.0346988	0.00712501	1.75806	0.0428594	0.0102882	0.00644364	0.638231	0.0875493	0.00339371	0.0395057	0.226501	0.0128617	0.036757	0.0202761	0.19186	0.0522808	0.115139	0.1215	0.0917466	0.701355	0.392563	0.0303841	0.0186958	0.00760613	0.0651569	0.041239	0.0406254	0.0214352	0.0142472	0.0208783	0.0325311	0.130134	0.235885	0.020918	0.15661	0.0050882	9.11291e-05	0.0143916	0.0270717	0.049442	0.0290827	0.111074	0.046896	0.0191005	0.638783	0.0105082	0.0303122	0.0352916	0.0243475	0.0706359	0.192724	0.0307375	0.123101	1.92462	0.0624477	0.443982	0.017605	0.100653	0.0166151	0.0153379	0.0858421	0.239049	0.140835	0.0611581	0.369617	0.103499	0.00660812	0.116352	0.620452	3.25659	0.198795	0.239614	0.295394	0.266197	10.1028
10370	-29711	-29598.4	-112.551	0.303415	0.0070945	0.00622288	0.0131324	0.00655519	0.0265864	0.0730751	0.033009	0.095178	0.0125119	0.0129294	0.0606205	0.0234916	0.00863141	0.0061218	0.0465165	0.00254223	0.273468	0.0236564	0.00952279	2.12641	0.0377241	0.00633295	0.00508329	0.626704	0.069765	0.00315581	0.040131	0.18268	0.0123989	0.0335789	0.0211829	0.149138	0.0522389	0.122735	0.1215	0.109075	0.623263	0.332166	0.054644	0.0234784	0.0108621	0.0583841	0.040805	0.0566114	0.0262713	0.0193813	0.0266022	0.0332614	0.0864079	0.298819	0.0291366	0.139899	0.00841531	0.000154477	0.0207618	0.036359	0.0385261	0.024495	0.145876	0.0602009	0.0171812	0.509325	0.0144623	0.0293569	0.0354064	0.0307494	0.0827704	0.221961	0.0374771	0.132078	1.93153	0.0517105	0.416611	0.0320401	0.132934	0.00941491	0.0094364	0.0858421	0.239049	0.140835	0.0611581	0.369617	0.103499	0.00557643	0.107154	0.601494	3.28578	0.198795	0.239614	0.295394	0.266197	10.3499
10380	-29730.8	-29616.4	-114.367	0.307985	0.00394153	0.00216825	0.0102328	0.00397656	0.0181483	0.083615	0.0471703	0.122971	0.0129647	0.0144369	0.061426	0.0190513	0.0094395	0.0118265	0.0350364	0.00349689	0.307533	0.0278392	0.0110385	2.03809	0.0385976	0.0122874	0.00740439	0.714578	0.0502249	0.00265201	0.0361453	0.216211	0.0108717	0.0473021	0.0110404	0.173529	0.0520798	0.140735	0.144001	0.0720596	0.661801	0.369237	0.048007	0.0157123	0.0136085	0.0841114	0.0288306	0.0476606	0.0293079	0.0226642	0.015595	0.0296725	0.022532	0.176064	0.0455692	0.0972884	0.0056311	0.000133902	0.0161448	0.0355904	0.0650874	0.0330315	0.115466	0.061078	0.0168404	0.535349	0.0130948	0.0467773	0.0372363	0.0345161	0.0869562	0.207724	0.0392835	0.143634	1.93153	0.0422005	0.588442	0.0501211	0.126058	0.00510308	0.0126365	0.0853285	0.237618	0.145976	0.0607921	0.367405	0.10288	0.00596535	0.110719	0.608972	3.27434	0.198795	0.239614	0.295394	0.266197	10.5314
10390	-29730.7	-29616.2	-114.55	0.307985	0.00471272	0.00291915	0.00470348	0.00527549	0.0248062	0.0794327	0.0342111	0.0849496	0.0284386	0.00973622	0.0922745	0.0158862	0.0123915	0.0134872	0.043364	0.00346356	0.285736	0.0348422	0.0126896	2.03809	0.0465167	0.0135536	0.00942401	0.689652	0.0679773	0.00198237	0.0399978	0.230276	0.0177367	0.0397269	0.0130368	0.214717	0.0693798	0.153226	0.129899	0.105942	0.659974	0.32686	0.0497709	0.0206708	0.00950287	0.0857477	0.0350294	0.0506549	0.0289527	0.0165277	0.033679	0.0370796	0.0336643	0.271078	0.0701635	0.13004	0.00446922	0.000249964	0.0145154	0.0262433	0.0342636	0.00693641	0.135712	0.0617284	0.0118581	0.624018	0.00563627	0.0493687	0.0372363	0.0374399	0.0546588	0.243719	0.01896	0.117011	1.88449	0.0582456	0.401612	0.0812702	0.0859932	0.00955337	0.0106982	0.0849154	0.219577	0.156009	0.0702844	0.365626	0.103588	0.00596535	0.110719	0.608972	3.27434	0.198795	0.239614	0.295394	0.266197	10.5497
10400	-29728.7	-29612.2	-116.437	0.30526	0.00504374	0.00501436	0.00877891	0.00178827	0.0174744	0.0870585	0.0228063	0.119352	0.0222604	0.0108463	0.0608083	0.0171461	0.0100179	0.010853	0.0427111	0.00461464	0.226179	0.0319253	0.00683283	2.06036	0.0554919	0.0154079	0.00579445	0.565864	0.085952	0.00171779	0.040274	0.172514	0.0122436	0.0247652	0.0169203	0.224019	0.0665542	0.133252	0.120164	0.0888481	0.63232	0.415306	0.0327718	0.0222493	0.0157916	0.0648701	0.06104	0.0462523	0.0274551	0.0214399	0.0238538	0.0447856	0.0557786	0.326108	0.0650226	0.134039	0.0108341	0.000777894	0.0125979	0.0328654	0.0579674	0.0258166	0.147115	0.0428619	0.0318026	0.755422	0.00407459	0.0470271	0.0443805	0.0262669	0.0780625	0.219679	0.0264013	0.154953	1.90526	0.0433881	0.487595	0.0511384	0.118468	0.00654085	0.0164013	0.0877495	0.226905	0.143954	0.0565163	0.37783	0.107045	0.00573167	0.108593	0.604531	3.28114	0.197549	0.244378	0.293543	0.26453	10.7384
10410	-29722.3	-29609.2	-113.065	0.311706	0.00662285	0.00550174	0.0136552	0.00248196	0.0193644	0.0701408	0.0426662	0.115353	0.0207895	0.00996835	0.0829403	0.0195533	0.0130896	0.00977898	0.0389449	0.00406718	0.188975	0.0334136	0.00571949	1.75617	0.0494662	0.00579911	0.00845	0.611962	0.0759943	0.0055891	0.0325796	0.19973	0.0142367	0.0437345	0.0150208	0.220497	0.0644389	0.145091	0.115346	0.094384	0.623226	0.486828	0.0578333	0.0161087	0.0104307	0.0471982	0.0570705	0.0678753	0.022243	0.0276325	0.0118493	0.0409796	0.0935582	0.28656	0.0650226	0.0719553	0.00914258	0.00055452	0.0136088	0.0470368	0.0309819	0.0210452	0.153663	0.0543255	0.0285201	0.624022	0.0100839	0.034243	0.037526	0.0646284	0.0780625	0.222668	0.0212162	0.142419	1.86929	0.0479208	0.536412	0.0604824	0.127283	0.00851455	0.00971062	0.0883248	0.228653	0.141504	0.0495976	0.380739	0.111182	0.00629286	0.113627	0.614948	3.26513	0.197549	0.244378	0.293543	0.26453	10.4012
10420	-29714.3	-29601.9	-112.33	0.314484	0.00723993	0.00634627	0.0168378	0.00160702	0.0298783	0.0773907	0.0348124	0.101559	0.0148583	0.0146987	0.0677013	0.0140934	0.0207542	0.00701044	0.0500805	0.00122412	0.272135	0.0249357	0.00563202	1.8213	0.0472771	0.00866439	0.00415178	0.571946	0.0644206	0.00272243	0.0396174	0.214306	0.015049	0.0331879	0.0204701	0.172567	0.0694899	0.122788	0.145945	0.114183	0.635754	0.32682	0.0708556	0.0167076	0.00623436	0.0614814	0.0333909	0.0510475	0.0254004	0.0189766	0.0195854	0.0449095	0.106499	0.22098	0.0672542	0.118197	0.00430792	0.00180459	0.0241842	0.0312508	0.0736307	0.0164272	0.150562	0.058663	0.0293574	0.488901	0.0156979	0.0403965	0.0399996	0.0403452	0.0749555	0.235226	0.0372705	0.126322	1.97045	0.038477	0.589151	0.0188092	0.140408	0.00965153	0.0104764	0.0879117	0.227583	0.140842	0.0540418	0.378958	0.110662	0.00654357	0.115799	0.619344	3.25831	0.197549	0.244378	0.293543	0.26453	10.3277
10430	-29729.9	-29615.2	-114.675	0.30709	0.00811422	0.00663079	0.0138713	0.00171271	0.0271344	0.0978254	0.0566803	0.0977225	0.0203358	0.0120473	0.0570511	0.0131563	0.0113674	0.0154106	0.061968	0.00334802	0.321794	0.0285996	0.00387122	1.67374	0.0470242	0.00416284	0.00384155	0.844382	0.0780173	0.0050138	0.0380243	0.220697	0.0125643	0.0416409	0.020133	0.171606	0.0655897	0.106928	0.145945	0.111841	0.564548	0.327706	0.0723325	0.0271536	0.0134942	0.0612972	0.0357834	0.0620861	0.0253082	0.0234202	0.0252931	0.0377808	0.0633464	0.227529	0.0766318	0.0881602	0.00614393	0.00362976	0.0158429	0.0259498	0.0460606	0.0212943	0.152132	0.0509779	0.0233327	0.528955	0.0121657	0.0486394	0.0231973	0.0299861	0.0578876	0.235226	0.0597518	0.151961	2.10198	0.0479291	0.532953	0.0335189	0.140408	0.0116697	0.0190083	0.0879117	0.227583	0.140842	0.0540418	0.378958	0.110662	0.00588801	0.110021	0.607519	3.27657	0.197549	0.244378	0.293543	0.26453	10.5623
10440	-29733.1	-29619.1	-113.987	0.294677	0.0104851	0.00747544	0.0149669	0.00429262	0.0235227	0.0978254	0.0425553	0.110521	0.0221797	0.015693	0.0703452	0.00965577	0.0110926	0.00856833	0.0593223	0.00229489	0.210176	0.0278353	0.00907737	2.21271	0.0418293	0.00425371	0.00414259	0.732398	0.0588765	0.00630378	0.0366681	0.160916	0.0165169	0.0422946	0.0242318	0.176769	0.0613001	0.120575	0.117702	0.0870118	0.60575	0.395969	0.0602492	0.017529	0.0151323	0.076119	0.0292246	0.0522672	0.0229959	0.0198544	0.0158538	0.0292478	0.0744591	0.096456	0.0565978	0.0624343	0.00405957	0.00417725	0.00940189	0.0437516	0.0343321	0.0280525	0.139917	0.0540293	0.0229994	0.59812	0.00488935	0.0640396	0.0343982	0.0359969	0.0490142	0.246522	0.0262391	0.157801	1.97706	0.0299028	0.396051	0.0358738	0.173577	0.0196501	0.011148	0.0736771	0.226117	0.167652	0.0536937	0.368911	0.10995	0.00487348	0.100361	0.586755	3.30801	0.196943	0.243628	0.292643	0.266785	10.4935
10450	-29717.7	-29603.1	-114.627	0.292051	0.00605206	0.00469026	0.0109748	0.00154273	0.0256437	0.0958274	0.0363885	0.105978	0.0137464	0.00985762	0.0753361	0.017149	0.0132232	0.0140123	0.0502893	0.007863	0.236677	0.0312757	0.00427904	1.92678	0.0435056	0.00724928	0.00860224	0.613196	0.0677031	0.00215092	0.0317621	0.209707	0.0168263	0.0336726	0.0168762	0.216061	0.063376	0.120575	0.133065	0.126097	0.640874	0.415156	0.0704671	0.0171279	0.0162806	0.0657506	0.0425022	0.0778449	0.0245395	0.0202663	0.0269763	0.0404592	0.202539	0.314287	0.0795443	0.0994446	0.00288126	0.00393627	0.0159403	0.0462176	0.070919	0.0133952	0.148046	0.058247	0.0171726	0.562786	0.00808213	0.0681898	0.038757	0.0406051	0.048304	0.234688	0.029152	0.153968	1.80602	0.0496493	0.347862	0.0474018	0.168303	0.0112518	0.0137002	0.0738966	0.226791	0.165171	0.0538537	0.37001	0.110277	0.00467269	0.0983272	0.582209	3.31479	0.195051	0.250895	0.289832	0.264222	10.5575
10460	-29714.5	-29607.7	-106.775	0.309277	0.0013811	0.00347783	0.013025	0.00150223	0.0227532	0.0543393	0.0452947	0.108167	0.0117192	0.00613531	0.0734361	0.0184622	0.0131219	0.0168922	0.0481784	0.00774632	0.165205	0.0303397	0.00589753	1.85432	0.0576668	0.00749579	0.00318015	0.63345	0.058846	0.00238569	0.0412786	0.192898	0.0224525	0.0271932	0.0181718	0.216061	0.0525621	0.110701	0.11979	0.100521	0.619637	0.439148	0.0446586	0.0145046	0.00787085	0.0792669	0.0402854	0.0667872	0.0272996	0.0231498	0.0244592	0.0417031	0.0771752	0.26752	0.0436008	0.0715095	0.00126954	0.0034415	0.0205895	0.0202436	0.0320911	0.0273166	0.149785	0.0548221	0.0110583	0.561138	0.0104498	0.0482411	0.035143	0.043973	0.0626443	0.21673	0.0418371	0.128952	1.45063	0.0432056	0.545683	0.0435919	0.137651	0.0102922	0.0168815	0.0823783	0.221776	0.161519	0.0646601	0.361828	0.107839	0.00607799	0.111729	0.611059	3.27113	0.19388	0.255394	0.288091	0.262635	9.77229
10470	-29719.9	-29608.3	-111.652	0.309277	0.000723287	0.00273396	0.00697667	0.000586827	0.0229739	0.0745381	0.039699	0.104536	0.0103725	0.00473901	0.0627708	0.0214226	0.014716	0.0182956	0.049876	0.0103231	0.19336	0.0251714	0.00444793	2.07457	0.0425607	0.00978648	0.00435365	0.562543	0.0546816	0.00417722	0.0273024	0.20665	0.0237726	0.0300544	0.0149437	0.184375	0.056513	0.128027	0.159055	0.0937709	0.619637	0.429866	0.0408784	0.0180383	0.0143519	0.053897	0.0319161	0.0650188	0.0277002	0.027249	0.0214785	0.026796	0.0705298	0.300657	0.0619276	0.0865384	0.00123055	0.00631603	0.0217406	0.0537376	0.0231516	0.0325314	0.131824	0.0532413	0.027399	0.476853	0.0160371	0.0735385	0.0382443	0.0441577	0.0541758	0.244486	0.0200818	0.156439	1.79927	0.0425132	0.483461	0.0322522	0.1697	0.00628067	0.00935973	0.0846724	0.221081	0.161012	0.0644575	0.360694	0.108082	0.00607799	0.111729	0.611059	3.27113	0.19388	0.255394	0.288091	0.262635	10.2599
