Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
38260	-29702.6	-29586.5	-116.079	0.297377	0.00261285	0.00892388	0.0206631	0.00131431	0.0239338	0.0322395	0.0358419	0.110254	0.0131493	0.0115061	0.0675654	0.0202525	0.015783	0.0132171	0.042088	0.00612046	0.285104	0.0336548	0.0078307	2.12806	0.0498863	0.00732072	0.00361069	0.703809	0.055947	0.00388587	0.0385442	0.162664	0.0136446	0.0285422	0.018583	0.195479	0.0491828	0.148733	0.124231	0.0971993	0.631568	0.347066	0.0605438	0.0200195	0.423643	0.0635901	0.0989703	0.0296376	0.0353551	0.0327681	0.0350142	0.00568441	0.00745536	0.0325938	0.0297852	0.0859523	0.0491054	0.000508216	0.0919184	0.0270092	0.0361551	0.515614	0.152219	0.21222	0.072775	0.555751	0.042505	0.0117381	0.0245879	0.027673	0.051292	0.00536534	0.0092512	0.0272047	0.102223	0.0610054	0.0211075	0.135386	0.0368817	0.0570932	1.85504	0.0779068	0.237462	0.147847	0.0598086	0.368369	0.108606	0.00508492	0.102456	0.591371	3.30109	0.199301	0.246505	0.281357	0.272837	10.7027
38270	-29715	-29607.1	-107.924	0.311596	0.00251854	0.00773753	0.00858124	0.00270936	0.0283139	0.0430167	0.0367137	0.0881213	0.0200517	0.011726	0.0609976	0.0124509	0.0177381	0.0057483	0.0422853	0.00379299	0.228702	0.0236726	0.0112964	1.75706	0.0420767	0.00933413	0.0051008	0.495204	0.0438899	0.00417111	0.0403896	0.264486	0.013721	0.0326465	0.0184489	0.20724	0.046881	0.149799	0.117429	0.10752	0.629313	0.379967	0.059733	0.0156899	0.154535	0.0303157	0.106806	0.0448609	0.0429013	0.0285548	0.0318767	0.00420702	0.0165287	0.0248862	0.0303591	0.0588107	0.0440786	0.000321689	0.139489	0.0291654	0.0459415	0.519032	0.134482	0.196318	0.0555527	0.413124	0.0327461	0.0069371	0.0300077	0.0171137	0.0533869	0.00415319	0.0175794	0.0232058	0.027437	0.137665	0.0261438	0.126293	0.0391329	0.0580524	2.03887	0.0863021	0.240682	0.133635	0.0656296	0.373364	0.100388	0.006283	0.113541	0.614772	3.2654	0.199301	0.246505	0.281357	0.272837	9.88715
38280	-29712.7	-29607.3	-105.435	0.30882	0.00772218	0.00339025	0.00754315	0.00457491	0.0232992	0.0371941	0.0389771	0.104467	0.0195638	0.0118931	0.0609976	0.0133888	0.00798319	0.00773383	0.0481213	0.00158909	0.314283	0.0267098	0.00994348	1.78595	0.0428858	0.00844787	0.00577675	0.523706	0.0518506	0.00198007	0.0462409	0.221366	0.0221974	0.0366503	0.0166585	0.20724	0.046881	0.139995	0.119343	0.0873667	0.577956	0.263845	0.065612	0.0192273	0.296459	0.0533844	0.0974503	0.0400623	0.0275623	0.0277092	0.023502	0.00808532	0.0237975	0.0382977	0.0334985	0.0648687	0.0357385	0.000623732	0.143132	0.0118499	0.0717885	0.427138	0.143922	0.234485	0.0502287	0.451431	0.0221135	0.0118972	0.019211	0.0462789	0.0529427	0.00492017	0.0103072	0.0373207	0.0569894	0.0932435	0.0408824	0.154347	0.0297345	0.0553676	1.65715	0.0878662	0.243904	0.130284	0.0775386	0.364003	0.0964035	0.00603801	0.111372	0.610322	3.27227	0.199301	0.246505	0.281357	0.272837	9.63827
38290	-29706.1	-29602	-104.143	0.32403	0.00339988	0.0104313	0.00961228	0.00195739	0.0308486	0.0716856	0.0465178	0.096843	0.018623	0.0145854	0.0724479	0.020996	0.0231774	0.00840075	0.0443154	0.00147931	0.259507	0.0278496	0.00647869	1.67227	0.034775	0.00574123	0.00385802	0.583606	0.0711965	0.00415804	0.0450395	0.191804	0.0218279	0.034189	0.0123168	0.176923	0.0597505	0.14471	0.110102	0.116985	0.577956	0.274955	0.0425475	0.0244865	0.343901	0.0806929	0.0961504	0.0262932	0.0431735	0.0152908	0.0200449	0.00726422	0.0105296	0.0285394	0.0293788	0.0704828	0.0368139	0.00108557	0.153126	0.0180242	0.0347838	0.516216	0.133409	0.224787	0.0472392	0.345759	0.0496104	0.0100411	0.0342068	0.0321392	0.0252023	0.00566051	0.0127585	0.0244935	0.0675797	0.109652	0.0215283	0.131715	0.0247936	0.0410823	1.65715	0.0873892	0.24258	0.135005	0.0771177	0.362027	0.0958802	0.00744573	0.123271	0.634036	3.23525	0.198497	0.249544	0.280222	0.271737	9.50895
38300	-29708.4	-29602.6	-105.83	0.32403	0.00176607	0.00573916	0.00996615	0.00141831	0.0189134	0.0441156	0.0389893	0.0816298	0.0233404	0.0152999	0.0844855	0.0204397	0.0147307	0.00799569	0.0404958	0.000947642	0.245147	0.0258739	0.0128411	1.74893	0.0413649	0.00772528	0.00446513	0.604852	0.0414093	0.000980056	0.0373674	0.201669	0.0142075	0.0395561	0.0148648	0.246943	0.0610898	0.14471	0.120974	0.0944897	0.534802	0.351979	0.0584416	0.0113631	0.233902	0.0523199	0.118667	0.0351085	0.031997	0.0250718	0.0193398	0.00788123	0.010752	0.0332878	0.031661	0.0563331	0.0198731	0.00114906	0.156946	0.0243039	0.0726219	0.622154	0.118833	0.195754	0.0438233	0.384391	0.0507913	0.0134522	0.010161	0.0198586	0.0601851	0.00225898	0.00597954	0.0322176	0.0878331	0.0673921	0.033783	0.149765	0.0330288	0.0428387	1.69567	0.0850536	0.236097	0.131397	0.0739015	0.358814	0.114737	0.00744573	0.123271	0.634036	3.23525	0.199807	0.239503	0.287161	0.27353	9.67771
38310	-29708	-29598.6	-109.346	0.32403	0.00113696	0.00970593	0.00854256	0.00381619	0.0191818	0.0420093	0.0310174	0.107679	0.0163703	0.0183296	0.0507939	0.0168845	0.0145899	0.0140165	0.0394457	0.0025086	0.240871	0.0363445	0.00768021	1.78248	0.0464929	0.00832725	0.00472079	0.645699	0.0786292	0.00214382	0.0397246	0.231412	0.008457	0.0412654	0.0181201	0.179075	0.05635	0.164556	0.119198	0.0965172	0.556747	0.41675	0.0464173	0.0135238	0.174271	0.0875801	0.0696551	0.0467411	0.0607778	0.019163	0.0242612	0.0132094	0.0232493	0.0325248	0.0244241	0.0703298	0.027218	0.00116266	0.143377	0.00929773	0.0217583	0.597885	0.145084	0.222954	0.0520373	0.352654	0.0520129	0.0126989	0.0241927	0.04231	0.0269443	0.00521773	0.00925333	0.0224778	0.0763239	0.139384	0.0435758	0.159672	0.0261054	0.0467003	1.8853	0.0860042	0.242191	0.132866	0.060095	0.362824	0.11602	0.00744573	0.123271	0.634036	3.23525	0.199867	0.239574	0.287247	0.273312	10.0293
38320	-29700.1	-29585.8	-114.287	0.296577	0.00159036	0.00393588	0.0156423	0.00350047	0.0202152	0.0679021	0.0391822	0.119494	0.0134757	0.0166639	0.0587517	0.012445	0.0141498	0.00920097	0.0445801	0.00494791	0.233528	0.0304656	0.00983322	1.78248	0.0431076	0.00576283	0.00614671	0.613351	0.0707189	0.00166094	0.0385789	0.229911	0.0151525	0.0393021	0.0223761	0.171602	0.0564191	0.116152	0.119393	0.0969794	0.669426	0.473368	0.06261	0.0198434	0.389586	0.109089	0.102684	0.024467	0.0738168	0.0265199	0.0182805	0.00709293	0.0106008	0.0153764	0.036473	0.0749046	0.0298826	0.00164348	0.163899	0.0140416	0.0089886	0.578286	0.139903	0.193945	0.0626575	0.430105	0.0350446	0.00891001	0.0290594	0.0414647	0.035308	0.00372191	0.010199	0.0188934	0.094721	0.106992	0.0396017	0.124966	0.0253393	0.0616174	2.00157	0.0870033	0.245005	0.13318	0.0607931	0.367039	0.10698	0.00502176	0.101835	0.590009	3.30313	0.199867	0.239574	0.287247	0.273312	10.5235
38330	-29707.5	-29597.2	-110.257	0.296577	0.00952976	0.00426661	0.010326	0.00472915	0.0258751	0.0514515	0.0363844	0.0955376	0.0156364	0.012941	0.0700374	0.0105029	0.015139	0.0114679	0.0479278	0.00440192	0.233528	0.0271912	0.00414887	2.01017	0.0415326	0.00697477	0.0069458	0.723378	0.0585203	0.00490238	0.0366232	0.172985	0.0136044	0.0393021	0.0187643	0.186957	0.0484864	0.178529	0.087866	0.089381	0.573658	0.358671	0.064778	0.0152701	0.346357	0.11697	0.0732924	0.0337685	0.0647568	0.0228523	0.0413593	0.00897773	0.0121649	0.0267721	0.0448221	0.0555967	0.0424247	0.00345062	0.176813	0.0153622	0.00962366	0.533758	0.147171	0.219148	0.0507039	0.464161	0.0184282	0.00738934	0.0224519	0.021785	0.0339109	0.00236489	0.0105368	0.0167896	0.103427	0.100466	0.0328164	0.13228	0.0214185	0.0627137	1.59509	0.0891882	0.223887	0.136524	0.0644772	0.376257	0.109666	0.00502176	0.101835	0.590009	3.30313	0.20071	0.240586	0.284239	0.274466	10.1205
38340	-29716	-29600.1	-115.895	0.29614	0.00462572	0.00478312	0.00508517	0.00744964	0.0210931	0.0417992	0.034744	0.10156	0.0215606	0.016202	0.0445389	0.0231091	0.0112103	0.00893238	0.0569791	0.00312229	0.389138	0.034182	0.00471221	1.81811	0.0423647	0.0102475	0.00923585	0.539393	0.0529393	0.00469287	0.0362234	0.197349	0.0125296	0.0341525	0.0155203	0.222877	0.0555844	0.125857	0.117755	0.0781494	0.749759	0.321482	0.0578694	0.0109907	0.360581	0.0816002	0.0886494	0.0377011	0.0347934	0.0198695	0.0253019	0.0131171	0.00734033	0.0322178	0.0428599	0.0661356	0.0424247	0.00352142	0.193833	0.0236417	0.0287025	0.643939	0.123546	0.219148	0.0444322	0.395376	0.0354384	0.00600958	0.0370115	0.0460204	0.0391292	0.0040395	0.0114451	0.0111435	0.0844256	0.188251	0.0308725	0.134778	0.036621	0.0627137	2.07978	0.0891882	0.223887	0.136524	0.0644772	0.376257	0.109666	0.00498741	0.101496	0.589263	3.30425	0.203752	0.244232	0.288546	0.26347	10.6843
38350	-29715.3	-29600.3	-115.001	0.318093	0.00221396	0.00868012	0.0146613	0.00513356	0.0268478	0.048747	0.0406002	0.0801912	0.0172937	0.0159575	0.0768099	0.0111207	0.0157149	0.0143476	0.0402364	0.00232086	0.300186	0.0274312	0.0155899	1.98862	0.0396461	0.010565	0.0043179	0.620975	0.0610003	0.0024755	0.0362234	0.244836	0.010485	0.0232569	0.0214434	0.262034	0.045997	0.113527	0.112037	0.0874544	0.683821	0.363084	0.0601989	0.024	0.288488	0.0854944	0.094563	0.0327717	0.0292279	0.027775	0.024023	0.0102497	0.0151448	0.0344565	0.0323474	0.0692287	0.0375159	0.00540351	0.144346	0.0216575	0.0299688	0.621094	0.15906	0.209788	0.0491344	0.318934	0.0291684	0.0117517	0.0210861	0.0341629	0.0545701	0.00695275	0.00731799	0.0229228	0.0796957	0.165793	0.0387268	0.122417	0.0203605	0.0588043	2.00032	0.0891882	0.223887	0.136524	0.0644772	0.376257	0.109666	0.0068773	0.118624	0.624973	3.24953	0.203752	0.244232	0.288546	0.26347	10.5948
38360	-29715.4	-29604.7	-110.692	0.307826	0.00569399	0.0064038	0.0144904	0.00390837	0.0278788	0.0426771	0.0250975	0.0980977	0.0123798	0.00859188	0.0618686	0.0108518	0.00939525	0.0133082	0.0667546	0.00414832	0.279403	0.0356566	0.00815214	1.74604	0.0440288	0.012934	0.00226845	0.624199	0.0522778	0.00883859	0.0394969	0.190457	0.0149642	0.0246132	0.0190151	0.185611	0.0555258	0.124743	0.140174	0.0834199	0.656663	0.285404	0.0691627	0.0175566	0.362936	0.142594	0.114507	0.0632715	0.0576126	0.0247258	0.0241473	0.0170551	0.0122797	0.0332482	0.0363858	0.0737756	0.053269	0.00467896	0.141391	0.0232932	0.0321906	0.544249	0.1343	0.209788	0.0433234	0.378093	0.0441868	0.0101432	0.0226405	0.0368833	0.0520296	0.00440632	0.0108903	0.0205048	0.0832725	0.119154	0.0387268	0.136604	0.0274203	0.0568222	1.84101	0.0866847	0.217603	0.151318	0.0721107	0.365695	0.106588	0.00595162	0.110596	0.608715	3.27474	0.200075	0.239824	0.283339	0.276761	10.164
38370	-29712.8	-29600.8	-112.044	0.302515	0.00695448	0.00568811	0.0161204	0.00304878	0.024227	0.0384247	0.0331622	0.0877184	0.0200956	0.0222725	0.0753659	0.0125857	0.0148104	0.0137008	0.0454078	0.00364334	0.237537	0.0233836	0.00537122	1.9644	0.0440288	0.00668211	0.00216161	0.770594	0.0522778	0.00768626	0.0317043	0.235414	0.0194286	0.0451459	0.0232895	0.171687	0.0628045	0.0855041	0.123485	0.0879711	0.5887	0.346346	0.0649545	0.0137606	0.235029	0.0942601	0.0865664	0.0280647	0.0775101	0.0229735	0.0227476	0.00777257	0.0148647	0.0276727	0.0286462	0.0807814	0.0513552	0.00317596	0.199536	0.0247455	0.0297916	0.528712	0.130774	0.230456	0.0461931	0.377459	0.0430569	0.0107957	0.0112659	0.0318018	0.0389373	0.00745337	0.0098228	0.0271799	0.0596864	0.130592	0.0234816	0.148494	0.0349197	0.0534018	1.88168	0.0761253	0.219549	0.151501	0.0721975	0.366135	0.114493	0.00550155	0.106453	0.600003	3.28804	0.200075	0.239824	0.283339	0.276761	10.2992
38380	-29709.3	-29601.7	-107.609	0.302515	0.00306478	0.00723996	0.012626	0.00169126	0.0230067	0.0384247	0.0397577	0.102142	0.0338474	0.00979103	0.05798	0.0133459	0.0118104	0.00978406	0.0408112	0.00913767	0.248906	0.0328163	0.00546057	1.76076	0.0410711	0.00907368	0.00681505	0.459449	0.034871	0.00800999	0.0338387	0.201324	0.0126973	0.0454027	0.0166157	0.184196	0.0484472	0.123074	0.128542	0.0926529	0.593755	0.34454	0.0603111	0.0142917	0.408939	0.103358	0.0781602	0.0286196	0.0281401	0.0153076	0.0164035	0.00681399	0.0135304	0.0522078	0.0425249	0.0651558	0.0590191	0.00314304	0.18184	0.0165971	0.0198127	0.59804	0.115	0.216891	0.0454521	0.339582	0.0279612	0.0112267	0.0127748	0.017252	0.0519078	0.0071265	0.0105594	0.0281268	0.0643288	0.110379	0.0205953	0.136469	0.0237155	0.0492672	1.90811	0.0722995	0.26146	0.143887	0.0658809	0.347734	0.108739	0.00550155	0.106453	0.600003	3.28804	0.200075	0.239824	0.283339	0.276761	9.85573
38390	-29712.9	-29608.7	-104.162	0.302515	0.0043837	0.00564559	0.0095678	0.000851411	0.0216256	0.0576875	0.0385521	0.104773	0.028515	0.00901569	0.0688885	0.0114501	0.0132718	0.010899	0.0394603	0.00606601	0.193887	0.0296578	0.00405538	1.53745	0.0433738	0.00699054	0.00902516	0.656213	0.0588582	0.00906426	0.0404979	0.193316	0.0187949	0.0289919	0.0140751	0.184196	0.0489161	0.132672	0.100481	0.0970384	0.573378	0.325844	0.0617863	0.0139247	0.207548	0.116313	0.0791494	0.0291372	0.0268422	0.0118255	0.0306801	0.0137105	0.0221599	0.027497	0.0372631	0.0631906	0.0591217	0.000961969	0.178918	0.0155208	0.00748124	0.627539	0.110806	0.190452	0.0642301	0.437461	0.0199533	0.0154366	0.0230957	0.0227761	0.0377887	0.00352621	0.00971404	0.0193388	0.0980819	0.17596	0.0320938	0.150458	0.0215488	0.06229	1.648	0.0749134	0.234759	0.149089	0.0682628	0.360306	0.11267	0.00550155	0.106453	0.600003	3.28804	0.200075	0.239824	0.283339	0.276761	9.51101
38400	-29711.1	-29595	-116.016	0.302515	0.00404894	0.00772331	0.0109101	0.00178812	0.0225316	0.0449023	0.02509	0.10698	0.0134818	0.015891	0.0605451	0.0165011	0.0142681	0.00812767	0.0365621	0.00319591	0.194417	0.0354886	0.0044105	2.11205	0.0266439	0.0118188	0.00651989	0.80828	0.0928374	0.00360221	0.0396973	0.193787	0.0107494	0.0449878	0.0160791	0.150957	0.0616818	0.124519	0.127441	0.078242	0.580995	0.366662	0.0512794	0.020383	0.116531	0.113098	0.0921183	0.0593084	0.0724974	0.020938	0.0207992	0.00714841	0.0153023	0.0328876	0.0341446	0.0646576	0.038548	0.000928408	0.140963	0.0184741	0.00990719	0.621564	0.12082	0.187527	0.0383936	0.410968	0.0441465	0.0133611	0.0228458	0.0311789	0.0246564	0.0025804	0.00989764	0.0201258	0.096034	0.0977635	0.0338663	0.157325	0.0203066	0.0451429	2.28356	0.0886637	0.232452	0.142963	0.0675921	0.356766	0.111563	0.00550155	0.106453	0.600003	3.28804	0.200075	0.239824	0.283339	0.276761	10.6964
38410	-29711.6	-29596	-115.591	0.299559	0.00529648	0.00426516	0.0122471	0.00332995	0.0218582	0.0380342	0.0493274	0.116884	0.0159302	0.0178249	0.0618901	0.0160858	0.0130986	0.00919906	0.0402007	0.00340324	0.248316	0.0325178	0.00411246	2.18463	0.0570755	0.00623655	0.00634469	0.795542	0.0543188	0.00341194	0.0336475	0.293012	0.0212177	0.0294705	0.0168473	0.192713	0.0545579	0.160585	0.104403	0.0927224	0.558108	0.314666	0.0530757	0.0151784	0.213124	0.127357	0.113894	0.0419753	0.0439499	0.0192151	0.0457154	0.0107252	0.00448524	0.0372778	0.0412512	0.0642474	0.0299621	0.000874031	0.180647	0.0134485	0.020755	0.55489	0.152526	0.248026	0.0479443	0.548993	0.0324897	0.0134448	0.02494	0.0346989	0.033845	0.00524918	0.00884799	0.0145703	0.0484203	0.0739987	0.0330284	0.157325	0.0208077	0.0524565	1.7769	0.0886637	0.232452	0.142963	0.0675921	0.356766	0.111563	0.00525961	0.104152	0.595062	3.29553	0.200075	0.239824	0.283339	0.276761	10.6539
38420	-29707.7	-29598	-109.762	0.295301	0.00935498	0.00580715	0.0059211	0.00222927	0.0221852	0.0392404	0.0394807	0.108814	0.0102468	0.0141491	0.0645675	0.019222	0.0163796	0.0107681	0.0510682	0.00589111	0.211619	0.0360332	0.00696085	1.88741	0.0453297	0.011265	0.00215415	0.756402	0.0395331	0.00375399	0.0335696	0.229952	0.0143247	0.0361178	0.0189236	0.18719	0.0632891	0.144097	0.118626	0.111626	0.506567	0.377286	0.0364448	0.0119875	0.143524	0.0978729	0.119788	0.0493658	0.039664	0.0239053	0.0213388	0.00856153	0.00823071	0.0182687	0.0375876	0.082567	0.0575074	0.00165307	0.0974925	0.0191183	0.0312537	0.51542	0.108898	0.219207	0.0410584	0.524513	0.0279299	0.00899893	0.0116063	0.0306137	0.0713346	0.0072367	0.0126686	0.0304653	0.0791667	0.0707023	0.026598	0.14265	0.0360721	0.0660645	1.86637	0.0877292	0.230002	0.150926	0.0679506	0.353006	0.110387	0.00492186	0.100845	0.587826	3.30641	0.199285	0.240061	0.283619	0.277035	10.0711
38430	-29712.3	-29597.2	-115.178	0.303655	0.00154454	0.00275046	0.0109407	0.00208084	0.0249456	0.0452248	0.0287544	0.0946745	0.0144084	0.00662091	0.0476944	0.00882907	0.00974964	0.0104056	0.0556709	0.0119659	0.23313	0.0282814	0.00793562	2.14908	0.0493307	0.0131407	0.00774206	0.756402	0.0616953	0.00136766	0.0391481	0.213999	0.017628	0.0289514	0.0198456	0.165673	0.0780339	0.137631	0.118949	0.0831659	0.665801	0.434398	0.0553752	0.0138806	0.246025	0.121951	0.0619207	0.0481855	0.0528236	0.015235	0.0296223	0.00908224	0.0142513	0.0201828	0.0310193	0.0805418	0.0368814	0.00549632	0.143927	0.018632	0.0255525	0.568511	0.123893	0.226643	0.0725878	0.469099	0.037459	0.0167905	0.0171976	0.0417954	0.0410666	0.00349269	0.00962763	0.0292735	0.0942868	0.106866	0.0273291	0.116214	0.0412529	0.0592385	1.79179	0.0886111	0.232314	0.141702	0.0686337	0.356555	0.112184	0.0055965	0.107342	0.601891	3.28517	0.199285	0.240061	0.283619	0.277035	10.6126
38440	-29710.8	-29595.6	-115.193	0.300668	0.00383358	0.00368496	0.00559666	0.00303509	0.0279798	0.0421425	0.0306447	0.108392	0.0201833	0.0126433	0.0655586	0.0173797	0.013	0.00905543	0.0545554	0.0126271	0.335857	0.0364661	0.00874869	1.97873	0.0484595	0.0125523	0.00617736	0.586642	0.0714889	0.00228679	0.0522392	0.210526	0.0222133	0.0350347	0.0137397	0.219624	0.0539612	0.143405	0.111613	0.104247	0.612655	0.26407	0.0620476	0.0156876	0.262179	0.0932827	0.0779418	0.0385575	0.0648076	0.0341007	0.0368416	0.0170349	0.00703689	0.0379141	0.0310193	0.0673089	0.0284116	0.00536884	0.173893	0.0194723	0.0202752	0.502941	0.103458	0.235182	0.0544965	0.626602	0.0267863	0.00863741	0.0250071	0.0355566	0.0291153	0.00838646	0.0121219	0.0267945	0.090856	0.106117	0.0296718	0.122572	0.0245678	0.0684373	2.02251	0.0883723	0.231688	0.142837	0.0696271	0.355594	0.111882	0.00534963	0.105015	0.596923	3.29271	0.199285	0.240061	0.283619	0.277035	10.614
38450	-29708.5	-29593.9	-114.515	0.30069	0.00481816	0.00619067	0.00755111	0.00418764	0.0223503	0.0704635	0.0405339	0.0993629	0.0156874	0.012587	0.0637102	0.0161737	0.010893	0.0142817	0.0426779	0.0078003	0.159515	0.024855	0.007102	1.97873	0.0532	0.00341495	0.00498187	0.629734	0.0572913	0.00213765	0.0427972	0.286523	0.0139676	0.030763	0.0222104	0.219624	0.0592696	0.146004	0.119762	0.0863384	0.669044	0.415329	0.0532708	0.0215533	0.277527	0.0848541	0.0752326	0.0449127	0.0471777	0.0377224	0.0283133	0.0152432	0.0155726	0.0303771	0.042241	0.0780169	0.0533232	0.00240783	0.153599	0.0113416	0.0360715	0.572054	0.122273	0.229182	0.0497113	0.495313	0.0320814	0.0125043	0.0286813	0.028963	0.0562555	0.0058659	0.0201101	0.0271371	0.0665028	0.133611	0.0389729	0.136128	0.025233	0.0661283	1.81895	0.0895932	0.234889	0.133756	0.070589	0.357745	0.113428	0.00535146	0.105032	0.59696	3.29266	0.199285	0.240061	0.283619	0.277035	10.5463
38460	-29717.5	-29602.7	-114.869	0.302355	0.00269777	0.00657344	0.00962719	0.00327813	0.0183191	0.0622363	0.041643	0.102175	0.0171774	0.00943512	0.0557365	0.0129731	0.0167044	0.00985946	0.0748217	0.00489196	0.304135	0.0174027	0.00614797	2.06048	0.0406568	0.0115593	0.00531324	0.697706	0.081026	0.00549274	0.0379805	0.256411	0.0148307	0.0260664	0.0149371	0.225808	0.0563765	0.149735	0.117757	0.0943002	0.656783	0.370718	0.0593872	0.0311902	0.187798	0.0973278	0.0995914	0.0481758	0.0577429	0.0242052	0.0332759	0.018564	0.00889653	0.0317579	0.0326675	0.101479	0.0422575	0.00200535	0.167973	0.0120196	0.0238307	0.671793	0.155648	0.230476	0.0504916	0.394827	0.0292617	0.0112631	0.0208338	0.0362765	0.0414939	0.00686042	0.0194614	0.0299717	0.038139	0.111496	0.0381631	0.15053	0.0364938	0.0638585	1.66443	0.0895932	0.234889	0.133756	0.070589	0.357745	0.113428	0.00548827	0.106328	0.599736	3.28845	0.196259	0.251599	0.279313	0.272828	10.5817
38470	-29713	-29597.7	-115.289	0.302355	0.00427915	0.00434954	0.00185117	0.00154905	0.0252602	0.0513896	0.0439989	0.123131	0.0116209	0.0123991	0.0654745	0.0251289	0.00538777	0.0126173	0.0422776	0.0030793	0.310344	0.0167565	0.00731018	2.13977	0.0443642	0.0175119	0.00419969	0.824068	0.0618438	0.00328792	0.0225551	0.293808	0.0132164	0.0434302	0.0170778	0.183586	0.0643072	0.146173	0.114591	0.102778	0.65232	0.277546	0.0482047	0.0212341	0.1423	0.0689415	0.0910257	0.0487132	0.0253215	0.0312372	0.0264039	0.0139563	0.00562282	0.0455287	0.0311822	0.0585939	0.0333678	0.00185221	0.130341	0.0237216	0.0324885	0.556628	0.145489	0.210707	0.033448	0.447485	0.0407702	0.00850097	0.0265624	0.0365001	0.0313889	0.00566763	0.00721196	0.0180773	0.0453196	0.17268	0.035443	0.138344	0.0314752	0.0615854	1.89568	0.0879176	0.230496	0.149957	0.0692688	0.351054	0.111306	0.00548827	0.106328	0.599736	3.28845	0.195141	0.251949	0.279702	0.273208	10.6236
38480	-29714.5	-29606.2	-108.257	0.305586	0.00496705	0.00812678	0.00537932	0.00125078	0.031829	0.0439518	0.0423413	0.0880846	0.0220592	0.0186765	0.0702102	0.0161573	0.00807362	0.0102241	0.0398277	0.00167847	0.249786	0.0293521	0.00740033	1.671	0.0381838	0.00680937	0.00294249	0.584902	0.061896	0.00133812	0.0291211	0.184713	0.0124035	0.0381409	0.019591	0.171458	0.0692468	0.129097	0.0918259	0.0855086	0.65232	0.256689	0.0738661	0.0263932	0.339438	0.0551125	0.0587439	0.0606532	0.093523	0.0244716	0.0298908	0.0075824	0.00243438	0.0168683	0.0383668	0.0852189	0.0481999	0.00422885	0.142359	0.0153096	0.0446293	0.584245	0.12008	0.205468	0.0414603	0.455937	0.0390009	0.00949405	0.0234005	0.0211433	0.0320562	0.0047623	0.0125577	0.0152085	0.0849092	0.125778	0.0242794	0.165999	0.0373818	0.061499	1.88194	0.0904448	0.234988	0.148413	0.0685554	0.347439	0.11016	0.00575941	0.108848	0.605066	3.28033	0.195141	0.251949	0.279702	0.273208	9.92045
38490	-29709.1	-29597.5	-111.601	0.310327	0.00292641	0.00885302	0.00520702	0.000710021	0.0220151	0.0592838	0.0387438	0.0837542	0.0126353	0.0117724	0.0784689	0.00950529	0.0146536	0.00656505	0.0494211	0.0102342	0.319309	0.0285161	0.0033757	1.80395	0.0449283	0.00716474	0.00278333	0.655792	0.0477956	0.00212992	0.0410167	0.191986	0.0167024	0.0422799	0.0127842	0.155415	0.0610303	0.177459	0.105172	0.102097	0.653139	0.318457	0.0410818	0.0175722	0.292172	0.0869711	0.0816327	0.0649297	0.0834902	0.0249676	0.0290968	0.0148693	0.00624205	0.0326612	0.0334888	0.0834048	0.0560591	0.00298045	0.200613	0.0228219	0.0232561	0.570646	0.118572	0.227499	0.0501714	0.484862	0.0291668	0.00865849	0.0278978	0.0300307	0.0531678	0.00734918	0.014582	0.021054	0.0508251	0.101834	0.0269962	0.153414	0.0374652	0.0592131	1.77514	0.090835	0.236001	0.149053	0.0645375	0.348938	0.110635	0.00617035	0.112549	0.612745	3.26854	0.195141	0.251949	0.279702	0.273208	10.2549
