Iteration	Posterior	Likelihood	Prior	alpha	birth_rate	clock_rate	death_rate	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	log_clock_rate	pi[1]	pi[2]	pi[3]	pi[4]	turnover
24150	-2226.35	-1829.11	-397.246	144.242	0.603584	0.000107669	0.571438	0.0321458	0.125098	0.166413	0.0591264	0.192297	0.353745	0.10332	0.896236	0.971022	1.02502	1.10772	-3.96791	0.335451	0.17583	0.187726	0.300992	0.571438
24160	-2218.37	-1824.66	-393.713	303.7	0.572861	8.51138e-05	0.533556	0.0393046	0.201265	0.161201	0.0572745	0.191746	0.270007	0.118507	0.928032	0.980441	1.01768	1.07385	-4.07	0.365148	0.181185	0.169571	0.284096	0.533556
24170	-2205.83	-1862.27	-343.556	118.959	1.95649	0.000140974	1.92426	0.0322305	0.158437	0.197579	0.0864191	0.186478	0.298034	0.0730531	0.885982	0.967879	1.02732	1.11882	-3.85086	0.337303	0.167368	0.169832	0.325496	1.92426
24180	-2210.31	-1850.54	-359.767	460.509	2.89405	0.000110878	2.85871	0.0353374	0.246558	0.211009	0.0540414	0.204235	0.238474	0.0456831	0.941404	0.984257	1.0145	1.05984	-3.95515	0.328907	0.163202	0.174593	0.333298	2.85871
24190	-2197.12	-1838.48	-358.641	217.501	2.17454	0.000148483	2.15982	0.0147114	0.269709	0.189847	0.0348102	0.199007	0.186137	0.120489	0.915175	0.976691	1.02068	1.08745	-3.82832	0.336317	0.164277	0.163912	0.335494	2.15982
24200	-2205.6	-1829.45	-376.15	284.168	0.889411	0.000136744	0.848246	0.0411654	0.177145	0.251413	0.0315705	0.143854	0.286742	0.109275	0.925635	0.979748	1.01824	1.07638	-3.86409	0.380148	0.156351	0.144195	0.319306	0.848246
24210	-2197.87	-1828.76	-369.113	185.754	1.23505	9.04553e-05	1.21575	0.0192939	0.207406	0.2056	0.0577536	0.168427	0.280206	0.0806077	0.908338	0.974665	1.02226	1.09474	-4.04357	0.355108	0.163525	0.1557	0.325667	1.21575
24220	-2208	-1828.43	-379.571	288.621	0.706651	0.000133213	0.665129	0.041522	0.191653	0.146787	0.0996274	0.155635	0.314647	0.0916507	0.926203	0.979912	1.01811	1.07578	-3.87545	0.361733	0.171637	0.174714	0.291916	0.665129
24230	-2209.01	-1827.38	-381.629	60.7555	1.77997	0.000103964	1.74418	0.0357979	0.20086	0.25311	0.0580078	0.1484	0.243569	0.0960536	0.841962	0.953778	1.03682	1.16744	-3.98312	0.364072	0.158066	0.188813	0.289049	1.74418
24240	-2207.38	-1832.04	-375.343	337.835	1.21229	0.000110375	1.19191	0.0203868	0.222366	0.193852	0.0545467	0.0763277	0.320339	0.132569	0.931716	0.9815	1.01681	1.06998	-3.95713	0.391471	0.174561	0.153918	0.28005	1.19191
24250	-2210.37	-1831.94	-378.436	199.661	1.93039	0.000107382	1.90061	0.0297848	0.170944	0.21193	0.0419329	0.240502	0.246261	0.0884296	0.911531	0.975614	1.02152	1.09133	-3.96907	0.343801	0.199487	0.136673	0.32004	1.90061
24260	-2215.39	-1823.29	-392.095	356.998	1.13848	0.000101619	1.09866	0.0398198	0.147731	0.246217	0.0362387	0.207844	0.212821	0.149149	0.93355	0.982026	1.01637	1.06805	-3.99303	0.361552	0.192424	0.155524	0.290499	1.09866
24270	-2219.15	-1823.72	-395.426	313.453	0.943869	8.74231e-05	0.917904	0.0259656	0.209086	0.285158	0.095294	0.172616	0.152611	0.0852346	0.929145	0.980762	1.01742	1.07268	-4.05837	0.372865	0.167155	0.16039	0.299589	0.917904
24280	-2213.17	-1822.42	-390.757	130.474	1.00758	8.76466e-05	0.982581	0.0250011	0.189206	0.236605	0.0423324	0.156203	0.312824	0.0628301	0.891016	0.969429	1.02619	1.11336	-4.05727	0.360898	0.16179	0.187339	0.289973	0.982581
24290	-2214.91	-1828.66	-386.252	118.628	0.985437	0.000113277	0.95485	0.0305871	0.16869	0.261741	0.0354606	0.141096	0.226458	0.166555	0.885827	0.967831	1.02735	1.11899	-3.94586	0.376638	0.168354	0.168226	0.286783	0.95485
24300	-2230.44	-1847	-383.435	119.775	0.793705	9.06775e-05	0.760532	0.0331734	0.218946	0.204365	0.0460252	0.129268	0.317122	0.0842738	0.886363	0.967997	1.02723	1.11841	-4.0425	0.376638	0.168354	0.168226	0.286783	0.760532
24310	-2232.34	-1842.19	-390.143	74.0341	0.662271	9.24969e-05	0.632563	0.029708	0.213811	0.23164	0.0869195	0.104683	0.267198	0.0957481	0.856379	0.958507	1.03378	1.15133	-4.03387	0.346193	0.211691	0.144032	0.298084	0.632563
24320	-2227.7	-1834.95	-392.751	303.642	0.592068	9.42427e-05	0.54671	0.0453578	0.257571	0.213738	0.0721629	0.116884	0.214691	0.124953	0.928025	0.980439	1.01768	1.07386	-4.02575	0.387044	0.1671	0.151091	0.294764	0.54671
24330	-2227.4	-1838.94	-388.462	204.584	0.696398	0.000132497	0.675812	0.0205862	0.19687	0.259154	0.0457559	0.142573	0.260142	0.0955057	0.912583	0.975926	1.02128	1.09021	-3.87779	0.400326	0.172834	0.143649	0.28319	0.675812
24340	-2212.99	-1832.39	-380.598	63.4686	0.80604	0.000109959	0.76494	0.0411004	0.171989	0.257456	0.0605016	0.156735	0.258438	0.0948801	0.845263	0.954871	1.03613	1.16373	-3.95877	0.366717	0.16614	0.189749	0.277394	0.76494
24350	-2207.78	-1832.79	-374.988	305.352	1.00083	0.000119965	0.971247	0.0295811	0.210677	0.245431	0.0602516	0.119694	0.168789	0.195157	0.928224	0.980496	1.01763	1.07365	-3.92095	0.353539	0.15778	0.174352	0.314329	0.971247
24360	-2208.98	-1826.48	-382.507	131.623	0.843772	0.000110556	0.810475	0.0332976	0.318787	0.133888	0.0501901	0.0997059	0.28297	0.114459	0.891482	0.969572	1.02609	1.11286	-3.95642	0.359584	0.161196	0.177333	0.301886	0.810475
24370	-2194.14	-1838.78	-355.361	131.623	1.79231	0.00015798	1.77325	0.0190661	0.171425	0.18535	0.0693915	0.186209	0.220356	0.167269	0.891482	0.969572	1.02609	1.11286	-3.8014	0.36256	0.160674	0.172382	0.304384	1.77325
24380	-2189.89	-1836.21	-353.68	40.517	1.78968	0.000158607	1.7608	0.0288877	0.155456	0.213667	0.0629278	0.168864	0.304436	0.0946487	0.80797	0.94219	1.04373	1.20611	-3.79968	0.349255	0.187846	0.167368	0.295531	1.7608
24390	-2190.93	-1827.05	-363.879	567.851	1.71825	0.000150815	1.6768	0.0414557	0.233582	0.216682	0.0735308	0.0770852	0.303136	0.0959842	0.947174	0.985877	1.01312	1.05383	-3.82155	0.350042	0.166712	0.178025	0.30522	1.6768
24400	-2201.92	-1841.84	-360.075	188.263	1.33298	0.000128274	1.31064	0.0223391	0.176831	0.129672	0.0693173	0.234936	0.32467	0.0645742	0.908939	0.974844	1.02212	1.0941	-3.89186	0.359387	0.153712	0.193298	0.293602	1.31064
24410	-2200.53	-1834.58	-365.952	142.693	1.02751	0.000127409	0.984022	0.043487	0.177221	0.129957	0.0694701	0.219165	0.325386	0.0788013	0.895687	0.970855	1.02514	1.10832	-3.8948	0.374981	0.150034	0.182291	0.292694	0.984022
24420	-2205.56	-1834.58	-370.985	58.631	0.641881	0.000105489	0.617433	0.0244478	0.28534	0.145373	0.0777104	0.208191	0.195237	0.0881485	0.839222	0.952867	1.0374	1.17052	-3.97679	0.355147	0.156458	0.187437	0.300958	0.617433
24430	-2197.71	-1836.12	-361.592	183.601	1.72595	0.000129297	1.68957	0.0363769	0.169993	0.203568	0.0462965	0.174126	0.318926	0.0870913	0.907812	0.974508	1.02238	1.0953	-3.88841	0.352423	0.171152	0.186	0.290426	1.68957
24440	-2230.81	-1831.94	-398.872	96.729	1.23451	9.29607e-05	1.20386	0.0306491	0.258412	0.216321	0.0316616	0.119082	0.218109	0.156414	0.873879	0.964101	1.02999	1.13203	-4.0317	0.369244	0.179321	0.164402	0.287033	1.20386
24450	-2214.88	-1847.61	-367.275	318.802	1.43974	0.000115689	1.41657	0.0231754	0.174226	0.253414	0.0505587	0.139502	0.199064	0.183235	0.929734	0.980931	1.01728	1.07206	-3.93671	0.372448	0.180877	0.157151	0.289524	1.41657
24460	-2213.17	-1847.1	-366.076	193.316	1.47204	0.000129859	1.44994	0.0221026	0.163247	0.194412	0.11115	0.187044	0.261081	0.0830654	0.910116	0.975194	1.02185	1.09284	-3.88653	0.365192	0.183534	0.157496	0.293778	1.44994
24470	-2205.03	-1838.15	-366.884	188.273	2.74948	0.000145416	2.72717	0.0223084	0.168405	0.200555	0.0453033	0.192955	0.23854	0.154242	0.908942	0.974845	1.02212	1.09409	-3.83739	0.389904	0.176947	0.143821	0.289328	2.72717
24480	-2204.57	-1832.24	-372.329	76.5924	1.04335	0.000133821	1.00288	0.0404651	0.32498	0.251413	0.0349799	0.148986	0.120547	0.119095	0.858726	0.959266	1.03328	1.14873	-3.87347	0.347242	0.192707	0.164613	0.295438	1.00288
24490	-2204.89	-1831.39	-373.499	130.153	0.886191	0.000111124	0.836444	0.0497474	0.201601	0.218952	0.0227128	0.147951	0.331454	0.0773292	0.890885	0.969388	1.02622	1.1135	-3.95419	0.350153	0.18594	0.165993	0.297914	0.836444
24500	-2224.05	-1852.71	-371.333	314.969	1.14649	0.000122411	1.11559	0.0309034	0.310477	0.12762	0.0221634	0.140423	0.323436	0.0758816	0.929314	0.98081	1.01738	1.0725	-3.91218	0.382526	0.180894	0.173719	0.262862	1.11559
24510	-2189.71	-1832.68	-357.029	227.139	2.50073	0.000137325	2.47906	0.0216706	0.255132	0.170898	0.0182126	0.174313	0.265781	0.115662	0.916964	0.977218	1.02027	1.08555	-3.86225	0.325205	0.189651	0.181233	0.303911	2.47906
24520	-2188.87	-1833.27	-355.598	103.769	3.0334	0.000156119	3.00374	0.0296566	0.233962	0.171127	0.0179887	0.26284	0.199844	0.11424	0.878123	0.965434	1.02906	1.12738	-3.80654	0.34448	0.188981	0.174283	0.292256	3.00374
24530	-2187.04	-1825.58	-361.465	188.52	0.954427	0.000137666	0.929584	0.0248431	0.198508	0.208045	0.0822572	0.160412	0.205275	0.145502	0.909	0.974862	1.02211	1.09403	-3.86117	0.351165	0.192648	0.150889	0.305298	0.929584
24540	-2207.76	-1828.08	-379.681	59.2092	1.68278	0.000114654	1.67212	0.0106608	0.232707	0.15625	0.0575077	0.126738	0.325074	0.101723	0.839982	0.95312	1.03724	1.16966	-3.94061	0.380575	0.176482	0.146098	0.296846	1.67212
24550	-2203.6	-1829.48	-374.116	215.46	0.72361	0.000130562	0.686722	0.0368879	0.313659	0.172796	0.0473986	0.114375	0.26793	0.0838418	0.914781	0.976575	1.02077	1.08787	-3.88418	0.349397	0.173787	0.164719	0.312098	0.686722
24560	-2204.16	-1832.41	-371.753	321.596	0.913525	0.000138602	0.890084	0.0234409	0.25184	0.164216	0.0450452	0.076526	0.323057	0.139316	0.930036	0.981018	1.01721	1.07174	-3.85823	0.339949	0.193423	0.160265	0.306363	0.890084
24570	-2225.1	-1829.29	-395.807	143.364	0.866048	9.23369e-05	0.823356	0.0426918	0.237784	0.212968	0.0594147	0.0722549	0.251372	0.166206	0.895926	0.970928	1.02509	1.10806	-4.03462	0.371254	0.174343	0.155027	0.299377	0.823356
24580	-2232.1	-1834.73	-397.366	431.992	0.550495	8.6044e-05	0.512965	0.0375298	0.179335	0.187737	0.0408089	0.25699	0.220971	0.114158	0.939523	0.983725	1.01495	1.0618	-4.06528	0.354556	0.169067	0.163331	0.313046	0.512965
24590	-2234.15	-1826.38	-407.769	257.981	0.47287	8.02119e-05	0.428274	0.0445956	0.241735	0.231002	0.0384079	0.0683669	0.20797	0.212519	0.922008	0.978694	1.01909	1.08021	-4.09576	0.371931	0.17433	0.168416	0.285324	0.428274
24600	-2234.91	-1829.09	-405.824	87.2084	0.507714	8.83554e-05	0.471005	0.0367089	0.299563	0.187365	0.0368731	0.208419	0.21614	0.0516396	0.867357	0.962035	1.03142	1.13919	-4.05377	0.380009	0.178116	0.150354	0.291521	0.471005
24610	-2231.65	-1827.49	-404.156	192.413	0.479634	7.46775e-05	0.436622	0.0430113	0.18312	0.147574	0.0356067	0.225248	0.241058	0.167394	0.909909	0.975133	1.0219	1.09306	-4.12681	0.373543	0.175085	0.147795	0.303576	0.436622
24620	-2231.46	-1828.34	-403.121	162.935	0.487073	7.13735e-05	0.473086	0.0139875	0.304379	0.167376	0.103154	0.105248	0.201469	0.118374	0.90225	0.972842	1.02365	1.10126	-4.14646	0.359033	0.183827	0.165339	0.2918	0.473086
24630	-2254.86	-1828.09	-426.772	586.516	0.432734	6.28379e-05	0.386716	0.0460185	0.172028	0.203447	0.125384	0.12793	0.282829	0.0883816	0.948013	0.986111	1.01291	1.05296	-4.20178	0.362519	0.185612	0.157236	0.294633	0.386716
24640	-2257.85	-1836.31	-421.54	284.614	0.340102	6.3673e-05	0.296002	0.0440999	0.279997	0.187304	0.0667193	0.117779	0.243498	0.104704	0.925692	0.979764	1.01823	1.07632	-4.19604	0.373332	0.178314	0.165304	0.28305	0.296002
24650	-2251.51	-1825.98	-425.528	115.607	0.329492	6.87727e-05	0.289141	0.040351	0.270414	0.253107	0.0522841	0.0810202	0.190815	0.152359	0.88438	0.967383	1.02768	1.12056	-4.16258	0.369948	0.185924	0.152039	0.292089	0.289141
24660	-2250.13	-1827.67	-422.461	184.988	0.3943	6.15942e-05	0.365761	0.0285387	0.225645	0.211203	0.0436281	0.178066	0.205855	0.135602	0.908151	0.97461	1.0223	1.09494	-4.21046	0.355697	0.189427	0.154904	0.299973	0.365761
24670	-2256.07	-1837.18	-418.893	113.478	0.437553	7.93294e-05	0.398257	0.0392966	0.242163	0.139969	0.0887761	0.176656	0.203585	0.148851	0.883326	0.967056	1.02791	1.12171	-4.10057	0.338808	0.172042	0.176866	0.312284	0.398257
24680	-2242.98	-1830.74	-412.239	84.3281	0.481948	7.96464e-05	0.452188	0.0297601	0.176224	0.155004	0.0824269	0.259115	0.189024	0.138205	0.865174	0.961338	1.03189	1.1416	-4.09883	0.352191	0.17681	0.176952	0.294047	0.452188
24690	-2211.28	-1827.86	-383.424	89.5265	0.971681	9.40361e-05	0.944403	0.0272781	0.210473	0.232728	0.0839785	0.169688	0.192583	0.11055	0.869039	0.96257	1.03105	1.13734	-4.02671	0.361318	0.190113	0.168525	0.280044	0.944403
24700	-2217.04	-1831.24	-385.797	266.601	0.575371	0.00011618	0.558153	0.0172185	0.182113	0.259649	0.0430502	0.207463	0.1955	0.112224	0.92326	0.979058	1.0188	1.07888	-3.93487	0.375368	0.175783	0.127132	0.321716	0.558153
24710	-2206.92	-1835.62	-371.302	235.245	0.846336	0.000118395	0.816925	0.0294117	0.179565	0.221701	0.0280406	0.225129	0.243846	0.101718	0.918384	0.977635	1.01994	1.08404	-3.92667	0.341292	0.184944	0.133335	0.340428	0.816925
24720	-2200.45	-1837.49	-362.969	97.8962	1.86309	0.000115625	1.83476	0.0283301	0.200848	0.230284	0.0533232	0.244193	0.181895	0.0894569	0.874614	0.964333	1.02983	1.13122	-3.93695	0.366121	0.198399	0.143035	0.292445	1.83476
24730	-2211.96	-1832.64	-379.323	219.527	0.748065	0.000143571	0.710914	0.0371505	0.172346	0.171284	0.0457562	0.141995	0.29658	0.172039	0.91556	0.976805	1.02059	1.08704	-3.84293	0.366121	0.198399	0.143035	0.292445	0.710914
24740	-2219.99	-1838.03	-381.964	219.527	1.50988	0.000113023	1.48709	0.0227898	0.185634	0.288733	0.0343998	0.091424	0.270469	0.12934	0.91556	0.976805	1.02059	1.08704	-3.94683	0.336406	0.180292	0.173412	0.309891	1.48709
24750	-2213.61	-1827.13	-386.477	55.5365	1.70587	0.000106427	1.68164	0.0242302	0.142928	0.266423	0.0491709	0.196228	0.233518	0.111732	0.834961	0.951442	1.03828	1.17532	-3.97295	0.344391	0.179427	0.17258	0.303603	1.68164
24760	-2232.56	-1844.82	-387.735	64.4908	0.972225	0.000106943	0.924288	0.0479366	0.294737	0.259018	0.0290137	0.115786	0.235517	0.0659281	0.846454	0.955263	1.03588	1.1624	-3.97085	0.364816	0.181781	0.192983	0.26042	0.924288
24770	-2211.21	-1831.15	-380.059	221.039	1.85791	9.98217e-05	1.8294	0.0285121	0.238487	0.305069	0.0293844	0.0646829	0.310906	0.0514699	0.915845	0.976889	1.02053	1.08674	-4.00078	0.368382	0.16224	0.140119	0.329259	1.8294
24780	-2215.71	-1823.58	-392.13	140.802	0.727488	9.30524e-05	0.678074	0.0494144	0.184166	0.246333	0.0226914	0.0714141	0.36979	0.105606	0.895003	0.970647	1.0253	1.10905	-4.03127	0.363099	0.178378	0.153176	0.305347	0.678074
24790	-2239.57	-1837.57	-402.002	42.8822	1.15877	9.45824e-05	1.12829	0.0304811	0.275601	0.181287	0.0143248	0.128523	0.345219	0.0550449	0.813117	0.943985	1.04271	1.20019	-4.02419	0.36762	0.168148	0.155084	0.309149	1.12829
24800	-2225.52	-1842.45	-383.07	103.402	1.02783	9.92552e-05	1.00239	0.0254333	0.115236	0.162007	0.0735841	0.185211	0.389327	0.0746352	0.877912	0.965368	1.02911	1.12761	-4.00325	0.371838	0.16367	0.156863	0.307629	1.00239
24810	-2221.17	-1837.07	-384.096	255.337	1.12387	8.63315e-05	1.08311	0.0407692	0.21883	0.158288	0.0449666	0.139342	0.312701	0.125873	0.921611	0.978578	1.01918	1.08063	-4.06383	0.391943	0.171502	0.156585	0.27997	1.08311
24820	-2210.72	-1824.13	-386.593	57.4039	0.886532	8.92139e-05	0.840492	0.0460406	0.24818	0.19889	0.0579423	0.0831802	0.250459	0.16135	0.837573	0.952317	1.03774	1.17237	-4.04957	0.359766	0.180647	0.173061	0.286525	0.840492
24830	-2208.81	-1825.2	-383.609	136.731	1.61839	9.76188e-05	1.60402	0.0143727	0.176064	0.153316	0.0418949	0.181882	0.28329	0.163552	0.893485	0.970184	1.02564	1.11069	-4.01047	0.35061	0.178749	0.155622	0.315018	1.60402
24840	-2216.52	-1834	-382.521	357.5	1.0403	9.51674e-05	1.00248	0.0378177	0.181538	0.227223	0.0407778	0.159242	0.248027	0.143194	0.933596	0.982039	1.01636	1.068	-4.02151	0.406435	0.163326	0.142263	0.287976	1.00248
24850	-2228.31	-1836.7	-391.608	197.112	0.738804	0.000108536	0.716659	0.022145	0.20012	0.141494	0.0351382	0.238257	0.229762	0.155228	0.910971	0.975448	1.02165	1.09193	-3.96443	0.407818	0.159967	0.139337	0.292878	0.716659
24860	-2235.54	-1845.86	-389.676	110.858	0.97759	9.1823e-05	0.956167	0.0214226	0.215149	0.165594	0.0185157	0.143551	0.285328	0.171862	0.881988	0.966641	1.02821	1.12316	-4.03705	0.342397	0.197923	0.152323	0.307357	0.956167
24870	-2238.95	-1842.46	-396.496	65.7348	0.803629	8.07526e-05	0.77509	0.0285389	0.23396	0.156744	0.0164369	0.186998	0.253294	0.152567	0.847866	0.955728	1.03559	1.16082	-4.09284	0.332185	0.196064	0.169809	0.301942	0.77509
24880	-2228.43	-1837.5	-390.932	91.0729	0.810693	7.20732e-05	0.783746	0.0269466	0.19877	0.234274	0.020179	0.212762	0.269348	0.0646658	0.870125	0.962914	1.03081	1.13615	-4.14223	0.348312	0.175642	0.152122	0.323924	0.783746
24890	-2217.33	-1831.95	-385.387	248.553	1.22779	8.60226e-05	1.21264	0.0151514	0.376915	0.150032	0.0383986	0.115579	0.215368	0.103708	0.920565	0.978273	1.01943	1.08173	-4.06539	0.372618	0.179324	0.162737	0.285322	1.21264
24900	-2215.28	-1829.5	-385.788	248.553	0.818447	0.000105316	0.800958	0.0174886	0.29044	0.199961	0.0299214	0.138346	0.267383	0.0739488	0.920565	0.978273	1.01943	1.08173	-3.9775	0.380372	0.162245	0.166124	0.291259	0.800958
24910	-2238.35	-1833.79	-404.564	129.039	0.729079	8.90401e-05	0.698582	0.0304975	0.293227	0.177013	0.0258996	0.078311	0.360942	0.0646074	0.890425	0.969247	1.02633	1.114	-4.05041	0.383026	0.163377	0.160306	0.293291	0.698582
24920	-2228.7	-1833.23	-395.472	123.037	0.895741	9.10846e-05	0.863466	0.0322752	0.299924	0.21648	0.0316741	0.155777	0.217133	0.0790121	0.887845	0.968454	1.0269	1.1168	-4.04056	0.349563	0.187306	0.157349	0.305782	0.863466
24930	-2231.08	-1830.04	-401.037	256.653	0.601095	0.000102379	0.567846	0.0332488	0.188654	0.217839	0.0558327	0.10347	0.270328	0.163876	0.921809	0.978636	1.01914	1.08042	-3.98979	0.3602	0.181702	0.151538	0.30656	0.567846
24940	-2222.87	-1831.09	-391.787	266.09	0.689758	7.94265e-05	0.65015	0.0396071	0.280291	0.10069	0.0429237	0.23558	0.212552	0.127964	0.923187	0.979037	1.01882	1.07896	-4.10003	0.358753	0.179938	0.157892	0.303417	0.65015
24950	-2226.55	-1830.04	-396.505	263.532	0.703278	8.87651e-05	0.677022	0.0262562	0.160488	0.181425	0.0417989	0.321567	0.183967	0.110754	0.922821	0.978931	1.0189	1.07935	-4.05176	0.357402	0.153656	0.157297	0.331645	0.677022
24960	-2228.05	-1830.36	-397.692	215.878	0.575389	9.7583e-05	0.54372	0.031669	0.146473	0.204994	0.122287	0.257261	0.167903	0.101083	0.914862	0.976599	1.02075	1.08779	-4.01063	0.366005	0.199591	0.139752	0.294653	0.54372
24970	-2226.54	-1825.65	-400.887	483.516	0.566047	7.52102e-05	0.523633	0.0424145	0.189631	0.255846	0.0876591	0.137755	0.243488	0.0856209	0.9428	0.98465	1.01417	1.05838	-4.12372	0.374005	0.197072	0.137988	0.290934	0.523633
24980	-2229.56	-1833.47	-396.094	36.5225	0.343992	0.000106176	0.267487	0.0765047	0.198041	0.22147	0.0762742	0.119864	0.211865	0.172487	0.798207	0.938744	1.04563	1.21742	-3.97397	0.368812	0.173275	0.14567	0.312244	0.267487
24990	-2220.44	-1832.73	-387.714	47.8046	0.839856	0.000107207	0.82447	0.0153857	0.229506	0.24695	0.0883926	0.138908	0.186187	0.110057	0.822612	0.947258	1.0408	1.18933	-3.96978	0.356322	0.167407	0.15885	0.317421	0.82447
25000	-2217.43	-1829.01	-388.421	86.5021	0.648098	8.09937e-05	0.592972	0.0551262	0.229936	0.247413	0.070078	0.139168	0.203142	0.110263	0.866832	0.961867	1.03153	1.13977	-4.09155	0.358829	0.198041	0.159968	0.283162	0.592972
25010	-2214.03	-1819.69	-394.337	247.434	0.528078	8.58889e-05	0.49385	0.0342281	0.28327	0.220006	0.0640875	0.127272	0.190676	0.114688	0.920388	0.978221	1.01947	1.08192	-4.06606	0.349402	0.185018	0.148888	0.316693	0.49385
25020	-2215.22	-1821.76	-393.461	143.588	0.634059	9.31988e-05	0.588247	0.0458115	0.197899	0.254696	0.0447729	0.183849	0.23866	0.0801236	0.896005	0.970952	1.02507	1.10797	-4.03059	0.346913	0.1837	0.147827	0.32156	0.588247
25030	-2205.38	-1822.35	-383.027	103.16	0.811197	9.92682e-05	0.795699	0.0154981	0.207893	0.310204	0.0656689	0.158402	0.169796	0.0880356	0.877773	0.965325	1.02914	1.12776	-4.00319	0.353611	0.184678	0.166412	0.295299	0.795699
25040	-2209.96	-1830.99	-378.972	72.6079	1.31155	0.000102192	1.29331	0.0182375	0.186372	0.264881	0.0200448	0.221672	0.253045	0.0539851	0.855019	0.958065	1.03407	1.15285	-3.99058	0.345721	0.190584	0.159541	0.304153	1.29331
25050	-2212.12	-1831.01	-381.104	89.0598	0.78488	0.000106944	0.761113	0.0237666	0.218449	0.22235	0.0281126	0.102007	0.369531	0.0595505	0.868706	0.962464	1.03112	1.13771	-3.97084	0.365224	0.182973	0.165693	0.28611	0.761113
25060	-2189.43	-1838.32	-351.113	72.4342	2.39835	0.000174992	2.36219	0.0361558	0.190757	0.188294	0.0238067	0.0951617	0.346096	0.155885	0.85485	0.95801	1.03411	1.15303	-3.75698	0.369792	0.181656	0.1645	0.284052	2.36219
25070	-2189.95	-1835.27	-354.681	642.642	2.06547	0.000155155	2.03575	0.0297176	0.290855	0.224269	0.0283553	0.172836	0.187326	0.0963581	0.950313	0.986752	1.01236	1.05058	-3.80924	0.376949	0.159088	0.149721	0.314242	2.03575
25080	-2195.54	-1839.04	-356.496	359.65	1.46227	0.000148878	1.42808	0.0341946	0.223291	0.229566	0.0311946	0.201082	0.201524	0.113343	0.933792	0.982095	1.01632	1.0678	-3.82717	0.370334	0.178448	0.147094	0.304124	1.42808
25090	-2198.22	-1831.94	-366.277	284.851	2.28741	0.00011251	2.23787	0.0495442	0.233983	0.126599	0.0330122	0.273192	0.213266	0.119948	0.925723	0.979773	1.01822	1.07628	-3.94881	0.355949	0.177178	0.141381	0.325492	2.23787
25100	-2185.47	-1828.9	-356.565	143.014	2.13843	0.000171072	2.10886	0.0295761	0.149651	0.174738	0.0607105	0.120535	0.29116	0.203206	0.895801	0.97089	1.02512	1.10819	-3.76682	0.358295	0.16762	0.170469	0.303616	2.10886
25110	-2183.8	-1833.42	-350.386	157.297	2.0067	0.000161194	1.97229	0.0344067	0.245323	0.152097	0.0504281	0.196557	0.243921	0.111675	0.900548	0.972328	1.02404	1.10308	-3.79265	0.357834	0.168692	0.17025	0.303225	1.97229
25120	-2185.43	-1829.87	-355.565	405.672	1.60545	0.000141577	1.56772	0.0377219	0.195542	0.270122	0.0419552	0.163532	0.202937	0.125912	0.937615	0.983184	1.01541	1.06379	-3.84901	0.357834	0.168692	0.17025	0.303225	1.56772
25130	-2183.87	-1832.6	-351.269	104.038	2.03859	0.000135124	2.01371	0.0248881	0.158449	0.175684	0.0814429	0.147303	0.299289	0.137832	0.878277	0.965483	1.02903	1.12721	-3.86927	0.365827	0.186845	0.16122	0.286108	2.01371
25140	-2195.95	-1835.59	-360.358	38.4751	1.20998	0.000146176	1.19069	0.0192905	0.271103	0.250544	0.0828792	0.135011	0.17882	0.0816424	0.803163	0.9405	1.04467	1.21167	-3.83512	0.364826	0.172253	0.177595	0.285325	1.19069
25150	-2195.81	-1838.72	-357.09	250.892	1.77161	0.000157759	1.73301	0.0386061	0.1632	0.132296	0.052148	0.362691	0.172609	0.117056	0.92093	0.97838	1.01934	1.08135	-3.802	0.362256	0.191947	0.134929	0.310868	1.73301
25160	-2183.81	-1831.79	-352.022	320.959	2.08076	0.000177403	2.06838	0.0123764	0.248394	0.270591	0.0282581	0.196536	0.192791	0.0634305	0.929967	0.980998	1.01722	1.07181	-3.75104	0.342498	0.19124	0.172349	0.293912	2.06838
25170	-2200.49	-1835.67	-364.814	283.437	1.39224	0.000117486	1.37692	0.0153201	0.212052	0.307112	0.032072	0.157961	0.218811	0.0719915	0.925541	0.97972	1.01826	1.07648	-3.93001	0.325238	0.165827	0.164987	0.343948	1.37692
25180	-2201.93	-1835.01	-366.922	94.6195	1.23332	0.000127659	1.19026	0.043052	0.233895	0.18901	0.102339	0.207218	0.201306	0.0662323	0.872518	0.963672	1.03029	1.13352	-3.89395	0.372114	0.191125	0.141819	0.294941	1.19026
25190	-2201.03	-1832.69	-368.347	151.736	1.10028	0.000151398	1.06054	0.0397412	0.242906	0.216771	0.066778	0.148342	0.232063	0.0931394	0.898778	0.971794	1.02444	1.10499	-3.81988	0.382935	0.176472	0.145944	0.29465	1.06054
25200	-2201.72	-1826.21	-375.51	80.7919	0.702918	0.000132552	0.675762	0.0271557	0.261338	0.273637	0.0650131	0.0501325	0.249673	0.100207	0.862339	0.96043	1.0325	1.14473	-3.87761	0.355379	0.178604	0.177384	0.288634	0.675762
25210	-2190	-1837.41	-352.585	237.038	1.91112	0.000197876	1.85198	0.059141	0.205974	0.254281	0.043656	0.0869749	0.313489	0.0956259	0.918689	0.977724	1.01987	1.08372	-3.70361	0.372779	0.181525	0.155186	0.29051	1.85198
