Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	TL
200	-3860.03	-3847.1	-12.9301	0.0056914	0.0163475	0.0489831	0.00886859	0.00235979	0.00222273	0.0183388	0.0101711	0.010788	0.000993412	0.00642468	0.00856571	0.000379923	0.00912822	0.007946	0.0125183	0.0602056	0.0241767	0.00470174	0.0192899	0.0189223	0.00167559	0.00867333	0.00237252	0.00556591	0.0103461	0.0281521	0.00686711	0.00234766	0.0137325	0.0135308	0.00189714	0.010355	0.0106798	0.0071014	0.00339895	0.00356176	0.00381045	0.0024153	0.0196928	0.0448156	0.00217805	0.0135787	0.0259849	0.00965377	0.00129587	0.00173092	0.0313046	0.00474457	0.00221172	0.0258446	0.00923856	0.0495754	0.0223413	0.02593	0.00175949	0.00178707	0.00386402	0.00165593	0.0151934	0.0188603	0.000383817	0.0145531	0.00155889	0.000913683	0.00863059	0.000325404	0.00899464	0.0191626	0.821271
210	-3855.88	-3842.84	-13.0451	0.00676596	0.0122665	0.0431851	0.0211504	0.00157297	0.00487205	0.00876517	0.0104832	0.00775178	0.000993412	0.00231812	0.00636132	0.000684014	0.00315721	0.00465879	0.0218737	0.0572097	0.0277133	0.00470174	0.0230461	0.0194123	0.0022695	0.00663222	0.00406486	0.00912516	0.0129334	0.0264234	0.00581427	0.00688744	0.0182497	0.0169844	0.00364715	0.022884	0.0259789	0.0026378	0.00339895	0.00250928	0.00381045	0.00277089	0.0196928	0.0357628	0.00394778	0.0135787	0.0141828	0.00733282	0.00225	0.000871587	0.0346009	0.000406237	0.00141801	0.0296083	0.00705785	0.0565243	0.0252958	0.0218425	0.0068061	0.00274185	0.00880955	0.00165593	0.0193884	0.00475146	0.000472309	0.00764993	0.00155889	0.00196913	0.0021505	0.00382657	0.00363994	0.0270171	0.832776
220	-3875.15	-3861.32	-13.8307	0.0070091	0.0225559	0.0442353	0.0125791	0.00747851	0.00918865	0.0092835	0.0240268	0.0125453	0.0046886	0.00616012	0.00411662	0.00423491	0.00315721	0.0125796	0.0190459	0.0855947	0.016205	0.0090256	0.0171763	0.0121094	0.0022695	0.00663222	0.00302737	0.00605197	0.0162645	0.0264234	0.00636747	0.00688744	0.0109853	0.00731968	0.00718963	0.0226294	0.0242838	0.00554945	0.0016209	0.00196061	0.0135355	0.00578388	0.0196928	0.0252588	0.00501187	0.0110231	0.0131529	0.00308513	0.00272249	0.000871587	0.0227696	0.00161941	0.00352508	0.0193688	0.0193353	0.0698235	0.0232716	0.0187491	0.00299684	0.00245912	0.00326518	0.00720676	0.012325	0.00977591	0.0021577	0.0295014	0.00585058	0.00045431	0.0168652	0.0114306	0.00297007	0.0270171	0.911335
230	-3861.72	-3848.54	-13.1744	0.0166614	0.0246562	0.0462069	0.00838158	0.00747851	0.00399999	0.00671618	0.0124026	0.00390454	0.0014749	0.00248447	0.00665671	0.00785508	0.00315721	0.0171078	0.0181562	0.0644463	0.0273429	0.00450029	0.0135738	0.0121094	0.00430003	0.00845803	0.000398842	0.0106603	0.0121472	0.0332611	0.00471354	0.00298474	0.014347	0.00731968	0.00880455	0.00973719	0.0258712	0.0043233	0.00607583	5.31117e-05	0.0104119	0.00477497	0.0227303	0.0314938	0.00400546	0.026426	0.0215534	0.0102888	0.00162631	0.000871587	0.0354876	0.00335972	0.00352508	0.0232482	0.0193353	0.0421007	0.0121572	0.0203196	0.00299684	0.00141515	0.00320412	0.00720676	0.0191681	0.00981309	0.0021577	0.00849181	0.00150638	0.00447118	0.00684334	0.00160657	0.00205908	0.0183247	0.84571
240	-3854.2	-3840.94	-13.2579	0.00467125	0.0199594	0.0589755	0.0122538	0.00185622	0.00624386	0.0109379	0.0178715	0.00901363	0.00109737	0.00566838	0.00554057	0.00373852	0.00322252	0.0146919	0.0203498	0.064252	0.0223021	0.00693186	0.0220321	0.0148473	0.00453884	0.00929814	0.00598543	0.00497018	0.0112921	0.020281	0.00499811	0.006493	0.014347	0.00669348	0.0118795	0.0174387	0.0211223	0.0058363	0.00329325	0.00409924	0.00602383	0.00279805	0.0180918	0.0404863	0.0077464	0.026426	0.0128551	0.0109451	0.00342121	0.000823131	0.0271851	0.00063999	0.00176702	0.0154794	0.0119348	0.0581469	0.0134342	0.0268611	0.00461115	0.00135447	0.00500962	0.0032425	0.0181984	0.00475981	0.000104278	0.0126451	0.00150638	0.00447118	0.0047085	0.00329626	0.00205908	0.0240003	0.854057
250	-3845.97	-3833.01	-12.961	0.00936129	0.0355242	0.0323406	0.0124438	0.00135235	0.00620431	0.0109379	0.0113403	0.0143574	0.00239703	0.00566838	0.00471934	0.00373852	0.00330641	0.0153599	0.0203498	0.067845	0.0275366	0.00693186	0.0184255	0.0135733	0.0071707	0.00843688	0.00153284	0.00909048	0.00772255	0.0243942	0.00227775	0.00676642	0.0186825	0.0103702	0.00501045	0.0164184	0.0190537	0.00255516	0.00291601	0.000655214	0.00543024	0.00284691	0.0220004	0.0409528	0.00917684	0.0134521	0.017701	0.00359878	0.00360139	0.000823131	0.0219576	0.000611247	0.00149028	0.0237025	0.011749	0.0470756	0.0220609	0.0205774	0.00392237	0.00120854	0.00210666	0.0032425	0.0179648	0.00703063	0.000867966	0.0122718	0.00388259	0.00213255	0.00122757	0.00329626	0.00563491	0.0240003	0.824365
260	-3853.34	-3840.12	-13.2157	0.0101085	0.0266724	0.0484208	0.013122	0.000459204	0.00626862	0.0119946	0.0091819	0.00442271	0.00239703	0.00566838	0.0136294	0.00373852	0.000423931	0.0095114	0.0205914	0.0620534	0.0272735	0.00434224	0.019086	0.0220923	0.0071707	0.00372094	0.00158861	0.00951274	0.0117543	0.0219749	0.00466186	0.0116148	0.02393	0.00534244	0.00823073	0.0159762	0.0148905	0.00271565	0.00586026	0.0018801	0.00258414	0.00284691	0.0215461	0.0551007	0.00218843	0.0134521	0.0104244	0.00549686	0.00276275	0.00388263	0.0277933	0.000876087	0.00204114	0.0232239	0.00757252	0.0556199	0.0199376	0.0217271	0.00423297	0.00120854	0.00228228	0.00549908	0.0184261	0.00647126	0.00439512	0.0117649	0.000889504	0.00124466	0.00664482	0.00161678	0.00563491	0.0281659	0.849836
270	-3858.92	-3845.84	-13.0765	0.00897213	0.0214802	0.0314738	0.00743862	0.00098472	0.00626862	0.0134385	0.00886405	0.00300818	0.00113293	0.00514931	0.0136294	0.00367293	0.00304098	0.0100824	0.0205914	0.0721074	0.0272735	0.00265875	0.0218058	0.00911743	0.00216132	0.0112864	0.000542762	0.00956913	0.00283483	0.0312862	0.00871814	0.0116148	0.00935698	0.00512372	0.00507854	0.0154115	0.0187102	0.00877453	0.00636176	0.000194435	0.00636421	0.00503112	0.0287227	0.0327639	0.00326365	0.0134521	0.019932	0.011199	0.00259286	0.00588916	0.0333473	0.00138274	0.00259031	0.0219643	0.0164404	0.0499499	0.0199376	0.0228091	0.00508887	0.00208686	0.00233179	0.00244184	0.0162724	0.00928201	7.52071e-05	0.0196714	0.00507702	0.00124466	0.00216606	0.0081045	0.0051079	0.0201144	0.835914
280	-3850.42	-3837.73	-12.6927	0.003385	0.0192568	0.0445997	0.015596	0.000344098	0.00626862	0.0110593	0.0168551	0.00752096	0.00180923	0.00514931	0.00294947	0.00367293	0.00269925	0.00872877	0.0173679	0.055606	0.0234637	0.00712989	0.019185	0.0286254	0.00471552	0.00715889	0.00322314	0.00251622	0.0108843	0.0285418	0.00497646	0.00405656	0.0251672	0.0124314	0.0101584	0.013328	0.0205068	0.00208312	0.0047497	0.000840431	0.00636421	0.00503112	0.0170786	0.0275997	0.00465277	0.0104986	0.0150076	0.0099032	0.00514427	0.0015469	0.0274538	0.000325422	0.00259031	0.0258128	0.0137741	0.0644653	0.0147783	0.0217105	0.00139204	0.000943172	0.00147888	0.00244184	0.0123649	0.0021917	0.000314698	0.00866639	0.0010597	0.0022769	0.00456986	0.00589205	0.00526992	0.0183228	0.797533
290	-3873.78	-3860.52	-13.2581	0.0109285	0.0322946	0.0363834	0.0225506	0.00423368	0.00190675	0.0140986	0.00566396	0.00355277	0.00134774	0.00319449	0.00546426	0.000352998	0.00395872	0.0126797	0.0228822	0.0692944	0.0234637	0.00735645	0.019185	0.00791632	0.00766303	0.00313413	0.000446098	0.0101893	0.0125874	0.0150307	0.0107832	0.00347987	0.0177936	0.00397176	0.0112841	0.00843462	0.0220056	0.00208312	0.0027881	0.00581252	0.00839787	0.000335363	0.0226754	0.0398951	0.00603506	0.011751	0.0237579	0.0102456	0.0131294	0.00496021	0.0357549	0.00138192	0.00353847	0.0269238	0.0150694	0.0471078	0.0113839	0.0290824	0.00139204	0.00184634	0.0136727	0.00244184	0.019037	0.00923079	0.00196261	0.00778737	0.000546902	0.0022769	0.00215339	0.00589205	0.00526992	0.0229412	0.854072
300	-3855.35	-3842.53	-12.8132	0.00429449	0.0145039	0.0487175	0.0146901	0.00123826	0.00746917	0.0104686	0.0100733	0.00343517	0.00397714	0.00292927	0.0081896	0.00067849	0.00106545	0.010401	0.0166439	0.0791488	0.0155869	0.0076971	0.00993907	0.00501515	0.0029538	0.0104738	0.000446098	0.00715964	0.0125874	0.0194185	0.00490207	0.00270707	0.0236564	0.0159717	0.00140462	0.00843462	0.0231965	0.00211994	0.00261987	0.00176293	0.00839787	0.00174814	0.0268873	0.0336776	0.00603506	0.011751	0.0158839	0.00757359	0.00397621	0.00214714	0.0349347	0.00147017	0.0025688	0.0226839	0.0150694	0.0513224	0.022705	0.0294619	0.00647734	0.00162303	0.00209312	0.00244184	0.0228157	0.00616948	0.000854683	0.0225407	0.000738723	0.00256695	0.00744774	0.00220071	0.00124028	0.0161058	0.809587
310	-3862.9	-3850.08	-12.8297	0.00672765	0.0171407	0.0478298	0.017218	0.0018295	0.0112701	0.0165648	0.0116658	0.0052108	0.00397714	0.00091943	0.00708527	0.000254448	0.00128769	0.0145428	0.0190861	0.0592027	0.0269238	0.0076971	0.0148892	0.00816878	0.00109351	0.00629019	0.00425805	0.00158772	0.00727881	0.0129654	0.00642752	0.0055513	0.0213353	0.0128036	0.00876142	0.00843462	0.0132543	0.00335022	0.00389575	0.0071736	0.00207582	0.00495585	0.0190468	0.0597669	0.00284032	0.011751	0.0170606	0.00795728	0.00958743	0.00423393	0.0323749	0.00147017	0.000641953	0.0243232	0.00764658	0.0568635	0.00757536	0.0169689	0.00395773	0.000206884	0.00333884	0.00274583	0.0142753	0.00616948	0.000854683	0.0218545	0.000481914	6.62743e-05	0.00169598	0.00283547	0.0048243	0.0368391	0.81124
320	-3855.4	-3842.8	-12.6069	0.00701918	0.0146246	0.0361958	0.0187122	0.00513221	0.00505987	0.0138583	0.0178515	0.00590803	0.00184459	0.00577518	0.0130906	0.000543872	0.00363915	0.00904218	0.0201313	0.0661898	0.0305839	0.00483818	0.022171	0.0115514	0.00536159	0.0111362	0.000793226	0.00371917	0.00621028	0.0183629	0.00666917	0.0055513	0.0337436	0.0102075	0.00467863	0.00593883	0.0165282	0.00335022	0.00868668	0.00163035	0.00607824	0.000946405	0.0190468	0.0360688	0.00648085	0.0166945	0.0106387	0.0052745	0.00295871	0.00348129	0.0202603	0.000815068	0.00179103	0.0295326	0.00573081	0.0600466	0.0131513	0.0149428	0.00245871	0.00372459	0.00252593	0.00274583	0.0147831	0.0100439	0.000854683	0.0108876	0.000225537	0.00153521	0.00362158	0.00108218	0.00550396	0.0186942	0.788957
330	-3861.75	-3848.22	-13.5299	0.0103098	0.0285717	0.0530947	0.0116904	0.00021355	0.0075945	0.00713961	0.0140672	0.00575528	0.00162633	0.00577518	0.00295278	0.000232271	0.00363915	0.0226316	0.0161334	0.063767	0.02181	0.00485904	0.00977618	0.0126626	0.00425413	0.0100263	0.00149186	0.00715705	0.0120686	0.018629	0.00553506	0.00978414	0.0179673	0.00683415	0.00350499	0.0123166	0.0165282	0.0136687	0.0013704	1.83931e-05	0.00898039	0.00178778	0.0224306	0.0381424	0.00648085	0.0155132	0.0280321	0.00650329	0.0102561	0.000583597	0.0416833	0.00464298	0.00274365	0.0163068	0.0219157	0.0600466	0.0228464	0.0175774	0.00245871	0.00551072	0.00252593	0.00149378	0.0268641	0.00702503	0.00267249	0.0145287	0.000269678	0.00179181	0.00699657	0.00108218	0.00316404	0.0329438	0.881258
340	-3867.3	-3853.7	-13.6049	0.00439516	0.0130992	0.049845	0.0102452	0.00021355	0.00939388	0.00432624	0.022009	0.0062893	0.00131526	0.00305872	0.0125206	0.00837986	0.00305741	0.00796922	0.0114748	0.0762215	0.0240036	0.00541318	0.0129936	0.0177316	0.00549944	0.00460625	0.00149186	0.00491811	0.00772017	0.031545	0.00305272	0.00435106	0.0166442	0.00854665	0.00519076	0.0116542	0.0185855	0.0136687	0.0013704	0.001716	0.00266187	0.00096875	0.0212947	0.0337414	0.00464106	0.0212419	0.0232835	0.00650329	0.00623535	0.00288522	0.0416833	0.000578918	0.00274365	0.0238833	0.0146453	0.0598243	0.0281185	0.0208688	0.00245871	0.00156666	0.00252593	0.00607779	0.0244309	0.00514271	0.00267249	0.0145287	0.00164072	0.00023346	0.0175142	0.0118531	0.00316404	0.0346252	0.888755
350	-3852.93	-3840.12	-12.8121	0.00472054	0.0162435	0.0531486	0.0141497	0.000669986	0.00506749	0.00866108	0.019483	0.00269059	0.00131526	0.00236837	0.0045254	0.00753451	0.0010224	0.00595877	0.017784	0.0866915	0.0133463	0.00541318	0.0152065	0.00862548	0.00449371	0.0185694	0.00192672	0.00643275	0.0109	0.0265568	0.00666479	0.00733181	0.0151857	0.0143705	0.00649753	0.0136357	0.0115275	0.00289987	0.0013704	0.00058459	0.00699671	0.00336611	0.0258181	0.0360618	0.00520635	0.0110213	0.0231477	0.00496127	0.00609016	0.00288522	0.0287154	0.000643096	0.00311182	0.0144668	0.00991145	0.0644967	0.024708	0.00800472	0.00785034	0.00173006	0.000231925	0.000733438	0.016559	0.00883928	0.000200083	0.0180547	4.78426e-05	9.57985e-05	0.00444673	0.000554658	0.00316404	0.0237758	0.80947
360	-3859.39	-3846.4	-12.9823	0.0139005	0.0264683	0.0340228	0.0173701	0.00153362	0.0114422	0.00910896	0.0154139	0.00695405	0.00110478	0.0113756	0.00583467	0.00412997	0.00243534	0.0143418	0.00786532	0.0782839	0.0195604	0.00350407	0.0157378	0.015778	0.00223905	0.00482252	0.00192672	0.00142423	0.00449111	0.0365677	0.00814798	0.00499822	0.019151	0.00981748	0.00572265	0.0136357	0.0179983	0.00280877	0.00157159	0.00143562	0.00407121	0.00296096	0.0154044	0.0263195	0.00761126	0.00753815	0.0242234	0.00747199	0.00765981	0.000918406	0.0292687	0.000883962	0.000593281	0.0178334	0.0121343	0.0586057	0.0111628	0.0231915	0.00611041	0.00192481	0.00597286	0.000733438	0.0208544	0.00694079	0.00211156	0.0131661	0.0018167	0.000617505	0.00354176	0.000612279	0.00539848	0.0459186	0.826497
370	-3862.09	-3849.06	-13.0278	0.00464361	0.0215417	0.0374067	0.0160989	0.000414229	0.00313291	0.00834227	0.0140763	0.00695405	0.000951809	0.00104972	0.00695739	0.000982343	0.00292324	0.0160972	0.0137289	0.074189	0.0129147	0.0013378	0.018994	0.0129003	0.00218381	0.00287031	0.000468565	0.00171293	0.00653896	0.0282585	0.00135664	0.0072801	0.013812	0.00706868	0.00572265	0.0122643	0.0215685	0.00357846	0.0111336	0.00632141	0.00407121	0.00296096	0.0444362	0.0396602	0.00260114	0.0183809	0.0190402	0.00711383	0.00765981	0.00745797	0.0335357	1.80998e-05	0.000593281	0.0180283	0.0132761	0.0564968	0.0108598	0.0186446	0.00611041	0.00172063	0.00337228	0.00265056	0.0208544	0.0153746	0.00220096	0.0177491	0.00056621	0.00222885	0.00392679	0.00474113	0.00539848	0.0315392	0.831045
380	-3857.1	-3844.42	-12.6859	0.00811191	0.014908	0.0319737	0.021114	0.000414229	0.00298186	0.0110313	0.016683	0.00422713	0.00125715	0.00809635	0.00695739	0.000487858	0.00292324	0.00955663	0.0173179	0.0689428	0.0242117	0.00203669	0.0130493	0.0122619	0.00217925	0.0104261	0.00695578	0.0119312	0.00653896	0.0282585	0.00619244	0.00256301	0.0160047	0.0118335	0.00298594	0.0122643	0.0196606	0.00569418	0.00399854	0.000620476	0.0052121	0.00425192	0.0276005	0.0387054	0.00882275	0.00818659	0.012481	0.00529786	0.0013551	0.00805441	0.0313632	0.000267298	0.00172696	0.0240483	0.0115519	0.0437035	0.0199921	0.0104212	0.00611041	0.00172063	0.0033328	0.00447228	0.0261903	0.00849282	0.00220096	0.00872418	0.0017877	0.000244762	0.00392679	0.00730008	0.0011144	0.0315392	0.796851
390	-3859.15	-3845.98	-13.1731	0.016175	0.0213708	0.0417572	0.0116178	0.00243689	0.00734619	0.00877308	0.0151484	0.00702402	0.000952498	0.00418123	0.00880613	0.00530126	0.0033432	0.00613687	0.0127585	0.0586918	0.0244469	0.00203669	0.0189041	0.0121336	0.00479948	0.00814043	0.000165905	0.00457948	0.00235219	0.0423632	0.00205807	0.00497223	0.0160047	0.00741302	0.0022458	0.0137401	0.0135325	0.0054357	0.00181459	0.00045918	0.00299705	0.00172603	0.0266687	0.0387054	0.00613985	0.014117	0.0259586	0.00237634	0.0026414	0.00805441	0.0351655	0.000950201	0.00191108	0.0348832	0.0121281	0.0662822	0.0199921	0.0187338	0.00611041	0.00239105	0.0076278	0.000833355	0.0194737	0.00561173	0.00220096	0.00855222	0.00401623	0.00102736	0.00531927	0.00515782	0.00135249	0.0370498	0.845574
400	-3867.16	-3853.55	-13.6146	0.0053897	0.0258039	0.0535209	0.0102887	0.00202918	0.00458308	0.00616017	0.0145093	0.00683476	0.00866435	0.00642556	0.00657951	0.00385329	0.00218142	0.0127832	0.0252685	0.0630214	0.0267444	0.00217636	0.0189041	0.0172387	0.00479948	0.00839606	0.00493646	0.00627856	0.0108393	0.0291666	0.00917748	0.00457727	0.0118203	0.0132158	0.00899055	0.018017	0.0280402	0.00318384	0.00181459	0.000872451	0.00287705	0.0054965	0.01438	0.0289163	0.00439256	0.016213	0.0290377	0.00704371	0.00481308	0.00144485	0.0239484	0.000950201	3.18716e-05	0.0423518	0.0111068	0.0819648	0.0169073	0.0180839	0.00504266	0.00486474	0.00166662	0.0125031	0.0113883	0.00561173	0.00144017	0.00978125	0.00519963	0.00102736	0.00164989	0.00137261	0.00427665	0.0268577	0.889729
410	-3876.51	-3863.06	-13.4524	0.0152803	0.0204662	0.0599786	0.0102887	0.00202918	0.00458308	0.00735011	0.0233002	0.00476428	0.00181663	0.00349242	0.00450116	0.00237955	0.0110377	0.011839	0.0177872	0.0717367	0.0178585	0.0118363	0.0157795	0.0422554	0.00268874	0.00635443	0.00277408	0.00211581	0.00995856	0.0291666	0.0110692	0.0104744	0.0199736	0.0134382	0.00511171	0.0101973	0.00853466	0.00344576	0.00250861	0.000872451	0.00287705	0.0016879	0.0279075	0.0387108	0.00777177	0.00790056	0.0116994	0.00702933	0.00588137	0.000421744	0.0389357	0.00213494	0.00215637	0.0316703	0.0114361	0.0564257	0.0169073	0.0113063	0.00650142	0.00540361	0.00919396	0.0019567	0.0170895	0.00423612	0.0022609	0.00777244	0.0013233	0.00102736	0.00426189	4.48005e-05	0.00129411	0.0292329	0.873504
420	-3872.47	-3858.61	-13.8616	0.012787	0.0339559	0.0451655	0.00791299	0.00202918	0.00458308	0.0147529	0.0165432	0.00462376	0.00181663	0.00387577	0.00450116	0.00582251	0.0143831	0.0123795	0.0207642	0.0604147	0.0201157	0.00540065	0.0157567	0.0242411	0.00904703	0.0056639	0.000737935	0.01141	0.00655316	0.0320207	0.00701728	0.0104744	0.0128774	0.0113021	0.00321769	0.0147063	0.0194031	0.00172041	0.00261716	0.00116063	0.00975451	0.000925083	0.0316897	0.039834	0.0123621	0.0199019	0.0301489	0.00383547	0.0110783	0.000962614	0.0328251	0.00213494	0.00207249	0.0213212	0.00918754	0.0626586	0.0194912	0.0113063	0.00952171	0.00290989	0.00279854	0.00045832	0.0216816	0.00695033	0.0022759	0.0111269	0.00018149	0.000126248	0.00552669	0.00184261	0.00356933	0.0422145	0.914428
430	-3868.69	-3856.07	-12.6219	0.0141358	0.025363	0.0326024	0.0202685	0.00243677	0.00458308	0.00891648	0.00891506	0.00462376	0.00369094	0.00879369	0.00293446	0.00192139	0.00172306	0.0217148	0.0119397	0.0813469	0.0158166	0.00504783	0.0167048	0.0202574	0.00250083	0.0108905	0.00271876	0.00542517	0.0107611	0.0144007	0.00646026	0.0110228	0.00716673	0.0161678	0.00194112	0.0061953	0.0194031	0.00172041	0.00693023	0.00116063	0.00421738	0.000133129	0.0209342	0.0268917	0.00723474	0.0148393	0.0218939	0.00746648	0.00249626	0.000309595	0.0236287	7.45188e-05	0.00350188	0.01707	0.0100753	0.0566914	0.0147901	0.0172196	0.00952171	0.00613732	0.00279854	0.00113024	0.0268318	0.0102094	0.000172482	0.0107978	0.00161159	0.00164838	0.00952057	0.000821606	0.00356933	0.0176172	0.790458
440	-3870.44	-3857.34	-13.105	0.00675497	0.0134812	0.0458044	0.0185437	0.00243677	0.00928115	0.0143433	0.0207286	0.00462376	0.00435835	0.00375087	0.0034643	0.00138252	0.00304068	0.00534364	0.0126408	0.0810003	0.0115982	0.00504783	0.0167048	0.0158542	0.00125496	0.00363217	0.00271876	0.00375408	0.0089678	0.0216984	0.00718219	0.00631583	0.0197188	0.0172297	0.0133095	0.028429	0.0158779	0.00172041	0.00338998	0.000113165	0.00675011	0.000536617	0.0271021	0.0379781	0.00723474	0.010622	0.0281041	0.00718524	0.00806159	0.000370588	0.0399862	0.000224331	0.00090378	0.0180185	0.0188046	0.0387434	0.0123793	0.0218762	0.00167834	0.00613732	0.00391753	0.00495547	0.0155202	0.0103818	0.0039529	0.0107978	0.00253682	0.00127936	0.00552166	0.00211613	0.00249952	0.0270885	0.838762
450	-3863.78	-3850.59	-13.1881	0.010508	0.0212531	0.0484719	0.00884436	0.000873425	0.00562913	0.0112202	0.0252933	0.00567796	0.00667662	0.00281182	0.0034643	0.00138252	0.00694507	0.00855747	0.00951133	0.0781268	0.0199849	0.0053781	0.0229229	0.0201949	0.00569646	0.0121784	0.00211084	0.00516385	0.00412621	0.0239866	0.00368843	0.00883798	0.0157106	0.00545146	0.0112908	0.0162916	0.0202091	0.00478761	0.0019453	0.0019097	0.00590755	0.0053802	0.022228	0.0346233	0.00723474	0.010325	0.0166941	0.00696742	0.00177838	0.00529652	0.0346416	0.00212208	0.0004048	0.0236997	0.0151803	0.046401	0.0185983	0.0135141	0.00526612	0.00613732	0.000236676	0.00495547	0.0241631	0.0120154	0.00129646	0.0162454	0.00253682	0.00129041	0.00493864	0.00406294	0.00634119	0.0194807	0.847077
460	-3856.15	-3843.64	-12.5097	0.0118773	0.0195357	0.0425421	0.011165	0.000873425	0.00818761	0.0182606	0.0271863	0.00809002	0.00364253	0.00881852	0.00299833	0.00138252	0.00550579	0.0115737	0.0124943	0.0665848	0.0259813	0.000908709	0.018447	0.016996	0.00240563	0.00635778	0.000314855	0.00945662	0.00678223	0.0276703	0.00984988	0.00555403	0.0100821	0.0106341	0.007017	0.010938	0.00715496	0.00548395	0.000749269	0.0019097	0.00312426	0.00221824	0.0184764	0.0370475	0.00664334	0.011059	0.0192727	0.00696742	0.00539258	0.00137457	0.0159905	0.00212208	0.000141975	0.0256359	0.0108924	0.0513992	0.0134315	0.0112927	0.00255719	0.00175567	0.00103389	0.00551899	0.020048	0.00708992	0.00107565	0.0162454	0.00148191	0.000199354	0.00900418	0.00206466	0.00378394	0.0194807	0.779234
470	-3859.05	-3846.4	-12.6488	0.0114232	0.0243711	0.0414876	0.0147388	0.000307921	0.00301483	0.00618013	0.0285209	0.00337316	0.00364253	0.00297576	0.00945202	0.00153055	0.00376932	0.00430977	0.0143648	0.0673623	0.0220911	0.0117804	0.0247072	0.0148679	0.00595577	0.00423137	0.000383287	0.00243607	0.0108687	0.0209116	0.00578836	0.0116436	0.0171278	0.00857496	0.00346583	0.0139321	0.012199	0.00548395	0.00533939	0.00288501	0.00610121	0.000153889	0.0205787	0.0424503	0.00351331	0.00480974	0.0142921	0.00659072	0.00319512	0.000731813	0.0235738	0.00493794	0.00228969	0.0332907	0.0103831	0.0561112	0.0136893	0.0159954	0.00192238	0.00148634	0.000352471	0.00213595	0.020048	0.00701446	0.00126086	0.0107547	0.00339498	0.0012355	0.0023679	0.00130075	0.00378394	0.027899	0.793144
480	-3866.24	-3853.34	-12.8986	0.00950845	0.0267858	0.0336473	0.012486	0.000307921	0.00612568	0.00735432	0.00829335	0.0103182	0.0033073	0.00297576	0.00528197	0.00522929	0.00222354	0.011727	0.0201808	0.0599672	0.0293944	0.00751922	0.0247072	0.0132729	0.00975952	0.00505299	0.00141462	0.00891386	0.0117725	0.015222	0.0117737	0.00168881	0.0148928	0.0100909	0.00599495	0.00706804	0.0260093	0.00548395	0.00533939	4.89944e-05	0.00839649	0.00116436	0.0191052	0.0363775	0.0161112	0.0207098	0.0197624	0.00442467	0.000866818	0.000698863	0.0281665	0.00737674	0.00228969	0.0140639	0.0104844	0.0570969	0.0138637	0.0171603	0.00743808	0.00370392	0.00076283	0.00503331	0.0217742	0.008191	0.00416607	0.0120001	0.00268114	0.0012355	0.0054413	0.00570236	0.00343382	0.0173063	0.818129
490	-3868.21	-3855.49	-12.7254	0.00536231	0.015721	0.0360388	0.0120287	0.00301996	0.00612568	0.0112244	0.0123398	0.0125108	0.00310135	0.00427445	0.00719113	0.000842688	0.000852756	0.011727	0.0201808	0.100555	0.0154254	0.00336566	0.023654	0.0120817	0.0115848	0.0135509	0.000520828	0.00413677	0.0117725	0.0268014	0.00492733	0.00575369	0.0112392	0.0114685	0.00554119	0.00488549	0.00678316	0.00639102	0.00678355	0.00533279	0.00554378	0.00136477	0.0113078	0.0459793	0.00355227	0.0105257	0.0133453	0.00474405	0.00471406	0.000459639	0.028881	0.00251135	0.00150415	0.0224233	0.0160993	0.0412284	0.0138637	0.0164283	0.00688871	0.00797336	0.00118509	0.001283	0.0179982	0.00518595	0.00220644	0.0129655	0.0038653	0.00095666	0.0052587	0.00570236	0.00343382	0.0263325	0.800808
