Iteration	Posterior	Likelihood	Prior	alpha	birth_rate	clock_rate	death_rate	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	log_clock_rate	pi[1]	pi[2]	pi[3]	pi[4]	turnover
25860	-3883.67	-3623.17	-260.508	0.473553	0.342545	0.000993875	0.307976	0.0345698	0.118927	0.184629	0.084035	0.0447495	0.481344	0.0863158	0.028597	0.2343	0.800028	2.93707	-3.00267	0.192999	0.329576	0.320212	0.157213	0.307976
25870	-3889.41	-3624	-265.409	0.354324	0.239152	0.000767715	0.196559	0.0425931	0.0939491	0.150902	0.140954	0.0604642	0.44769	0.106041	0.0107136	0.146914	0.676717	3.16566	-3.1148	0.182214	0.324614	0.321384	0.171789	0.196559
25880	-3879.78	-3618.77	-261.013	0.464816	0.208785	0.000958788	0.162342	0.0464426	0.0684629	0.227835	0.0999079	0.067982	0.446008	0.0898045	0.0270669	0.228327	0.792877	2.95173	-3.01828	0.202533	0.361686	0.273748	0.162034	0.162342
25890	-3885.82	-3624.06	-261.765	0.499431	0.213247	0.00102644	0.144667	0.0685805	0.0933404	0.213863	0.108021	0.0638131	0.418657	0.102305	0.0332824	0.251544	0.819854	2.89532	-2.98866	0.204009	0.349676	0.272282	0.174033	0.144667
25900	-3877.71	-3612.46	-265.249	0.345376	0.306553	0.000807113	0.272679	0.0338745	0.111593	0.153001	0.121942	0.0710503	0.477691	0.0647226	0.00968577	0.139956	0.664701	3.18566	-3.09307	0.190216	0.321716	0.32795	0.160118	0.272679
25910	-3878.4	-3617.42	-260.979	0.472613	0.324136	0.000859316	0.269596	0.0545404	0.109345	0.181318	0.138109	0.065488	0.440294	0.0654471	0.028431	0.233661	0.79927	2.93864	-3.06585	0.189862	0.326717	0.327339	0.156082	0.269596
25920	-3892.7	-3631.9	-260.801	0.553299	0.375755	0.000789894	0.323871	0.0518846	0.101712	0.205573	0.128469	0.0609168	0.442451	0.0608787	0.0436425	0.285294	0.855486	2.81558	-3.10243	0.168059	0.362559	0.28975	0.179632	0.323871
25930	-3888.46	-3629.75	-258.712	0.589444	0.407565	0.000910516	0.360284	0.047281	0.105113	0.155618	0.112894	0.0629536	0.465825	0.0975958	0.0509383	0.306353	0.875836	2.76687	-3.04071	0.20734	0.336193	0.296036	0.160431	0.360284
25940	-3889.25	-3621.74	-267.51	0.315478	0.329145	0.000933227	0.283007	0.0461382	0.113561	0.156866	0.123047	0.0680129	0.487969	0.0505444	0.00663458	0.116577	0.620903	3.25589	-3.03001	0.196012	0.324975	0.317825	0.161189	0.283007
25950	-3887.03	-3622.21	-264.822	0.468257	0.173534	0.000913335	0.120347	0.0531873	0.115006	0.174902	0.105259	0.0662031	0.48943	0.0491995	0.0276661	0.230688	0.795722	2.94592	-3.03937	0.198517	0.316348	0.321886	0.163249	0.120347
25960	-3883.9	-3621.94	-261.963	0.446904	0.457254	0.000953016	0.439925	0.0173285	0.124859	0.156418	0.105516	0.0640628	0.473607	0.0755381	0.0240214	0.215848	0.777429	2.9827	-3.0209	0.180136	0.336307	0.321385	0.162172	0.439925
25970	-3881.28	-3619.85	-261.433	0.406927	0.472663	0.00102684	0.417748	0.0549153	0.110722	0.213867	0.0935693	0.0568094	0.440197	0.0848354	0.0177263	0.186911	0.738669	3.05669	-2.9885	0.19524	0.317407	0.303323	0.184029	0.417748
25980	-3877.57	-3619.85	-257.726	0.514717	0.671047	0.000967746	0.638026	0.0330206	0.106691	0.201196	0.0978889	0.0482381	0.462399	0.0835867	0.0361468	0.261415	0.830688	2.87175	-3.01424	0.200467	0.32958	0.301412	0.168541	0.638026
25990	-3887.92	-3622.48	-265.449	0.469043	0.802172	0.000922707	0.772527	0.0296441	0.109045	0.18016	0.100049	0.0493024	0.476013	0.0854309	0.0278037	0.231226	0.796367	2.9446	-3.03494	0.186122	0.364181	0.28842	0.161277	0.772527
26000	-3892.51	-3627.76	-264.752	0.417251	0.270994	0.000801867	0.230286	0.0407089	0.105779	0.169545	0.119358	0.0459525	0.469496	0.0898693	0.0192798	0.194521	0.749293	3.03691	-3.0959	0.186205	0.347679	0.315741	0.150375	0.230286
26010	-3895.07	-3630.73	-264.333	0.497056	0.273148	0.000748376	0.211364	0.0617849	0.0979418	0.163455	0.14833	0.0506518	0.45275	0.0868714	0.0328433	0.249989	0.818114	2.89905	-3.12588	0.175092	0.327656	0.341024	0.156228	0.211364
26020	-3895.12	-3632.61	-262.51	0.486468	0.247322	0.000864559	0.203205	0.0441176	0.0841789	0.170005	0.108586	0.0451608	0.506032	0.0860372	0.0309078	0.24299	0.810167	2.91594	-3.06321	0.175449	0.347572	0.308844	0.168135	0.203205
26030	-3883.87	-3621.09	-262.778	0.439468	0.292959	0.00088402	0.242431	0.0505284	0.118882	0.177219	0.113194	0.0514745	0.449542	0.0896883	0.0227956	0.210577	0.770687	2.99594	-3.05354	0.201009	0.336798	0.29927	0.162923	0.242431
26040	-3889.93	-3630.49	-259.439	0.631313	0.478969	0.000828257	0.430743	0.0482256	0.0828081	0.205954	0.107182	0.0565478	0.479642	0.0678661	0.0596239	0.329236	0.89649	2.71465	-3.08183	0.218494	0.331497	0.300011	0.149997	0.430743
26050	-3889.76	-3624.34	-265.422	0.343536	0.539226	0.000915912	0.508082	0.0311437	0.0921975	0.242221	0.119335	0.0640959	0.420263	0.0618878	0.00948089	0.138522	0.662172	3.18983	-3.03815	0.195705	0.335876	0.302744	0.165676	0.508082
26060	-3869.88	-3610.05	-259.829	0.436949	0.656268	0.00103054	0.612054	0.044214	0.0925881	0.214457	0.108083	0.056749	0.437591	0.0905319	0.0223856	0.208779	0.768357	3.00048	-2.98694	0.199769	0.337871	0.313222	0.149138	0.612054
26070	-3880.66	-3613	-267.662	0.39859	0.78958	0.00100879	0.729307	0.0602731	0.0923517	0.187947	0.0884074	0.0753481	0.472512	0.0834338	0.0165116	0.180702	0.729751	3.07304	-2.9962	0.200348	0.319836	0.296326	0.18349	0.729307
26080	-3880.21	-3617.11	-263.098	0.488426	0.571986	0.000906162	0.540266	0.0317197	0.0988173	0.190161	0.0894491	0.0762359	0.47808	0.0672571	0.0312632	0.244293	0.811661	2.91278	-3.04279	0.189737	0.352777	0.297983	0.159503	0.540266
26090	-3877.29	-3615.11	-262.18	0.439685	0.611683	0.000981982	0.572023	0.0396605	0.100929	0.162361	0.145411	0.0685513	0.463857	0.0588906	0.022831	0.210731	0.770887	2.99555	-3.0079	0.220071	0.344582	0.287666	0.147681	0.572023
26100	-3880.85	-3620.98	-259.862	0.487372	0.612231	0.00104707	0.580634	0.0315965	0.0735636	0.194765	0.0910513	0.0627796	0.512743	0.0650971	0.0310718	0.243592	0.810858	2.91448	-2.98002	0.216381	0.338804	0.29961	0.145205	0.580634
26110	-3883.9	-3621.15	-262.749	0.459657	0.33709	0.000798451	0.298638	0.0384517	0.0889522	0.171597	0.130691	0.0439653	0.503477	0.0613175	0.0261769	0.224765	0.788539	2.96052	-3.09775	0.199278	0.312024	0.325448	0.16325	0.298638
26120	-3887.21	-3623.52	-263.691	0.431041	0.32174	0.000850071	0.282594	0.0391457	0.0890609	0.171807	0.100403	0.0718818	0.504092	0.0627559	0.0214354	0.20454	0.762799	3.01123	-3.07054	0.209177	0.343554	0.300232	0.147037	0.282594
26130	-3881.93	-3622.58	-259.353	0.591482	0.380847	0.000810977	0.339534	0.0413126	0.0973669	0.183932	0.140352	0.0785856	0.431155	0.0686087	0.0513562	0.307504	0.87691	2.76423	-3.09099	0.192842	0.321691	0.309345	0.176122	0.339534
26140	-3877.35	-3610.29	-267.054	0.339636	0.545222	0.000907928	0.513136	0.0320862	0.103434	0.206047	0.0926252	0.0706432	0.464724	0.0625264	0.00905375	0.135478	0.65674	3.19873	-3.04195	0.194602	0.324627	0.301647	0.179124	0.513136
26150	-3892.27	-3630.9	-261.374	0.581573	0.30955	0.000965732	0.243563	0.0659873	0.105127	0.152223	0.0913661	0.0696829	0.519925	0.0616765	0.049331	0.301873	0.871618	2.77718	-3.01514	0.191004	0.329038	0.312956	0.167002	0.243563
26160	-3897.24	-3630.53	-266.713	0.453167	0.169533	0.000761022	0.134765	0.0347674	0.0992585	0.204644	0.0862662	0.0657933	0.449996	0.0940424	0.0250718	0.220247	0.782955	2.97173	-3.1186	0.191746	0.325803	0.319576	0.162875	0.134765
26170	-3884.09	-3623.14	-260.952	0.433719	0.232269	0.000884567	0.185984	0.046285	0.0944734	0.204137	0.0941082	0.0645903	0.448881	0.0938095	0.0218642	0.206465	0.765334	3.00634	-3.05327	0.203304	0.334375	0.289628	0.172693	0.185984
26180	-3880.98	-3620.97	-260.009	0.509183	0.444731	0.000951274	0.419423	0.0253087	0.0982108	0.182901	0.105383	0.0608847	0.465892	0.0867293	0.0351021	0.257868	0.826837	2.88019	-3.02169	0.203304	0.334375	0.289628	0.172693	0.419423
26190	-3887.13	-3628.79	-258.344	0.479868	0.308839	0.00107273	0.26536	0.0434791	0.110164	0.163995	0.0804115	0.0515162	0.520529	0.0733839	0.0297199	0.23857	0.805049	2.92666	-2.96951	0.187962	0.306575	0.335631	0.169831	0.26536
26200	-3889.37	-3623.7	-265.667	0.377627	0.298484	0.00102597	0.272207	0.0262776	0.0839617	0.191346	0.0845688	0.0821417	0.470079	0.0879023	0.0136235	0.164856	0.705889	3.11563	-2.98887	0.219279	0.339644	0.292879	0.148198	0.272207
26210	-3887.47	-3626.53	-260.945	0.413017	0.482159	0.000942146	0.44326	0.0388988	0.091342	0.163674	0.0799016	0.0702624	0.526416	0.0684048	0.0186362	0.191411	0.74499	3.04496	-3.02588	0.20423	0.336871	0.306364	0.152535	0.44326
26220	-3881.29	-3616.55	-264.745	0.384329	0.296072	0.000902096	0.23143	0.0646419	0.09194	0.19515	0.0952679	0.053268	0.476621	0.0877527	0.0145201	0.169956	0.71375	3.10177	-3.04475	0.207139	0.341669	0.310727	0.140466	0.23143
26230	-3889.44	-3631.89	-257.554	0.509391	0.336879	0.000871699	0.295901	0.0409779	0.0910964	0.19336	0.0950941	0.0699291	0.472248	0.078273	0.0351413	0.258003	0.826983	2.87987	-3.05963	0.209151	0.34695	0.314596	0.129302	0.295901
26240	-3892.99	-3631.97	-261.021	0.515396	0.204767	0.000961268	0.136381	0.0683856	0.0721688	0.148879	0.0753359	0.0553996	0.574287	0.0739295	0.0362755	0.261848	0.831155	2.87072	-3.01716	0.207213	0.353419	0.312978	0.12639	0.136381
26250	-3883.46	-3621.68	-261.777	0.455217	0.312817	0.00086615	0.279778	0.0330391	0.0882832	0.230173	0.0921575	0.0677697	0.438605	0.0830116	0.025419	0.221678	0.784734	2.96817	-3.06241	0.176534	0.333403	0.327766	0.162296	0.279778
26260	-3889.28	-3629.02	-260.262	0.530515	0.589318	0.000919537	0.538215	0.0511027	0.0827927	0.209074	0.104874	0.0615575	0.482281	0.0594209	0.0391734	0.27137	0.841262	2.84819	-3.03643	0.217065	0.29213	0.326293	0.164512	0.538215
26270	-3878.29	-3617.08	-261.204	0.451861	0.652601	0.00090256	0.626128	0.026473	0.0950053	0.192355	0.120344	0.0706377	0.46263	0.0590285	0.0248515	0.219333	0.781815	2.974	-3.04452	0.206351	0.32707	0.310187	0.156392	0.626128
26280	-3875.29	-3616.43	-258.86	0.532001	0.405011	0.000977967	0.355943	0.049068	0.0635881	0.155269	0.100256	0.0570187	0.515729	0.10814	0.0394614	0.272294	0.842226	2.84602	-3.00968	0.205732	0.339313	0.309257	0.145699	0.355943
26290	-3877.83	-3616.73	-261.105	0.495269	0.26514	0.00100071	0.233421	0.031719	0.091301	0.178123	0.134215	0.0456225	0.49878	0.0519585	0.0325143	0.248816	0.816796	2.90187	-2.99969	0.198831	0.346052	0.298884	0.156233	0.233421
26300	-3881.23	-3615.48	-265.753	0.364202	0.628385	0.00100812	0.582877	0.0455087	0.0846366	0.165121	0.089117	0.0551975	0.502881	0.103047	0.0119067	0.154555	0.689444	3.1441	-2.99649	0.212517	0.340557	0.293637	0.153289	0.582877
26310	-3885.87	-3621.12	-264.749	0.417947	0.548799	0.000965121	0.512836	0.0359625	0.0952864	0.167037	0.114939	0.0604917	0.501867	0.0603796	0.0193865	0.195031	0.749993	3.03559	-3.01542	0.216238	0.315803	0.303936	0.164023	0.512836
26320	-3886.9	-3624.87	-262.029	0.507399	0.342604	0.000830712	0.320269	0.0223343	0.0746267	0.170998	0.117664	0.0627419	0.512158	0.0618114	0.0347671	0.256718	0.825578	2.88294	-3.08055	0.212098	0.332173	0.303439	0.15229	0.320269
26330	-3884.63	-3620.49	-264.145	0.431557	0.466802	0.000855513	0.431842	0.0349605	0.0889042	0.168737	0.0747549	0.071137	0.526385	0.070082	0.0215178	0.204911	0.763289	3.01028	-3.06777	0.207186	0.324479	0.28903	0.179305	0.431842
26340	-3890.56	-3628.6	-261.956	0.494533	0.262038	0.00072422	0.205257	0.0567813	0.0740833	0.203503	0.130101	0.0536695	0.453682	0.0849604	0.0323789	0.248332	0.816249	2.90304	-3.14013	0.199677	0.362688	0.287719	0.149916	0.205257
26350	-3876.41	-3613.75	-262.653	0.416882	0.352137	0.000910322	0.30631	0.045827	0.0906474	0.191468	0.115244	0.0656693	0.433867	0.103104	0.0192234	0.194251	0.748921	3.0376	-3.04081	0.206637	0.340475	0.297747	0.155141	0.30631
26360	-3879.39	-3619.03	-260.361	0.506316	0.260538	0.000828309	0.206486	0.0540517	0.0957367	0.158274	0.129998	0.0693563	0.479925	0.0667096	0.0345643	0.256019	0.82481	2.88461	-3.08181	0.210687	0.333176	0.299537	0.1566	0.206486
26370	-3879.98	-3619.9	-260.081	0.462821	0.3398	0.000988756	0.308	0.0318	0.132413	0.176273	0.123013	0.06563	0.439545	0.0631255	0.0267216	0.226953	0.79121	2.95511	-3.00491	0.194139	0.307007	0.317137	0.181717	0.308
26380	-3889.86	-3629.95	-259.911	0.518957	0.427316	0.000893639	0.403333	0.0239835	0.12601	0.164357	0.0932016	0.0624562	0.493902	0.0600729	0.0369528	0.264111	0.833586	2.86535	-3.04884	0.189397	0.325946	0.307379	0.177278	0.403333
26390	-3890.35	-3634.16	-256.192	0.569204	0.474985	0.000957529	0.428769	0.0462159	0.106044	0.151241	0.156943	0.0603423	0.47103	0.0543994	0.046825	0.294714	0.864756	2.7937	-3.01885	0.187528	0.292417	0.361012	0.159042	0.428769
26400	-3876.75	-3622.2	-254.553	0.602971	0.433995	0.00100681	0.391039	0.0429557	0.0976983	0.139338	0.12018	0.0555932	0.528687	0.0585028	0.0537215	0.31392	0.882827	2.74953	-2.99705	0.199304	0.325034	0.32736	0.148302	0.391039
26410	-3878.65	-3622.3	-256.348	0.495331	0.510379	0.00109075	0.467871	0.0425084	0.0931215	0.145639	0.0820713	0.058107	0.531568	0.0894931	0.0325256	0.248857	0.816841	2.90178	-2.96227	0.198948	0.33573	0.310385	0.154936	0.467871
26420	-3887.64	-3623.66	-263.978	0.30987	0.710224	0.00106106	0.663627	0.0465973	0.066657	0.187724	0.105787	0.080931	0.443547	0.115354	0.00613006	0.112192	0.612012	3.26967	-2.97426	0.231472	0.321107	0.298445	0.148976	0.663627
26430	-3889.89	-3629.39	-260.507	0.442187	0.261226	0.000943248	0.179559	0.0816669	0.0601518	0.169403	0.102429	0.0730328	0.499343	0.0956398	0.023241	0.21251	0.773175	2.99107	-3.02537	0.214158	0.34713	0.30088	0.137832	0.179559
26440	-3881.06	-3619.84	-261.213	0.366756	0.532876	0.00101383	0.506257	0.0266186	0.0569532	0.160395	0.123723	0.0691493	0.503677	0.0861013	0.0122251	0.156523	0.692647	3.1386	-2.99404	0.226757	0.330376	0.291643	0.151224	0.506257
26450	-3877.12	-3619.19	-257.926	0.430498	0.389115	0.000985348	0.358335	0.0307796	0.102055	0.166169	0.120586	0.0556533	0.478652	0.0768844	0.0213488	0.204148	0.762281	3.01222	-3.00641	0.205157	0.354376	0.285709	0.154759	0.358335
26460	-3879.41	-3619.44	-259.966	0.391203	0.501997	0.000931388	0.47993	0.0220665	0.103372	0.206376	0.122142	0.0766554	0.413578	0.0778765	0.015466	0.175154	0.721583	3.0878	-3.03087	0.189056	0.361554	0.291496	0.157893	0.47993
26470	-3878.73	-3617.09	-261.645	0.356764	0.69137	0.00101992	0.64786	0.0435101	0.112473	0.181555	0.088193	0.0568117	0.480232	0.0807351	0.0110027	0.148806	0.679912	3.16028	-2.99143	0.18289	0.342505	0.321862	0.152744	0.64786
26480	-3880.7	-3620.11	-260.588	0.379629	0.550872	0.00104597	0.520708	0.0301646	0.067075	0.16946	0.13295	0.05758	0.498992	0.0739431	0.0138886	0.166383	0.708261	3.11147	-2.98048	0.215786	0.333752	0.310266	0.140197	0.520708
26490	-3873.67	-3614.9	-258.768	0.472941	0.411021	0.00101227	0.382856	0.0281644	0.112299	0.206074	0.0843283	0.0694415	0.437937	0.0899196	0.0284888	0.233884	0.799535	2.93809	-2.9947	0.198135	0.33229	0.311919	0.157656	0.382856
26500	-3879.77	-3620.92	-258.852	0.451345	0.38674	0.00102547	0.350793	0.0359476	0.106442	0.185946	0.105227	0.0658197	0.451335	0.0852297	0.0247645	0.218971	0.781362	2.9749	-2.98908	0.190668	0.315821	0.316707	0.176804	0.350793
26510	-3884.04	-3622.73	-261.319	0.382977	0.313465	0.00100866	0.279912	0.0335524	0.111448	0.197139	0.0851809	0.0444316	0.472562	0.0892381	0.0143371	0.168929	0.712182	3.10455	-2.99626	0.206843	0.342614	0.287702	0.162841	0.279912
26520	-3877.34	-3615.8	-261.541	0.39987	0.411014	0.00119019	0.35346	0.0575533	0.105606	0.170604	0.0840338	0.0472739	0.507922	0.0845604	0.0166956	0.181659	0.73114	3.07051	-2.92438	0.196669	0.336229	0.297847	0.169255	0.35346
26530	-3874.9	-3612.79	-262.116	0.422276	0.457352	0.000958806	0.40671	0.0506413	0.108321	0.196985	0.0876153	0.0651189	0.474774	0.0671862	0.0200549	0.198191	0.754303	3.02745	-3.01827	0.19587	0.329539	0.303015	0.171577	0.40671
26540	-3885.5	-3621.13	-264.367	0.365667	0.493782	0.000892036	0.447205	0.0465777	0.110884	0.226012	0.0635202	0.0599673	0.447387	0.0922304	0.0120888	0.155684	0.691285	3.14094	-3.04962	0.203412	0.320828	0.297576	0.178184	0.447205
26550	-3881.58	-3620.31	-261.277	0.473458	0.552619	0.000952804	0.51835	0.0342693	0.104289	0.220607	0.0861378	0.0516872	0.444123	0.0931566	0.0285801	0.234235	0.799952	2.93723	-3.021	0.199044	0.326116	0.294711	0.180129	0.51835
26560	-3881	-3619.53	-261.473	0.512866	0.238962	0.000868684	0.179316	0.0596462	0.0951718	0.174884	0.0772304	0.0463423	0.522848	0.0835234	0.0357965	0.260232	0.829409	2.87456	-3.06114	0.207779	0.340428	0.307645	0.144149	0.179316
26570	-3885.44	-3623.58	-261.853	0.475917	0.239896	0.000869765	0.189453	0.050443	0.110809	0.197697	0.10428	0.0539565	0.43601	0.0972468	0.0290157	0.235903	0.801922	2.93316	-3.0606	0.207957	0.34072	0.297936	0.153386	0.189453
26580	-3878.72	-3617.72	-260.999	0.479626	0.324184	0.000931418	0.294014	0.03017	0.0838842	0.157032	0.0896793	0.0682808	0.52388	0.0772437	0.0296765	0.238407	0.804858	2.92706	-3.03086	0.198807	0.350698	0.309114	0.141381	0.294014
26590	-3872.65	-3613	-259.649	0.423963	0.552622	0.00104513	0.519815	0.032807	0.0909523	0.185055	0.10308	0.0585118	0.447876	0.114526	0.0203178	0.199419	0.755961	3.0243	-2.98083	0.199941	0.3527	0.298355	0.149004	0.519815
26600	-3879.06	-3624.61	-254.451	0.577714	0.702673	0.000954702	0.661226	0.0414465	0.0847515	0.22257	0.092556	0.0545228	0.444736	0.100864	0.0485465	0.299655	0.869509	2.78229	-3.02013	0.196199	0.359452	0.292771	0.151577	0.661226
26610	-3883.77	-3622.41	-261.359	0.408534	0.513539	0.000988675	0.473328	0.0402116	0.0817533	0.199438	0.0892817	0.0525939	0.479638	0.0972953	0.0179646	0.188102	0.740352	3.05358	-3.00495	0.213218	0.316705	0.318166	0.151911	0.473328
26620	-3872.48	-3613.57	-258.911	0.485658	0.430784	0.00102915	0.401663	0.0291207	0.113128	0.195709	0.0883054	0.0539399	0.456347	0.0925707	0.0307613	0.24245	0.809546	2.91724	-2.98752	0.195504	0.346673	0.301115	0.156708	0.401663
26630	-3886.13	-3624.37	-261.76	0.447878	0.39735	0.000929761	0.361288	0.0360623	0.102917	0.210538	0.127787	0.059389	0.415155	0.0842149	0.0241838	0.216535	0.778298	2.98098	-3.03163	0.191088	0.347357	0.294315	0.167241	0.361288
26640	-3885.13	-3622.85	-262.29	0.427241	0.313669	0.00097534	0.269494	0.0441751	0.0991286	0.192426	0.13108	0.0736663	0.447292	0.0564071	0.0208325	0.201796	0.759153	3.01822	-3.01084	0.176763	0.337718	0.311446	0.174073	0.269494
26650	-3893.24	-3624.98	-268.26	0.377525	0.228199	0.00096268	0.199199	0.0289997	0.102024	0.198729	0.155707	0.0588989	0.415521	0.0691195	0.01361	0.164778	0.705768	3.11584	-3.01652	0.176286	0.339361	0.31075	0.173603	0.199199
26660	-3880.44	-3614.3	-266.138	0.42224	0.198865	0.000840839	0.134166	0.0646988	0.119055	0.192577	0.101037	0.0455292	0.474821	0.0669799	0.0200492	0.198165	0.754267	3.02752	-3.07529	0.178076	0.342808	0.30375	0.175366	0.134166
26670	-3895.78	-3635.22	-260.557	0.469681	0.470533	0.000897534	0.430464	0.0400692	0.119758	0.226106	0.158355	0.0554233	0.372983	0.0673755	0.0279154	0.231662	0.796889	2.94353	-3.04695	0.16433	0.351444	0.311403	0.172823	0.430464
26680	-3887	-3629.07	-257.934	0.584007	0.476778	0.000943759	0.447635	0.0291431	0.0866661	0.163627	0.129386	0.0401085	0.491134	0.0890781	0.0498272	0.303265	0.872935	2.77397	-3.02514	0.169217	0.361896	0.320663	0.148225	0.447635
26690	-3886.05	-3626.46	-259.592	0.406529	0.611858	0.000926267	0.559607	0.0522509	0.0886591	0.144138	0.191761	0.0410308	0.432773	0.101639	0.0176675	0.186616	0.73825	3.05747	-3.03326	0.212371	0.337557	0.324838	0.125233	0.559607
26700	-3890.92	-3632.31	-258.613	0.446559	0.36006	0.00101228	0.307959	0.0521015	0.0638735	0.127994	0.0951346	0.0364352	0.57261	0.103953	0.023964	0.215605	0.777121	2.98331	-2.9947	0.215876	0.333253	0.321586	0.129284	0.307959
26710	-3888.84	-3627.57	-261.27	0.382218	0.499646	0.000940939	0.462871	0.036775	0.0854095	0.168883	0.109706	0.0326492	0.51311	0.0902422	0.0142349	0.168353	0.711298	3.10611	-3.02644	0.211867	0.350895	0.310355	0.126883	0.462871
26720	-3895.69	-3637.22	-258.464	0.525461	0.267968	0.000939844	0.225511	0.0424574	0.106739	0.164494	0.12142	0.0330244	0.493607	0.0807153	0.0381984	0.268213	0.837946	2.85564	-3.02694	0.220679	0.335907	0.325206	0.118208	0.225511
26730	-3888.93	-3625.59	-263.339	0.376084	0.324784	0.000876566	0.277675	0.0471091	0.127108	0.217536	0.104398	0.0393266	0.411593	0.100038	0.0134208	0.163678	0.704047	3.11885	-3.05722	0.174872	0.343774	0.329944	0.15141	0.277675
26740	-3889.74	-3627.69	-262.042	0.42033	0.401346	0.000986426	0.357245	0.044101	0.0891154	0.152514	0.155484	0.043806	0.472095	0.0869854	0.0197533	0.196773	0.752375	3.0311	-3.00594	0.189928	0.37147	0.30064	0.137963	0.357245
26750	-3886.01	-3627.41	-258.595	0.476406	0.40685	0.000935766	0.355663	0.0511866	0.0990295	0.217777	0.106208	0.0486794	0.44506	0.0832468	0.0291025	0.236234	0.802311	2.93235	-3.02883	0.184183	0.338363	0.321963	0.155492	0.355663
26760	-3886.88	-3626.34	-260.534	0.409313	0.855269	0.00101367	0.827097	0.0281719	0.122006	0.231101	0.118348	0.0433458	0.404243	0.0809569	0.0180805	0.188678	0.741165	3.05208	-2.9941	0.172699	0.35797	0.301889	0.167442	0.827097
26770	-3889.66	-3625.29	-264.375	0.318563	0.276681	0.0010708	0.220265	0.056416	0.127745	0.245934	0.0950059	0.046128	0.43019	0.054997	0.00692135	0.118991	0.625699	3.24839	-2.97029	0.165513	0.343073	0.31	0.181414	0.220265
26780	-3889.02	-3632.24	-256.787	0.585669	0.416244	0.000988736	0.392256	0.0239883	0.117609	0.188011	0.111358	0.0424679	0.455282	0.0852714	0.0501664	0.304212	0.873828	2.77179	-3.00492	0.183391	0.342906	0.300319	0.173384	0.392256
26790	-3880.15	-3617.74	-262.418	0.469384	0.531896	0.000870944	0.492013	0.0398829	0.118158	0.179635	0.140197	0.0804248	0.405617	0.0759694	0.0278634	0.23146	0.796646	2.94403	-3.06001	0.19092	0.337169	0.301831	0.17008	0.492013
26800	-3879.83	-3615.33	-264.503	0.3735	0.535431	0.00104381	0.482347	0.0530836	0.0916087	0.242968	0.124193	0.0769714	0.388199	0.0760595	0.0130843	0.161701	0.700934	3.12428	-2.98138	0.18817	0.332563	0.297485	0.181782	0.482347
26810	-3881.66	-3622.2	-259.462	0.514891	0.612418	0.000975882	0.580758	0.0316604	0.0878052	0.223387	0.0964571	0.0747259	0.461031	0.0565941	0.0361798	0.261526	0.830808	2.87149	-3.0106	0.20906	0.338355	0.280024	0.172561	0.580758
26820	-3882.81	-3621.59	-261.225	0.440893	0.54238	0.00104136	0.511144	0.0312357	0.0850898	0.206893	0.0970991	0.067207	0.488867	0.0548439	0.0230286	0.211591	0.771995	2.99339	-2.9824	0.201524	0.329313	0.295773	0.17339	0.511144
26830	-3894.59	-3638.01	-256.58	0.543198	0.490545	0.00094321	0.462269	0.0282756	0.0943557	0.171642	0.121452	0.0557561	0.511295	0.0454995	0.0416472	0.279184	0.849323	2.82985	-3.02539	0.175814	0.311985	0.372332	0.139868	0.462269
26840	-3891.78	-3633.79	-257.987	0.52769	0.363387	0.0009467	0.321071	0.0423153	0.108024	0.110825	0.157169	0.0403846	0.502635	0.0809625	0.0386277	0.269609	0.839416	2.85235	-3.02379	0.18447	0.344714	0.342249	0.128567	0.321071
26850	-3889.47	-3628.88	-260.586	0.438612	0.298562	0.00095444	0.259407	0.0391556	0.0751403	0.179616	0.141427	0.0384473	0.478524	0.0868447	0.0226559	0.209966	0.769898	2.99748	-3.02025	0.21903	0.317066	0.312176	0.151729	0.259407
26860	-3883.25	-3621.5	-261.757	0.520108	0.266841	0.000824345	0.23136	0.0354809	0.0883676	0.175792	0.138416	0.0581792	0.454249	0.0849959	0.0371725	0.26484	0.834365	2.86362	-3.08389	0.202116	0.32653	0.31866	0.152694	0.23136
26870	-3885.16	-3621.17	-263.99	0.405379	0.233891	0.00101854	0.17184	0.0620513	0.0989376	0.167064	0.131544	0.0552906	0.466388	0.0807758	0.017498	0.185763	0.737036	3.0597	-2.99202	0.190821	0.347569	0.300852	0.160758	0.17184
26880	-3886.08	-3627.16	-258.918	0.470347	0.371737	0.000938448	0.327758	0.0439799	0.0942627	0.218028	0.11986	0.0484293	0.418675	0.100745	0.0280323	0.232117	0.797432	2.94242	-3.02759	0.181836	0.350095	0.31488	0.153189	0.327758
26890	-3879.91	-3617.76	-262.15	0.428366	0.34618	0.000917799	0.286252	0.0599279	0.116718	0.233	0.126616	0.051159	0.397684	0.0748222	0.0210103	0.20261	0.760238	3.01614	-3.03725	0.179524	0.367925	0.304441	0.14811	0.286252
26900	-3883.42	-3624.92	-258.506	0.450934	0.565526	0.000962653	0.527324	0.0382024	0.116041	0.237842	0.1181	0.0588085	0.395375	0.0738341	0.0246954	0.218683	0.781001	2.97562	-3.01653	0.183481	0.386897	0.289016	0.140606	0.527324
