Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	TL
290	-3872.42	-3858.98	-13.4337	0.0145709	0.0231129	0.0402364	0.015188	0.000143103	0.00285513	0.00737384	0.0107683	0.0115614	0.00131095	0.00795559	0.00401401	0.00729326	0.00706489	0.0127706	0.00964406	0.066614	0.0273637	0.00352377	0.0193997	0.0201067	0.00946362	0.0135209	0.00095396	0.00348313	0.00874813	0.0303953	0.0037158	0.00301839	0.0195525	0.00695953	0.00344634	0.0171727	0.0246598	0.00787889	0.00266901	0.0057113	0.00910647	0.000652294	0.0805264	0.000836812	0.0251188	0.000101209	0.00618953	0.00251014	0.00436172	0.0166247	0.0134824	0.00178126	0.00132578	0.00834928	0.0204544	0.0223269	0.0203837	0.000162544	0.00222538	0.00892706	0.00152244	0.000801811	0.00377939	0.00797368	0.022638	0.00361078	0.0324371	0.0112477	0.00976199	0.0170144	0.0179004	0.0232764	0.871631
300	-3863.71	-3850.48	-13.2256	0.00963163	0.0212208	0.0388731	0.0125694	0.000143103	0.00688878	0.00468948	0.0107683	0.0129846	0.00176429	0.00101877	0.00576003	0.0133333	0.0033885	0.00838887	0.0192311	0.0833559	0.0170454	0.0034623	0.0107032	0.0190926	0.00590005	0.00755015	0.000765071	0.0062755	0.00369025	0.027577	0.00666418	0.00301839	0.0241027	0.00960258	0.00437904	0.0141183	0.0180075	0.00346934	0.00266901	0.00462353	0.0164807	0.00370221	0.0581647	0.00388724	0.0357455	0.000233807	0.00169266	0.00230353	0.0030742	0.0234835	0.00550834	0.00178126	0.00132578	0.00834928	0.0425782	0.00725605	0.0128303	0.00177694	0.00222538	0.0163138	0.00534401	0.000801811	0.00706672	0.00797368	0.0345454	0.00386608	0.0189285	0.0112477	0.00442787	0.00989052	0.0183256	0.0329725	0.85083
310	-3871.26	-3858.55	-12.7063	0.00202533	0.0180506	0.0455815	0.00643542	0.013326	0.00894861	0.0105814	0.0215646	0.00598356	0.00272345	0.00204699	0.00576003	0.0133333	0.00187571	0.00555554	0.00819504	0.0615497	0.020468	0.00437643	0.0198757	0.0153447	0.00638231	0.00496468	0.00926112	0.0062755	0.0138672	0.0234217	0.00346426	0.00484277	0.0145981	0.00748796	0.00281627	0.0145699	0.0191286	0.00379131	0.00221463	0.00429937	0.0189645	0.000504675	0.0685858	0.00388724	0.0263252	0.00154341	0.00666856	0.00168701	0.00075491	0.0184394	0.00221214	0.000211928	0.00132578	0.00440339	0.0164252	0.0103382	0.0134417	0.00268883	0.0022085	0.0140078	0.00464714	0.000263919	0.00706672	0.00578464	0.0337886	0.00436276	0.0163696	0.0199063	0.00212755	0.014081	0.0186947	0.0221884	0.798893
320	-3863.43	-3850.24	-13.196	0.00918574	0.0223203	0.042079	0.00846928	0.00109369	0.00894861	0.0104578	0.0153044	0.0115286	0.00602277	0.0149694	0.00696317	0.00459698	0.00315385	0.00542386	0.0125404	0.068224	0.0298632	0.00669101	0.0125342	0.0145069	0.00638231	0.00548073	0.000716448	0.00419055	0.0132237	0.039114	0.0091681	0.00484277	0.00614616	0.00973082	0.00190066	0.00760402	0.0142291	0.00851538	0.00850305	0.00484412	0.0147993	0.0014194	0.0657158	0.000689221	0.0455029	0.00160452	0.00421265	0.00413442	0.000738141	0.0279662	0.00927015	0.000482883	0.00132578	0.00325042	0.0143152	0.0050098	0.0169487	6.3389e-05	0.00106313	0.0140078	0.0062072	0.00040387	0.00706672	0.00578464	0.039181	0.00389661	0.014601	0.011338	0.00522658	0.014081	0.0257939	0.0222933	0.847863
330	-3870.04	-3857.21	-12.8292	0.00922989	0.0219148	0.0460293	0.00955461	0.000420708	0.00424221	0.0179133	0.0076531	0.00686552	0.000261857	0.0149694	0.00374704	0.00385184	0.00548479	0.00722182	0.016484	0.070933	0.0298632	0.00640542	0.00611784	0.00688164	0.00488247	0.0126195	0.000479741	0.00531833	0.00764234	0.024405	0.0091681	0.00575222	0.0207387	0.00985049	0.0111786	0.012121	0.0127136	0.00836566	0.00102026	0.00609138	0.0175425	0.000206629	0.0592434	0.00169969	0.0428819	0.00160452	0.00430092	0.00366069	0.00454878	0.0131193	0.00600244	0.000218681	0.00761062	0.00325042	0.0164584	0.0175155	0.0138681	6.9292e-06	0.00536974	0.00738038	0.0062072	0.00285238	0.00352205	0.00879834	0.0127359	0.00666789	0.0148297	0.0177097	0.00321359	0.017816	0.0257939	0.0161551	0.811184
340	-3862.37	-3849.33	-13.0364	0.00909272	0.0272323	0.0368874	0.0130537	0.00702914	0.0101546	0.00933862	0.0235965	0.00644774	0.00369692	0.00496987	0.0053497	0.00385184	0.00175725	0.0130343	0.013396	0.0782627	0.0243452	0.00640542	0.0151382	0.0102779	0.00457769	0.0142471	0.000479741	0.00616829	0.00905081	0.0266098	0.00587584	0.00523629	0.0157609	0.0111106	0.00349059	0.0110577	0.0169486	0.00836566	0.00102026	0.00099867	0.0151445	0.000206629	0.0700194	0.00237965	0.0433244	0.00462514	0.00430092	0.00121233	0.00315813	0.0128715	0.00600244	0.000549227	0.00761062	0.00630995	0.0162089	0.00568483	0.00435362	0.000179815	0.00536974	0.0215275	0.00802868	0.00104454	0.00179839	0.000679727	0.0302005	0.00231951	0.0178631	0.0144128	0.00274228	0.0082978	0.0201687	0.0289961	0.831908
350	-3866.45	-3853.06	-13.3923	0.00464336	0.0224817	0.036787	0.0133016	0.00332371	0.00613552	0.0192685	0.017223	0.00944748	0.00192219	0.0151625	0.00713659	0.00385184	0.00175725	0.0108943	0.0108682	0.0641771	0.024475	0.00609759	0.0139245	0.0045197	0.00642087	0.0142471	0.00650862	0.00488087	0.00905081	0.0266098	0.00169987	0.00523629	0.0158437	0.0121258	0.00349059	0.0295176	0.0262971	0.0037003	0.000923795	0.00333607	0.0123257	0.00174117	0.0670859	0.00172467	0.0473467	0.000478983	0.00360929	0.00120697	0.00132904	0.0145868	0.00255399	0.00232558	0.000532502	0.00994911	0.0267642	0.00677415	0.0148105	0.000217706	0.00235786	0.00875006	0.00892529	0.000353618	0.00561023	0.00986339	0.032935	0.00231951	0.0205908	0.0154379	0.00463076	0.0151413	0.0252201	0.0327039	0.86749
360	-3860.31	-3847.24	-13.0669	0.0103776	0.0305222	0.0299215	0.0195901	0.00105168	0.00539605	0.0192632	0.0112756	0.00412921	0.00493836	0.00431309	0.00607338	0.00385184	0.00436935	0.00979988	0.0108682	0.0617082	0.040922	0.0071643	0.0139245	0.0137944	0.00279487	0.0065724	0.000392165	0.0124052	0.0079258	0.0228058	0.00576324	0.00463152	0.0130558	0.0183387	0.00603779	0.0101831	0.0130888	0.00676846	0.000715887	0.00179299	0.0220383	0.00125798	0.0558285	9.58718e-05	0.0481018	0.00166537	0.00360929	0.00588974	0.00227354	0.0145868	0.0036505	0.00232558	0.0026763	0.00634982	0.0185023	0.00473761	0.0117683	0.000217706	0.000535649	0.0181103	0.00623517	0.000165792	0.00199297	0.00698428	0.0333477	0.00231951	0.0213221	0.0153752	0.0164223	0.0148212	0.0252201	0.0200027	0.834957
370	-3858.28	-3845.33	-12.9506	0.0103776	0.0253766	0.0390623	0.0164596	0.00105168	0.00746308	0.00463011	0.0126665	0.00412921	0.00057798	0.00129487	0.00436049	0.00406322	0.002601	0.00469457	0.0258263	0.0810028	0.0300141	0.00566636	0.0238655	0.00785582	0.00422952	0.0065724	0.000426426	0.00738719	0.0142918	0.0230789	0.00576324	0.0132275	0.0131745	0.00378095	0.0105327	0.00896905	0.0112838	0.00599127	0.000431575	0.000749905	0.0140612	0.000703148	0.0593294	0.00537877	0.0398259	0.00553461	0.00397113	0.00368747	0.00167487	0.0258448	0.00327652	0.00239826	0.0026763	0.00634982	0.0203719	0.00473761	0.0174121	0.00105806	0.000916279	0.0128689	0.0126725	0.000670419	0.00619672	0.00229187	0.0256813	0.00231951	0.022301	0.0145718	0.00812819	0.0138368	0.0255958	0.0140549	0.823328
380	-3862	-3848.9	-13.0991	0.00507923	0.0224665	0.0458466	0.0175821	0.0027708	0.00631056	0.0141998	0.0142536	0.00546123	0.00277326	0.000558073	0.00706369	0.00227794	0.00430145	0.00990436	0.0141558	0.0767398	0.0244891	0.0113765	0.0170097	0.00740174	0.00288748	0.00817513	0.000165916	0.00346449	0.00728373	0.0199995	0.00733274	0.00397067	0.0109219	0.0143064	0.00657044	0.00690387	0.0192753	0.00388808	0.000373383	0.00299073	0.0198317	0.00175013	0.0672689	0.00247653	0.0351872	0.00600441	0.00578654	0.00368747	0.0130645	0.0160922	0.00219669	0.0045089	0.0026763	0.00634982	0.0230614	0.00942502	0.0149591	0.000676087	0.00210767	0.0209941	0.00528108	0.000262215	0.00318991	0.00891257	0.0389692	0.0021495	0.00945773	0.012461	0.00232071	0.0138368	0.0320654	0.0206284	0.838171
390	-3863.49	-3850.19	-13.298	0.013856	0.0233883	0.0446451	0.0131678	0.000394544	0.00631056	0.0115609	0.0148229	0.0027917	0.00874856	0.00252979	0.00706369	0.00747841	0.00225307	0.00990436	0.0262613	0.0543213	0.0296958	0.00575887	0.0125566	0.0132304	0.00408924	0.0105559	0.000165916	0.00652603	0.0155353	0.0181894	0.00733274	0.00242221	0.0250348	0.0136662	0.00431296	0.010843	0.0233265	0.00243148	0.000124361	0.00214942	0.0180446	0.00175013	0.0646419	0.000783543	0.0449702	0.000986066	0.00448757	0.010509	0.000132831	0.0205866	0.00293943	0.0045089	0.0026763	0.00634982	0.0292318	0.0076709	0.01624	0.00250078	0.0039359	0.0151055	0.00809228	0.0046382	0.00320116	0.00288862	0.0300892	0.000415796	0.0143525	0.0165857	0.00282922	0.0162977	0.014045	0.0291314	0.858064
400	-3870.74	-3857.48	-13.2556	0.0100893	0.0239576	0.0336228	0.0170289	0.000338289	0.00254152	0.00372915	0.0169143	0.01193	0.00110055	0.00233651	0.00714599	0.00747841	0.00101168	0.0131705	0.0237853	0.0679515	0.0327544	0.000959192	0.0111767	0.016629	0.0112035	0.00804976	0.00021271	0.00466693	0.0078957	0.0172798	0.00827732	0.00758582	0.0170696	0.0112287	0.00436308	0.00858318	0.0166055	0.00316672	0.00175973	0.000130677	0.0180446	0.00167567	0.0423796	0.0047093	0.0347399	0.000565265	0.00593799	0.0109399	0.00669069	0.0203696	0.00537682	0.0045089	0.00183539	0.00634982	0.0183161	0.0170473	0.0283227	0.000516886	0.0049233	0.0122141	0.00996301	0.0046382	0.00210994	0.00234947	0.0268837	0.000415796	0.0325986	0.0177819	0.00629926	0.0162977	0.0314586	0.0238307	0.853821
410	-3854.53	-3842.16	-12.3693	0.00786285	0.0204595	0.0470904	0.0161172	0.000957268	0.00218402	0.0167505	0.00963032	0.00324441	0.00704615	0.00233651	0.0102901	0.0015043	0.000942778	0.00585032	0.0295551	0.0574393	0.0183864	0.00359004	0.0173752	0.0125754	0.00571549	0.0114199	0.00103545	0.00504848	0.0078957	0.018577	0.00525902	0.00467517	0.015721	0.00518547	0.00436308	0.0170948	0.0149986	0.00265893	0.000578602	0.000548347	0.0196089	2.82688e-05	0.0523672	0.00454319	0.0344624	0.000378276	0.00593799	0.00662715	0.00079389	0.0133519	0.00371301	0.0045089	0.00183539	0.0021444	0.023439	0.00275353	0.0252325	0.00117912	0.00164191	0.0117875	0.00653409	3.23307e-05	0.00285371	0.00234947	0.0387589	0.000756835	0.0160002	0.006681	0.00629926	0.0139153	0.0253087	0.0174107	0.765198
420	-3869.02	-3856.08	-12.9379	0.00364449	0.0286545	0.042562	0.0196855	0.00126732	0.00424099	0.011115	0.0158487	0.00488328	0.00704615	0.00556833	0.00474976	0.0030044	0.00299342	0.00478564	0.0333446	0.0561139	0.0237243	0.00243725	0.0173752	0.0172078	0.00445842	0.011976	0.00827425	0.00241947	0.00849522	0.0211916	0.00312928	0.0109005	0.0156994	0.00856756	0.00645941	0.0081735	0.0253613	0.00636481	0.000578602	0.0010369	0.0117879	0.00254367	0.0593092	0.0022042	0.0405557	0.000177022	0.00751325	0.00662715	0.00111	0.0205056	0.00639576	0.00231918	0.00183539	0.00289969	0.023439	0.0122055	0.0262367	0.00117912	0.000131143	0.0146342	0.00318404	0.00797445	0.00285371	0.00982835	0.0251487	0.000756835	0.0107533	0.0146446	0.00133798	0.0120507	0.0179074	0.0186697	0.822058
430	-3872.29	-3859.64	-12.65	0.00888316	0.0194893	0.0436967	0.0133508	0.000575044	0.00731252	0.00830272	0.0156119	0.00313803	0.00704615	0.00907002	0.00293583	0.00108253	0.0019982	0.0147227	0.0209817	0.0563514	0.0396674	0.00424448	0.0182193	0.0111105	0.00362731	0.0142407	0.00827425	0.00514323	0.00104248	0.0207011	0.00290397	0.00977007	0.0145637	0.00713532	0.00796306	0.00995446	0.0184123	0.00636481	0.0025611	0.00287501	0.0110123	0.0023749	0.0467178	0.0022042	0.0299578	0.00170864	0.00751325	0.000817518	0.00111	0.0146871	0.00586467	0.0005568	0.00241694	0.00209875	0.0157665	0.0122055	0.0269551	0.00407797	0.00237023	0.0188361	0.00752696	0.000246863	0.010836	0.00982835	0.0202123	0.00267069	0.0134659	0.00863851	0.00220302	0.0113326	0.0217081	0.0320158	0.79326
440	-3858.71	-3845.48	-13.2269	0.0100163	0.024984	0.0374895	0.017843	0.000575044	0.004971	0.014354	0.0156119	0.00952977	0.00287	0.0119795	0.00293583	0.00187911	0.00291087	0.00536119	0.0209817	0.0842829	0.0263489	0.00955895	0.0130232	0.00855412	0.00362731	0.00806134	0.00443745	0.0038444	0.00618327	0.0207011	0.00279306	0.00570536	0.019766	0.0048565	0.0040902	0.0137604	0.0210478	0.00435642	0.0025611	0.00287501	0.0136655	0.0023749	0.0768209	0.00379819	0.0299342	0.00272811	0.0021566	0.00105157	0.00137399	0.0150358	0.0100383	0.00954946	0.00800268	0.00497726	0.0272726	0.00363301	0.0237708	0.00208259	0.00494035	0.0103661	0.00370486	0.000318544	0.00596201	0.0031963	0.0291785	0.00105693	0.0112402	0.0215626	0.00538535	0.0116602	0.0134992	0.0358948	0.85096
450	-3854.2	-3841.92	-12.2794	0.00669677	0.0130077	0.0376754	0.00797147	0.00141676	0.00214198	0.00808843	0.0156119	0.00409993	0.00287	0.0066697	0.0041177	0.000211579	0.00200581	0.00536119	0.0198776	0.0638637	0.0198792	0.00329103	0.0145775	0.0096991	0.00833088	0.0097446	0.000846143	0.00438201	0.0045839	0.0273513	0.00611071	0.00134893	0.018293	0.0083908	0.00793051	0.0135382	0.0242353	0.00705973	0.0025611	0.00835473	0.0067982	0.000791899	0.0528951	0.00379819	0.0312645	0.0015057	0.0108307	0.00243342	0.000725038	0.0177416	0.00352761	0.00145301	0.000412386	0.00432362	0.0236248	0.0148134	0.0156556	0.00208259	0.00494035	0.0123845	0.00453848	0.000641366	0.00423523	0.0108724	0.019051	0.000293269	0.0177543	0.0215626	0.00538535	0.0131824	0.0212641	0.023224	0.756203
460	-3855.44	-3843.03	-12.41	0.0142399	0.0228508	0.0419077	0.00635249	0.00118583	0.0053307	0.00808843	0.0125645	0.00556463	0.00513068	0.00454527	0.00429367	0.00320423	0.00116985	0.0143429	0.0275785	0.0528969	0.0157843	0.0056117	0.00818793	0.0110355	0.00191618	0.00925702	0.00317001	0.00505767	0.00905357	0.0292527	0.00611071	0.00134893	0.012828	0.00407514	0.00297002	0.0113259	0.0178043	0.00128711	0.00161243	0.00835473	0.0178101	0.00188284	0.0637377	0.00151754	0.0366619	0.000793133	0.00233551	0.00252095	0.00165234	0.0190099	0.00435922	0.00165231	0.000412386	0.00127645	0.0174219	0.0139225	0.0153562	0.00447685	0.00494035	0.00951834	0.00743415	0.000551896	0.00392413	0.00189263	0.0269868	0.000293269	0.0177543	0.0131187	0.00466956	0.0270167	0.0164788	0.0305935	0.769264
470	-3875.7	-3862.07	-13.6339	0.0116009	0.00833633	0.0410151	0.0222735	0.00118583	0.00358718	0.00934542	0.024967	0.00314744	0.00304582	0.00454527	0.0035408	0.00214495	0.0014296	0.00259356	0.0329077	0.0602496	0.0216627	0.0104999	0.0135351	0.0161578	0.00688905	0.0143932	0.00150954	0.00203307	0.00731088	0.0304355	0.0039812	0.00555702	0.0301759	0.00965508	0.011642	0.00733469	0.0300196	0.0122969	0.00132601	0.00280006	0.020089	0.000762048	0.060715	0.00256901	0.0527445	0.00149483	0.00505753	0.00437943	0.00196217	0.0162228	0.00634871	0.00165231	0.00169884	0.00127645	0.0153742	0.0146729	0.0230633	0.000769839	0.00494035	0.0262002	0.00497577	0.000416942	0.00392413	0.0137921	0.0409564	0.00236113	0.0162258	0.0157782	0.00466956	0.0169439	0.0183888	0.0160935	0.891651
480	-3866.04	-3853.94	-12.109	0.0029675	0.0215365	0.0242146	0.0104177	0.00187832	0.00191201	0.00920946	0.0114305	0.00825122	0.00154889	0.00454527	0.0035408	0.00189558	0.0014296	0.00315559	0.00924499	0.0601559	0.0290565	0.00661826	0.0110014	0.0101191	0.00688905	0.00546391	0.00150954	0.00659196	0.0104527	0.0412208	0.00468901	0.00657132	0.0154591	0.00427817	0.00673227	0.008427	0.0161239	0.00523964	0.00763917	0.00280006	0.0141922	0.000762048	0.057189	0.00256901	0.0333945	0.00016905	0.0147058	0.00129242	0.00206455	0.029061	0.00375278	0.00594646	0.0025284	0.00127645	0.0258303	0.00942798	0.0199658	0.00860306	0.00178114	0.005251	0.00174862	0.00044738	0.00299567	0.00102012	0.0141495	0.000405803	0.0198339	0.0153807	0.00792413	0.0169439	0.0204116	0.0139212	0.739163
490	-3870.69	-3857.8	-12.8917	0.0123004	0.0271003	0.0318947	0.0142462	0.00187832	0.00456544	0.01414	0.0199649	0.00832089	0.000721063	0.00448759	0.00548408	0.00189558	0.00433065	0.00538887	0.0224198	0.0494067	0.0278413	0.0030726	0.0170891	0.0187803	0.00240688	0.014348	0.00818195	0.00341963	0.00801526	0.0233388	0.00214199	0.00657132	0.0190725	0.0185597	0.00625531	0.00580823	0.0192129	0.0028782	0.00557059	0.00445456	0.0104548	0.000294342	0.0484173	0.0020081	0.0389467	0.00552834	0.0148114	0.0022959	0.00262325	0.0215518	0.0104553	0.000267147	0.00153814	0.0043701	0.0214071	0.0135654	0.0114413	0.00242678	0.00178114	0.0214033	0.0105054	0.00121075	0.001093	0.00446252	0.0298472	0.00503119	0.00642078	0.0124616	0.00345832	0.0227942	0.0181296	0.0208688	0.817436
500	-3863.01	-3849.82	-13.1899	0.00540349	0.0166681	0.0387844	0.0184993	0.00295935	0.00543581	0.0173584	0.0154996	0.0107182	0.0012532	0.00658697	0.00431202	0.00390374	0.00414873	0.0114464	0.0124769	0.0669947	0.0176925	0.00580496	0.0215703	0.0152645	0.00726369	0.00750191	0.000146239	0.00738168	0.0061747	0.0233388	0.0040054	0.00657132	0.0190725	0.0109215	0.00574007	0.00853758	0.0286431	0.00331129	0.00836037	0.00293992	0.0101253	0.00204516	0.0534713	0.00424204	0.0356705	0.00129085	0.00328193	0.00245407	0.0078929	0.0230987	0.0117172	0.00351253	0.000956307	0.00499775	0.0218185	0.0117616	0.0311508	0.00242678	0.00152345	0.0214033	0.00426668	0.00625407	0.0034779	0.00813291	0.0427469	0.000452645	0.0124265	0.0124616	0.00687138	0.00438988	0.0265733	0.0116662	0.847252
510	-3858.81	-3845.8	-13.0122	0.0087041	0.0138176	0.0353547	0.0197146	0.000643098	0.00838404	0.0121582	0.0154996	0.0112282	0.00230408	0.00576158	0.000754418	0.00390374	0.00132889	0.0136489	0.0124769	0.0748126	0.0314414	0.00641742	0.0181813	0.010041	0.00209523	0.0117195	0.00498887	0.0056731	0.0129358	0.0306072	0.0040054	0.00801665	0.00965202	0.0119617	0.00526751	0.0165357	0.0110367	0.00336478	0.00684995	0.00305023	0.0126588	0.00332887	0.0444817	0.000715651	0.0356705	0.000211124	0.00401073	0.00188165	0.00400906	0.015152	0.00231031	0.00351253	0.00071369	0.00499775	0.0322356	0.0130905	0.0182949	0.00242678	0.00341618	0.0209947	0.00426668	0.000525767	0.0034779	0.004025	0.0264548	0.00267098	0.0187399	0.0138295	0.00691084	0.015622	0.0344847	0.0200321	0.82949
520	-3859.76	-3846.79	-12.9743	0.00692111	0.0181062	0.0536099	0.0165787	0.00058572	0.00838404	0.0121582	0.0255839	0.0112282	0.00177793	0.00576158	0.00320027	0.00390374	0.00463765	0.0104096	0.0161049	0.0568753	0.027521	0.0023841	0.0207169	0.0123999	0.00270601	0.00546802	0.000292221	0.0122163	0.00916341	0.0228455	0.00869566	0.00801665	0.0143249	0.00613261	0.00362751	0.00486526	0.0232367	0.00324495	0.00638029	0.00216207	0.0231433	0.00134645	0.061412	0.0034657	0.0332738	0.00542059	0.00462372	0.00532135	0.00400906	0.0256586	0.00310151	0.00351253	0.00116079	0.00147541	0.030123	0.00776087	0.013616	0.00784333	0.00186232	0.0079281	0.00930446	0.000525767	0.00258194	0.00344876	0.0267263	0.00094421	0.00610638	0.0223048	0.00387334	0.00915884	0.0201441	0.0222866	0.825691
530	-3856.63	-3843.54	-13.098	0.00852207	0.0236344	0.0446562	0.0123514	0.00118654	0.00979565	0.0170855	0.0174696	0.00596805	0.00116063	0.00265591	0.00282812	0.00445866	0.00632413	0.0135381	0.0194351	0.0637119	0.0271387	0.00183377	0.0137361	0.00946174	0.00293271	0.00674282	0.00122879	0.00936442	0.00524031	0.0298114	0.00880394	0.0106574	0.0230111	0.00550054	0.00351741	0.0138545	0.020009	0.00324495	0.00396143	0.00216207	0.0152084	0.000381749	0.0525078	0.00134952	0.0223663	0.00204728	0.00375198	0.00532135	0.00321727	0.0176313	0.00529624	0.00220207	0.00116079	0.000958507	0.0297641	0.00595154	0.0161012	0.00532054	0.00186232	0.0196349	0.00297436	0.000523662	0.00340335	0.00341749	0.04589	0.00793055	0.0136972	0.00856737	0.0035525	0.0128378	0.0248763	0.0413694	0.83807
540	-3858.95	-3845.82	-13.1352	0.00522628	0.0144765	0.0282366	0.020601	0.00118654	0.0109344	0.0113026	0.0188331	0.00596805	0.00886778	0.00265591	0.0104012	0.00597294	0.00631987	0.00396859	0.0234198	0.0877945	0.0177793	0.00594732	0.0201184	0.0145196	0.00489828	0.00674282	0.00122879	0.00710924	0.00633059	0.0218683	0.003304	0.0098888	0.0204346	0.00454741	0.00962673	0.0117226	0.0219847	0.00585913	0.0012226	0.00154071	0.0197553	0.00123413	0.0649968	0.00137681	0.0362802	0.00204728	0.00584881	0.00485919	0.00127344	0.0234604	0.00455233	0.000538681	0.000930282	0.000898231	0.0163964	0.0111397	0.00683256	0.00297572	0.00186232	0.0167447	0.00290196	0.000523662	0.00340335	0.00226447	0.0343247	0.000495013	0.0219956	0.0163033	0.00672327	0.00614577	0.0234101	0.036452	0.841786
550	-3870.02	-3856.85	-13.1778	0.00522628	0.0219627	0.0496969	0.0124528	0.00118654	0.00414278	0.010192	0.0197229	0.00474163	0.00695729	0.0116473	0.0125635	0.00330549	0.00395823	0.0123632	0.0234198	0.0691324	0.0201817	0.00410832	0.014738	0.0141886	0.00416584	0.00968146	0.00165172	0.00684387	0.00986232	0.0288768	0.00521755	0.0123115	0.0286355	0.0093474	0.00733956	0.020313	0.0219847	0.00347771	0.00154287	0.00362272	0.00887095	0.000182165	0.0576318	0.00121495	0.0468121	0.00204728	0.00592151	0.00152077	0.00874092	0.0150082	0.00256575	0.000262002	0.00204035	0.0043386	0.0269504	0.00545703	0.0119597	0.0115499	0.00187118	0.00762966	0.00440947	0.00173407	0.00429254	0.000118748	0.0199665	0.00730486	0.017831	0.0163033	0.00577149	0.00422044	0.0277405	0.0130109	0.846042
560	-3867.86	-3854.34	-13.5256	0.00522628	0.0232523	0.0455747	0.0200675	0.00118654	0.00414278	0.010192	0.0130686	0.0073906	0.00180474	0.00166842	0.00808575	0.00221905	0.00211982	0.0197281	0.0191322	0.0862216	0.0219111	0.00851292	0.0135398	0.0202746	0.00416584	0.00703582	0.00165172	0.000904053	0.00309189	0.0176971	0.00521755	0.00831447	0.0267454	0.0105524	0.00733956	0.0213403	0.0128484	0.00231505	0.00222222	0.00131415	0.00868289	0.000784606	0.0589792	0.000962697	0.0546193	0.00170264	0.00592151	0.00106171	0.00479661	0.0199949	0.00253479	0.0002046	0.00888968	0.0043386	0.0233779	0.00524826	0.0166443	0.0120222	0.00187118	0.02289	0.00298849	0.00239886	0.00801315	0.00183076	0.0362584	0.00439751	0.017831	0.0191824	0.00577149	0.0186856	0.0256409	0.0142194	0.880821
570	-3866.35	-3853.42	-12.9289	0.00918037	0.0279914	0.0444615	0.0139359	0.00250596	0.0105079	0.00922105	0.0189457	0.0073906	0.00180474	0.00192293	0.00289674	0.00444026	0.00147282	0.00836128	0.0216715	0.0534453	0.0234693	0.00319267	0.0121285	0.0154	0.00452035	0.00703582	0.00351217	0.00661891	0.0208163	0.0390239	0.00367536	0.00795999	0.0186603	0.0114306	0.00733956	0.00809677	0.0202836	0.00544821	0.00243029	0.00121757	0.0257983	0.00127411	0.0515378	0.00251634	0.0322915	0.000460305	0.00777538	0.0105106	0.00479661	0.018749	0.0145108	0.00173883	0.000282373	0.00297308	0.0158418	0.00777111	0.0168234	0.00116776	0.00187118	0.0065352	0.00298849	0.00239886	0.00654638	0.00687844	0.0313296	0.00202443	0.0248676	0.0115417	0.00577149	0.00817655	0.0169178	0.0140682	0.821151
