Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	br_lens[78]	br_lens[79]	br_lens[80]	br_lens[81]	br_lens[82]	br_lens[83]	br_lens[84]	br_lens[85]	br_lens[86]	br_lens[87]	br_lens[88]	br_lens[89]	br_lens[90]	br_lens[91]	br_lens[92]	br_lens[93]	br_lens[94]	br_lens[95]	br_lens[96]	br_lens[97]	br_lens[98]	br_lens[99]	br_lens[100]	br_lens[101]	br_lens[102]	br_lens[103]	br_lens[104]	br_lens[105]	br_lens[106]	br_lens[107]	br_lens[108]	br_lens[109]	br_lens[110]	br_lens[111]	br_lens[112]	br_lens[113]	br_lens[114]	br_lens[115]	br_lens[116]	br_lens[117]	br_lens[118]	br_lens[119]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
22690	-24875.1	-24711.3	-163.793	0.385781	0.00758807	0.00167065	0.00139692	0.0318209	2.23136	0.00703789	0.00140767	0.0985445	0.290177	0.244025	0.0037406	0.00133617	0.102168	0.000315153	0.00427754	0.086636	7.54578e-05	0.000933147	0.0135689	0.0110043	0.129331	0.251783	0.0493072	0.00336517	0.0892192	0.0031443	0.00521324	0.0171319	0.0449742	0.000496382	0.0313389	0.0550267	0.0382665	0.00358332	0.00262164	0.0987398	0.000435758	0.151031	0.00376538	0.00424285	0.0600448	0.0267417	0.0555859	1.86414	0.00932597	0.0015026	0.0731139	0.0197534	0.00361326	0.00790983	0.0243611	0.00241368	0.0460927	0.445242	0.00986726	0.000128859	0.0301321	0.428012	0.0170095	0.00111176	0.000171047	0.00902307	0.164753	0.129094	0.00794666	0.00461518	0.00621406	0.0162481	0.0335296	0.144676	0.0222954	0.00182749	0.0388087	0.0102218	0.0145805	0.0170197	0.00269941	0.0366296	0.00862955	0.015059	0.000628586	0.00620124	0.00309886	0.0799457	0.0876258	0.00615905	0.00073646	0.037635	0.0115113	0.00236264	0.0465345	0.297383	0.0471858	0.00375348	0.0999359	0.0073165	0.000738086	0.00282471	0.0249505	0.0458938	0.0085977	0.0220059	0.193544	0.0177375	0.0284409	0.166719	0.0633423	0.0403291	0.699818	0.0242299	0.0146794	0.00033554	0.00468837	0.00358993	1.6848e-05	1.25337e-06	0.0130054	0.00712091	0.105793	0.0960359	0.25062	0.114521	0.0745639	0.375889	0.0883701	0.0147176	0.171057	0.715423	3.0988	0.220967	0.233999	0.280657	0.264377	10.1587
22700	-24874.5	-24713.4	-161.092	0.386582	0.00441397	0.00487935	0.000418819	0.0336124	2.10218	0.00677749	0.00296381	0.105697	0.317769	0.222368	0.00315968	0.0066008	0.121752	0.000254752	0.00266203	0.0658183	0.000115591	0.000988427	0.0101592	0.0128811	0.116975	0.251783	0.0442819	0.00556135	0.064664	0.00067034	0.00758664	0.0248125	0.0288161	0.000718554	0.0261952	0.0403798	0.0435086	0.00468325	0.00261016	0.0762147	0.000452932	0.112565	0.00324444	0.00521448	0.0484728	0.0323844	0.0286625	1.86815	0.00831126	0.00146976	0.0789392	0.019504	0.00221428	0.00486193	0.0184994	0.0030696	0.0726731	0.482713	0.00776309	8.89924e-05	0.0277844	0.446482	0.0156425	0.00116365	0.000448368	0.012082	0.168558	0.106092	0.0119374	0.0165536	0.00340315	0.0130963	0.0454169	0.146091	0.0225275	0.00159354	0.0233071	0.00929968	0.0139114	0.0208303	0.00807944	0.0523336	0.00635109	0.010489	0.000410304	0.00544259	0.00848128	0.0891099	0.0874673	0.00231334	0.000619006	0.0295948	0.00615203	0.0021068	0.0373077	0.295575	0.0210608	0.00953665	0.0836733	0.0112833	0.00174343	0.00160148	0.014632	0.0572267	0.00500858	0.016816	0.219126	0.0277607	0.0172973	0.181086	0.0458418	0.042068	0.651579	0.0487597	0.0174742	0.000788193	0.00292715	0.00374298	2.82587e-05	9.38612e-07	0.00933641	0.008397	0.0775031	0.0959002	0.250266	0.115772	0.0744586	0.375358	0.0882453	0.0148272	0.171664	0.716343	3.09717	0.220967	0.233999	0.280657	0.264377	9.88854
22710	-24871.3	-24704	-167.298	0.381909	0.00374845	0.00243731	0.000732273	0.0216253	2.76729	0.00379319	0.00201008	0.121893	0.302899	0.182466	0.00275904	0.037072	0.111312	0.000464325	0.00271508	0.0699013	0.000179703	0.00205203	0.014413	0.0155733	0.122302	0.251783	0.0344492	0.00554573	0.0928938	0.000808988	0.0115583	0.0216207	0.0633343	0.00226833	0.0261952	0.0472321	0.0386526	0.00568476	0.00243475	0.0812927	0.00246716	0.124316	0.00150832	0.00523495	0.0644489	0.0205741	0.0569844	2.01119	0.00725982	0.00251186	0.0519033	0.0182958	0.00544731	0.00445649	0.0131637	0.0035278	0.0533666	0.38728	0.0033655	0.000332044	0.0384006	0.395154	0.0118478	0.00148703	0.00144016	0.00805098	0.156187	0.103351	0.0142042	0.0181885	0.00138857	0.016778	0.041144	0.149626	0.0139926	0.000886734	0.027299	0.00819303	0.0178431	0.010605	0.00838081	0.0338381	0.00620792	0.00804458	0.00109516	0.00964266	0.00314938	0.0803557	0.0756347	0.00523179	0.00127149	0.0398745	0.00674552	0.0026672	0.0276588	0.270403	0.0328789	0.00383678	0.0872306	0.00508677	0.00447507	0.00170716	0.0185771	0.0582279	0.00435145	0.0181497	0.268535	0.0302495	0.0169503	0.203307	0.0569195	0.0394911	0.569404	0.0325505	0.012205	0.000238582	0.00309582	0.00599516	1.34071e-05	6.72407e-07	0.00990565	0.00502162	0.0934453	0.0973156	0.238209	0.118698	0.0753321	0.380898	0.0895477	0.0141933	0.168118	0.710938	3.10675	0.220967	0.233999	0.280657	0.264377	10.5091
22720	-24855	-24697	-158.034	0.381909	0.0047974	0.00414397	0.00069037	0.0271429	2.13697	0.00753929	0.000946819	0.0827553	0.261635	0.212527	0.00375118	0.0209334	0.103918	0.000965772	0.0049356	0.0687693	0.000315661	0.00185425	0.0105712	0.0208869	0.119352	0.292302	0.0385138	0.00444176	0.0945729	0.001023	0.00620845	0.0219555	0.0422323	0.00254684	0.0305877	0.0512899	0.0423912	0.00230536	0.00397285	0.079691	0.0017581	0.153412	0.000395161	0.0028354	0.0421997	0.0328416	0.0351852	1.66512	0.00985527	0.00386539	0.0501603	0.0245942	0.00374818	0.00812635	0.0189126	0.00252048	0.0482763	0.492056	0.00335173	0.00167659	0.029308	0.425815	0.0105388	0.00222819	0.00347205	0.00804741	0.165114	0.0743607	0.00846022	0.00808192	0.000507892	0.0139426	0.0526354	0.130315	0.0118926	0.00148209	0.0273665	0.0150794	0.0195813	0.0218076	0.00740167	0.035752	0.00274584	0.0113639	0.00198069	0.00573958	0.0045386	0.0685403	0.0600184	0.00648513	0.000301552	0.0387765	0.0096317	0.00189378	0.0241893	0.230726	0.0384535	0.00526251	0.133232	0.00593036	0.00188488	0.00114866	0.015655	0.0385422	0.00405357	0.0206911	0.125074	0.0195034	0.0185225	0.163119	0.0514986	0.0566611	0.761047	0.0542366	0.00948654	0.000408671	0.00252361	0.00373078	7.4519e-05	7.10727e-07	0.0116379	0.00349913	0.0864159	0.0973156	0.238209	0.118698	0.0753321	0.380898	0.0895477	0.0141933	0.168118	0.710938	3.10675	0.219586	0.232536	0.278902	0.268976	9.58274
22730	-24872.3	-24711.8	-160.443	0.379444	0.0072137	0.00523563	0.000526446	0.0286956	2.50407	0.00859203	0.000910701	0.0954424	0.279143	0.209058	0.00387584	0.016482	0.115951	0.000561495	0.00713389	0.0811834	0.00185259	0.00205705	0.00792218	0.0171007	0.133136	0.241928	0.0189068	0.00171882	0.0748305	0.00103003	0.0104568	0.00978581	0.0602546	0.00312054	0.01892	0.0495937	0.0383298	0.00383885	0.00305235	0.071784	0.00229962	0.146672	0.000914177	0.00347587	0.0541691	0.0211167	0.0427187	1.64208	0.0102434	0.00284999	0.0592383	0.0233871	0.00449094	0.00377555	0.0223806	0.00121568	0.0726821	0.494106	0.0082336	0.00333477	0.0347105	0.425221	0.0136844	0.00153318	0.0011397	0.00291157	0.180462	0.0766974	0.0097613	0.017915	0.000264874	0.0194886	0.0430734	0.127357	0.0255628	0.00150911	0.0248646	0.0185433	0.00842765	0.0303775	0.00564159	0.0386341	0.00375515	0.00669702	0.00266762	0.00536533	0.00196605	0.0828695	0.0340367	0.00357754	0.000687776	0.0229695	0.0122942	0.00209482	0.0195984	0.290565	0.036252	0.00649831	0.0897634	0.0119792	0.00109101	0.00124453	0.0176977	0.0552781	0.00334668	0.0299904	0.149646	0.0228047	0.0216757	0.16904	0.0568809	0.0549525	0.591473	0.0408811	0.00997397	0.00127249	0.00156166	0.00229629	5.66098e-05	5.40279e-07	0.0168499	0.00590354	0.0753075	0.10826	0.239289	0.104201	0.0756735	0.382624	0.0899535	0.013864	0.166241	0.708042	3.11185	0.220039	0.240269	0.279477	0.260215	9.82372
22740	-24885.3	-24726	-159.368	0.396601	0.00693204	0.00393017	0.000528395	0.0126294	2.05983	0.00314432	0.000430457	0.0954424	0.310692	0.205246	0.00113893	0.0267354	0.126989	0.00177966	0.00603302	0.0818924	0.00106699	0.00350198	0.0143689	0.0119818	0.11212	0.248553	0.0253982	0.00310584	0.0981667	0.00123413	0.00937094	0.022942	0.0583027	0.0058538	0.0221127	0.0485571	0.0455915	0.00312196	0.00283506	0.0826098	0.00391149	0.150562	0.00192871	0.00262697	0.0667821	0.0357309	0.0576138	1.69574	0.00862678	0.00210499	0.057267	0.0138353	0.012583	0.0035428	0.0162952	0.00156452	0.0646887	0.441132	0.00812891	0.00168123	0.0349416	0.450112	0.00846529	0.000665814	0.00241003	0.00310904	0.137225	0.0811658	0.00424975	0.0257018	0.000153278	0.0192909	0.0367506	0.149924	0.024124	0.00244773	0.0264367	0.0136238	0.00960591	0.0246727	0.00440068	0.0397378	0.00560832	0.0076911	0.00216576	0.00309026	0.00343066	0.0872011	0.0751191	0.00973557	0.000582727	0.0517032	0.0130979	0.00099578	0.0301976	0.295342	0.0386271	0.00778511	0.0917493	0.00918146	0.000623528	0.00122329	0.0161116	0.0673375	0.00433459	0.0227492	0.251012	0.0167621	0.0260155	0.181821	0.0498279	0.0581522	0.593099	0.0725607	0.0112516	0.00109391	0.00141582	0.0018695	1.79093e-05	7.07836e-07	0.0136137	0.00684808	0.0753075	0.109394	0.241796	0.105292	0.0659884	0.386633	0.090896	0.0162271	0.179212	0.727576	3.07699	0.235268	0.235577	0.27402	0.255134	9.71608
22750	-24885.7	-24719.2	-166.546	0.385376	0.00321512	0.00371382	0.00118708	0.0264111	2.50511	0.00328089	0.00121286	0.0832751	0.324712	0.144237	0.00138462	0.0513689	0.101622	0.00152526	0.00530404	0.0613864	0.000531425	0.00122548	0.0113286	0.0254335	0.134573	0.217562	0.0485188	0.00356564	0.0780239	0.00320248	0.00934437	0.0119734	0.0431922	0.00289719	0.0201015	0.0343352	0.0281659	0.00152661	0.00234409	0.0803373	0.00164984	0.144195	0.000729362	0.0029008	0.0314131	0.0289045	0.0374879	2.27121	0.0142529	0.000966426	0.0490558	0.0221542	0.00167489	0.00269188	0.021822	0.000992839	0.0708575	0.449987	0.00922389	0.00267342	0.0214433	0.446788	0.00448258	0.000860444	0.00465145	0.00436305	0.140168	0.110809	0.00784943	0.0224221	0.000738745	0.0153066	0.0513868	0.161575	0.0262838	0.00211872	0.0164798	0.00836696	0.0128053	0.0279217	0.00967113	0.0356352	0.0052455	0.0133179	0.00224586	0.0107574	0.00606436	0.103568	0.0283298	0.00653804	0.000743955	0.0458459	0.010723	0.00285499	0.025827	0.245074	0.0295345	0.00826053	0.112243	0.01491	0.000125224	0.00267517	0.0206503	0.0530303	0.00289166	0.0229455	0.207387	0.0353047	0.0351306	0.180875	0.0280482	0.0420724	0.569855	0.062213	0.00745482	0.000974539	0.00253601	0.00172187	2.53785e-05	8.26099e-07	0.00899741	0.00849981	0.0943814	0.109394	0.241796	0.105292	0.0659884	0.386633	0.090896	0.0146624	0.17075	0.714958	3.09963	0.232993	0.233299	0.27137	0.262337	10.434
22760	-24872.5	-24709	-163.508	0.385492	0.00461613	0.00332356	0.00288121	0.0198408	2.51815	0.00277385	0.0012487	0.11546	0.325692	0.196865	0.00486608	0.0203031	0.142191	0.000887171	0.00458289	0.0859479	0.00205105	0.00359505	0.00958229	0.0154161	0.134573	0.254505	0.0495989	0.0020512	0.0679204	0.00309248	0.00778922	0.0144598	0.0374453	0.00210483	0.0204148	0.0444881	0.0362613	0.00171456	0.00340638	0.0821295	0.00219601	0.160655	0.00341483	0.0018158	0.0446102	0.0367654	0.0378459	1.71157	0.00881264	0.000691144	0.0603417	0.0269867	0.0070123	0.002315	0.0169895	0.000777614	0.0654135	0.50488	0.00412346	0.00188943	0.0403561	0.433866	0.0131918	0.00275665	0.0010879	0.00608384	0.156086	0.136666	0.0102567	0.0254202	0.00128513	0.0162538	0.0408201	0.137293	0.0185188	0.000948564	0.021498	0.0132836	0.0189202	0.0212015	0.00611758	0.0485627	0.00194481	0.0116202	0.000898887	0.00855812	0.00441755	0.0928732	0.0207143	0.00307044	0.000176579	0.0473222	0.0155916	0.00259948	0.0438011	0.271144	0.02112	0.0124803	0.0824705	0.00796662	0.000172113	0.00175188	0.01571	0.0477077	0.00539041	0.0299459	0.212184	0.0165863	0.0297375	0.138874	0.0411379	0.0464174	0.614988	0.0663664	0.0091237	0.000537695	0.00267545	0.00410966	3.02283e-05	8.43734e-07	0.0103376	0.00873637	0.067021	0.102756	0.242025	0.105392	0.071846	0.386999	0.090982	0.0146783	0.170838	0.715092	3.09939	0.2314	0.231704	0.276352	0.260543	10.1301
22770	-24885.6	-24723	-162.567	0.381898	0.00484018	0.00483761	0.00324092	0.0278588	2.57022	0.00636016	0.00108977	0.103076	0.261878	0.190714	0.003933	0.0237025	0.101616	0.00103402	0.00226924	0.0734048	0.0024948	0.00316481	0.0157337	0.0175998	0.155338	0.225357	0.0383782	0.00700707	0.073119	0.00741097	0.0120392	0.00962187	0.0408836	0.00184551	0.0194115	0.0463681	0.0485046	0.00241057	0.00504645	0.0896034	0.00298661	0.149411	0.00407029	0.00194946	0.0356517	0.0296714	0.0340001	1.90651	0.0148498	0.00237993	0.0479097	0.0175188	0.00373905	0.00171303	0.0142095	0.000611382	0.0751814	0.472612	0.00600669	0.00121945	0.0144123	0.430082	0.00767588	0.00280725	0.00413165	0.00593766	0.14079	0.0396425	0.0110977	0.029939	0.00278023	0.011666	0.0389101	0.127234	0.0166744	0.000761125	0.0199916	0.0059432	0.00684159	0.020594	0.00624283	0.0496761	0.00530028	0.0156962	0.00271666	0.00641497	0.00253988	0.0633288	0.00985982	0.00183362	0.000229753	0.046017	0.0125813	0.00121539	0.0181719	0.255509	0.0299981	0.0109494	0.0986408	0.0100329	9.46634e-05	0.00135428	0.0159139	0.0673703	0.00414382	0.0226899	0.109742	0.0298273	0.0210084	0.15533	0.0466876	0.0591111	0.70413	0.0472589	0.0163664	0.000501346	0.00647664	0.00382037	2.11121e-05	9.29796e-07	0.0122428	0.00671331	0.0967551	0.110661	0.244141	0.0976252	0.0654114	0.390383	0.0917777	0.0141918	0.168109	0.710924	3.10677	0.2314	0.231704	0.276352	0.260543	10.036
22780	-24873.2	-24711.4	-161.794	0.387983	0.00441648	0.00332889	0.00185461	0.024041	2.28113	0.00503195	0.00152653	0.105012	0.340737	0.193141	0.00228189	0.0189188	0.105344	0.000806471	0.00379949	0.0591767	0.00172574	0.00108857	0.0106888	0.0139902	0.132388	0.250677	0.026315	0.00481004	0.0763152	0.0105999	0.00604087	0.0130118	0.0625925	0.000876482	0.0241565	0.0599027	0.0475073	0.00300299	0.00409994	0.0749969	0.0026132	0.138237	0.00189781	0.00289399	0.0459815	0.0311555	0.0390871	1.83495	0.00496104	0.00329756	0.0779192	0.021241	0.00114091	0.00380689	0.0191921	0.00215537	0.0551987	0.510271	0.00620617	0.00111017	0.0417512	0.520017	0.00965416	0.00133609	0.00293208	0.00712036	0.187737	0.0570947	0.00371207	0.00738167	0.00245342	0.00889123	0.0398398	0.148266	0.0164565	0.00249444	0.0283683	0.00962122	0.00924183	0.017837	0.00309796	0.0257738	0.00440336	0.0102477	0.00452245	0.00388358	0.00402351	0.0803249	0.00453446	0.00197638	7.48827e-05	0.0522273	0.00823817	0.00147466	0.0285106	0.288693	0.0225578	0.00890012	0.0752114	0.00402179	0.000241645	0.00189832	0.0117122	0.0714747	0.0061995	0.0203336	0.156386	0.0167706	0.0447246	0.144316	0.0584258	0.0343791	0.680408	0.0348684	0.0160779	0.000323341	0.0038229	0.00134131	0.000137395	2.07746e-06	0.0155822	0.00936616	0.0964259	0.11231	0.246451	0.0990801	0.0663862	0.382627	0.0931455	0.0150196	0.172723	0.717942	3.09432	0.225214	0.236635	0.265421	0.27273	9.95877
22790	-24877.5	-24711.7	-165.776	0.384116	0.008849	0.00292137	0.00173307	0.0329738	2.4891	0.00629871	0.000978636	0.122547	0.437656	0.198438	0.00577836	0.0146346	0.136723	0.000735396	0.00252339	0.0792263	0.000851082	0.000742595	0.0124638	0.00850915	0.166648	0.227943	0.0300297	0.00614792	0.0902726	0.00345691	0.0111574	0.0114563	0.0483639	0.000674155	0.0229744	0.0445247	0.0432631	0.00122593	0.00357872	0.0700808	0.00210651	0.130094	0.000960363	0.00183421	0.040089	0.0341712	0.0365328	1.98973	0.0134817	0.00245939	0.0616943	0.0118268	0.00252974	0.00752112	0.0120441	0.00263662	0.0475546	0.489374	0.00672414	0.00149899	0.0603453	0.378532	0.0137692	0.000521096	0.00170829	0.0105364	0.11314	0.0951368	0.0123846	0.00662358	0.00197998	0.0204824	0.0567956	0.162951	0.00683179	0.00184695	0.0151799	0.0130492	0.00552231	0.0307382	0.0024766	0.0379681	0.00297745	0.0173196	0.00103028	0.00585212	0.00309994	0.0770218	0.00880979	0.00334019	3.75056e-05	0.0448113	0.00996007	0.00150237	0.0231438	0.257631	0.0547197	0.00665322	0.116807	0.00447319	0.00037456	0.00102799	0.0142015	0.0429859	0.00259373	0.0227434	0.168516	0.0374549	0.0336458	0.152324	0.0433269	0.0273087	0.680408	0.0684565	0.0180694	0.000415757	0.00332704	0.00398112	0.000219215	2.34716e-06	0.0192705	0.00695199	0.081271	0.110643	0.242792	0.0976089	0.0802493	0.376945	0.0917623	0.0144912	0.169794	0.713504	3.10221	0.225214	0.236635	0.265421	0.27273	10.3569
22800	-24873.7	-24712.8	-160.916	0.384116	0.00613411	0.00625478	0.000846242	0.0190816	2.45567	0.00491149	0.000174689	0.10175	0.235657	0.198438	0.00354529	0.00849455	0.136723	0.00378832	0.00632509	0.0971104	0.00108347	0.000179199	0.0175177	0.0119221	0.110496	0.212158	0.04549	0.00211652	0.0905482	0.00113624	0.00891856	0.00977644	0.039803	0.0014431	0.0232434	0.0452334	0.0362633	0.00106664	0.0042997	0.0829839	0.00250848	0.141931	0.00150043	0.00587157	0.0300904	0.0354561	0.0353307	1.92217	0.00814898	0.00275073	0.0628782	0.0166247	0.00201946	0.00517978	0.016392	0.00501627	0.0296931	0.399372	0.00671776	0.00129706	0.0307463	0.399573	0.0113115	0.000429296	0.00543348	0.00959619	0.131716	0.0557045	0.00695741	0.0118222	0.00321076	0.00939014	0.0467236	0.124632	0.00546217	0.000730605	0.0228613	0.00946284	0.0063137	0.0199164	0.00171971	0.0247719	0.00397815	0.00884205	0.00157088	0.00442147	0.00219787	0.100926	0.0310589	0.00346693	1.34908e-05	0.0511606	0.0155279	0.00196991	0.0287837	0.281706	0.0500421	0.00407193	0.0913893	0.00824239	0.00168165	0.00111072	0.0165197	0.0432364	0.00635554	0.0238606	0.205439	0.021538	0.0328712	0.146732	0.0375399	0.0449663	0.680408	0.0633308	0.0166457	0.000329423	0.00197584	0.00584305	0.00027415	3.35932e-06	0.0163377	0.00622864	0.108342	0.111735	0.245188	0.0985725	0.0711696	0.380666	0.0926682	0.0144912	0.169794	0.713504	3.10221	0.222102	0.229527	0.27934	0.26903	9.87096
22810	-24857.3	-24698.3	-158.979	0.386033	0.00709776	0.00235285	0.000879891	0.0223017	2.26349	0.00375291	0.00037645	0.116042	0.292914	0.197734	0.00379491	0.012445	0.110578	0.00167087	0.00799413	0.0900861	0.00108253	0.000164512	0.0150316	0.00997115	0.121412	0.230221	0.0337803	0.00266544	0.0768849	0.00132115	0.0104408	0.0187363	0.03297	0.000734873	0.0231509	0.0416553	0.0443696	0.00103822	0.00347979	0.0837096	0.00145229	0.143315	0.00345251	0.0050833	0.0379033	0.0251367	0.0391324	1.78879	0.00836713	0.00146158	0.0492309	0.0250257	0.00383377	0.00321846	0.0127743	0.00213922	0.0624991	0.454182	0.00423106	0.000741412	0.0309178	0.484527	0.0087206	0.000249916	0.00745809	0.0123402	0.233253	0.051996	0.00765051	0.0219355	0.00411494	0.0114316	0.0382782	0.141326	0.013094	0.00155477	0.0195445	0.00872566	0.00923089	0.0241494	0.0010032	0.0393946	0.00303712	0.0105439	0.000867859	0.00385881	0.00219406	0.0664864	0.025163	0.00277542	3.26124e-05	0.0349378	0.0149136	0.00161462	0.0271505	0.252674	0.0588721	0.00833946	0.0761686	0.00981917	0.00105911	0.00185528	0.0140019	0.0395219	0.00387677	0.0264737	0.113371	0.0387844	0.0144084	0.130933	0.048253	0.0417496	0.735886	0.0120289	0.0199428	0.000308481	0.00135872	0.0045504	3.59735e-05	6.28898e-06	0.0127823	0.00203655	0.0853586	0.11213	0.246054	0.0989206	0.071421	0.382011	0.0894635	0.0147521	0.171248	0.715713	3.09829	0.222102	0.229527	0.27934	0.26903	9.67722
22820	-24876.2	-24722	-154.231	0.387974	0.00295032	0.0051634	0.00139005	0.0170036	2.16745	0.00586742	0.00037528	0.0942572	0.314523	0.188611	0.00115075	0.013706	0.0923809	0.000919608	0.00370545	0.0898345	0.00121561	0.00121248	0.0149876	0.0144711	0.113383	0.219117	0.044499	0.00934969	0.0813324	0.00186961	0.0103363	0.0125931	0.0198009	0.000647466	0.0292427	0.0415568	0.0348309	0.00046224	0.0043982	0.0622	0.00138231	0.116951	0.00154636	0.00645063	0.0308811	0.0251367	0.0340359	1.68949	0.00903066	0.00451351	0.0549454	0.0122905	0.0037654	0.00453337	0.0121423	0.00149133	0.0625469	0.406275	0.00530649	0.00209695	0.0160316	0.37939	0.00917753	0.000206654	0.0130857	0.00846052	0.183848	0.109812	0.00743844	0.0123754	0.00156198	0.0103687	0.0353993	0.139662	0.0245398	0.00110523	0.0167515	0.00519641	0.00985833	0.0288046	0.00211627	0.0356318	0.0030436	0.00476188	0.000577951	0.00138982	0.00346046	0.0820563	0.0502622	0.00485185	1.38274e-05	0.0446863	0.00930116	0.0046111	0.0258099	0.282332	0.0440303	0.0057992	0.0720377	0.00957647	0.00041329	0.000647554	0.00837484	0.0414855	0.00352395	0.0160778	0.154576	0.0505478	0.0267633	0.114007	0.0304121	0.0470564	0.637644	0.0618739	0.0180147	0.000574421	0.00503825	0.00352194	6.36743e-05	4.8564e-05	0.0104545	0.00150868	0.0687796	0.113971	0.235827	0.100049	0.0630678	0.388284	0.0988024	0.0150184	0.172717	0.717932	3.09433	0.222102	0.229527	0.27934	0.26903	9.20244
22830	-24857.5	-24701.6	-155.839	0.387374	0.00279382	0.00708747	0.00362879	0.023231	2.07614	0.00675789	0.000558662	0.0931879	0.312026	0.196644	0.00221574	0.0271895	0.110676	0.00112858	0.00300452	0.0773139	0.00188635	0.000680538	0.0141135	0.012357	0.124426	0.231245	0.0511004	0.00432504	0.0717795	0.0015534	0.00515475	0.0119869	0.03017	0.000374464	0.0240842	0.0582869	0.0376005	0.000489012	0.00487936	0.0939268	0.00183671	0.126101	0.000368623	0.00308938	0.042675	0.0345427	0.038016	1.70592	0.00336519	0.00370058	0.0561507	0.019221	0.00210937	0.00452305	0.0115822	0.00128897	0.0565822	0.492933	0.00947185	0.00162841	0.0353622	0.46204	0.0147731	0.000235185	0.0100832	0.00922224	0.146843	0.0542096	0.00640482	0.0123807	0.00166778	0.0132625	0.0358602	0.149252	0.00845402	0.00295547	0.0195427	0.00754649	0.0102748	0.0144368	0.00292978	0.0474962	0.00388021	0.00856013	0.000590646	0.0042654	0.00314212	0.0615839	0.0314651	0.00509607	1.10198e-05	0.048481	0.0124572	0.00216531	0.0412719	0.241001	0.0419381	0.0118572	0.103452	0.0108089	0.000675154	0.000990039	0.0225877	0.0334691	0.00561263	0.0257624	0.170425	0.0357627	0.0171736	0.16043	0.0511185	0.0349821	0.618851	0.0336099	0.0225253	0.00025681	0.00330521	0.00334539	0.000182357	0.000178839	0.0103664	0.00207894	0.0731655	0.113572	0.235002	0.099699	0.0798191	0.386926	0.0849812	0.0149358	0.172263	0.717248	3.09555	0.222102	0.229527	0.27934	0.26903	9.36322
22840	-24857.6	-24702.9	-154.671	0.387374	0.00726757	0.00368928	0.000963872	0.0264738	2.07597	0.00473157	0.000473452	0.0891391	0.327294	0.153721	0.000982816	0.0400848	0.0816068	0.00204402	0.00374549	0.0788014	0.00285737	0.000681163	0.0101718	0.0113939	0.129314	0.217572	0.0262141	0.00431421	0.0562718	0.00180961	0.0123025	0.0108988	0.0543701	0.000235087	0.0316972	0.0424022	0.0332001	0.000103353	0.00190471	0.0830296	0.00222755	0.135122	0.000728703	0.000709351	0.042977	0.028898	0.0420061	1.92229	0.00623116	0.00238973	0.0462571	0.0154523	0.00434493	0.00695809	0.0178228	0.00160157	0.0657467	0.44976	0.00620592	0.00124567	0.0359451	0.358453	0.0110441	0.000488224	0.00341972	0.00822763	0.150667	0.047443	0.0158714	0.00866888	0.00502405	0.0193865	0.0311752	0.148588	0.0136143	0.00436445	0.0193665	0.0122044	0.0125729	0.0231685	0.00388937	0.0385288	0.00359697	0.00668845	0.0010905	0.0073105	0.0032919	0.0890558	0.0143118	0.00647556	1.08984e-05	0.0492077	0.00495522	0.00168972	0.0163152	0.290197	0.0339597	0.00500325	0.0952875	0.0131325	0.000846725	0.00149752	0.0190871	0.0386628	0.00512217	0.0198932	0.171249	0.0291349	0.0138497	0.123552	0.0442642	0.050337	0.558399	0.0209991	0.00648856	0.000107781	0.000792582	0.00409313	0.000115904	0.000140963	0.0132384	0.00125059	0.0829602	0.111578	0.23286	0.108863	0.0790917	0.3834	0.0842067	0.0149358	0.172263	0.717248	3.09555	0.222102	0.229527	0.27934	0.26903	9.24648
