Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	br_lens[78]	br_lens[79]	br_lens[80]	br_lens[81]	br_lens[82]	br_lens[83]	br_lens[84]	br_lens[85]	br_lens[86]	br_lens[87]	br_lens[88]	br_lens[89]	br_lens[90]	br_lens[91]	br_lens[92]	br_lens[93]	br_lens[94]	br_lens[95]	br_lens[96]	br_lens[97]	br_lens[98]	br_lens[99]	br_lens[100]	br_lens[101]	br_lens[102]	br_lens[103]	br_lens[104]	br_lens[105]	br_lens[106]	br_lens[107]	br_lens[108]	br_lens[109]	br_lens[110]	br_lens[111]	br_lens[112]	br_lens[113]	br_lens[114]	br_lens[115]	br_lens[116]	br_lens[117]	br_lens[118]	br_lens[119]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
700	-26793.6	-26593	-200.605	0.329124	0.00599423	0.0103324	0.00194943	0.0223812	2.91064	0.00804016	0.000539757	0.168713	0.276607	1.20248	0.00431865	1.09183	0.178055	0.000240938	0.00342485	0.169026	0.0023219	0.00200999	0.00777098	0.0242982	0.103473	0.379542	0.206778	0.000984738	0.0718266	0.00475258	0.0104982	0.0111739	0.0761056	0.000467608	0.0239327	0.127787	0.031224	0.00241269	0.00227916	0.0795572	0.00379685	0.166819	0.000730796	0.00326688	0.49599	0.0289163	0.0538425	2.81128	0.00718683	0.00738086	0.0594627	0.0151457	0.00222722	0.00745318	0.0117601	0.00154896	0.0661384	0.67157	0.00707579	0.00147602	0.0384495	0.634422	0.0141196	0.000500135	0.00289614	0.00394993	0.0235066	0.00316519	0.0218206	0.294672	0.0710142	0.000931687	0.00507315	0.0233645	0.0016468	0.00705962	0.000716523	0.0089564	0.00945546	0.0582769	0.0125683	0.000303937	5.06674e-05	0.00657614	0.129607	0.00193741	0.00314898	0.0443917	0.00562481	0.0520573	0.00100134	0.00424714	0.0241889	0.00301258	0.0385221	0.00785774	0.00510807	0.00226317	0.00867827	0.00606208	0.00135088	0.000590034	0.0109902	0.0044084	0.000268286	0.00197221	0.00219584	0.0329877	0.00262975	0.331124	0.00297724	0.00229491	0.0335432	0.00441949	0.0140412	0.0041719	0.0727928	0.00427142	0.00138537	0.0622594	0.00289138	0.0137883	0.00477423	0.10326	0.273186	0.107416	0.0741674	0.352471	0.0895002	0.00795266	0.127259	0.641623	3.22317	0.230939	0.235649	0.256698	0.276714	13.8402
710	-26781.4	-26579.7	-201.694	0.321962	0.00403931	0.00577493	0.000943096	0.0240237	3.04545	0.00661499	0.000867703	0.181557	0.288677	1.20248	0.00391731	1.10509	0.179741	0.000401023	0.00202732	0.146389	0.000827797	0.00340562	0.00549052	0.0171156	0.0674926	0.453279	0.235142	0.00135265	0.0600049	0.00289972	0.0167633	0.00652617	0.11941	0.00161258	0.0216397	0.108491	0.0255806	0.00228542	0.00263521	0.0726383	0.00312917	0.141806	0.0010938	0.00112679	0.494875	0.026461	0.0333988	2.83598	0.0140487	0.00454447	0.043251	0.0101789	0.00352891	0.00563812	0.0152677	0.000843843	0.0629542	0.709404	0.00616543	0.000688026	0.0499697	0.569056	0.0109016	0.000280348	0.00242947	0.00246807	0.0269792	0.00429553	0.0265184	0.21461	0.0555822	0.000680077	0.00332039	0.0300655	0.00113534	0.0145668	0.00220698	0.00600961	0.0107957	0.0366438	0.00778489	0.000197689	1.99318e-05	0.071945	0.137269	0.00227028	0.00208016	0.044946	0.00868177	0.0660618	0.00255309	0.00346908	0.0249516	0.00586991	0.0346013	0.00913556	0.00207723	0.00139081	0.0138682	0.00389155	0.000954751	0.00104938	0.0130204	0.00331257	0.000172832	0.0026449	0.00164875	0.0288023	0.00456485	0.295409	0.00481763	0.00175537	0.0541574	0.00330287	0.00776394	0.00305021	0.0528208	0.00259841	0.00221987	0.074436	0.0015889	0.0348849	0.005533	0.0992705	0.27247	0.107135	0.0739731	0.357886	0.0892658	0.00724499	0.121652	0.630907	3.2402	0.212114	0.241417	0.262981	0.283488	13.949
720	-26756.6	-26557.3	-199.274	0.316024	0.00312442	0.00477416	0.00099958	0.0204551	2.72636	0.00646764	0.000641053	0.186923	0.339293	1.09133	0.00638027	1.09323	0.193964	0.00059466	0.00110448	0.13086	0.000545998	0.00170011	0.0102956	0.0200997	0.0775153	0.412365	0.241505	0.00162442	0.0697021	0.00168289	0.0152462	0.0102845	0.175197	0.00189163	0.0216397	0.119821	0.0317484	0.000778406	0.00259874	0.113151	0.00310315	0.191073	0.00121543	0.000380837	0.58857	0.0288786	0.0379419	2.93052	0.00461035	0.00412847	0.049507	0.013197	0.00295508	0.00367385	0.00700313	0.00057295	0.0386744	0.639841	0.0110443	0.000589499	0.0396945	0.534557	0.0107877	0.000105117	0.00296869	0.00107209	0.0211926	0.0124053	0.0393655	0.204817	0.04644	0.00269807	0.00542576	0.0369795	0.00064048	0.0127823	0.00210403	0.0101561	0.00787873	0.0617226	0.00588668	0.000415131	5.09296e-05	0.0637964	0.102601	0.000837193	0.00559682	0.0224746	0.00443589	0.0506277	0.0062008	0.0040373	0.0187052	0.00676921	0.0268163	0.0132588	0.00248405	0.000601944	0.0101949	0.00682789	0.000530397	0.00154097	0.0134759	0.00325984	0.000188214	0.00555492	0.00342195	0.0300105	0.0143686	0.305674	0.00211667	0.00235988	0.0290926	0.00664362	0.00354081	0.00244234	0.0757664	0.00440401	0.00146528	0.0753887	0.00261661	0.00643515	0.0170425	0.0997158	0.273693	0.107615	0.0698192	0.359491	0.0896662	0.00668491	0.117005	0.621758	3.25455	0.212114	0.241417	0.262981	0.283488	13.7071
730	-26724.4	-26523.3	-201.11	0.328854	0.00367226	0.00473768	0.00288914	0.0237373	3.0759	0.00855727	0.00181338	0.157532	0.404686	1.14573	0.00461386	1.1523	0.193964	0.00127308	0.00101203	0.137441	0.000934221	0.0023645	0.0151354	0.0224675	0.112127	0.359911	0.180897	0.00364677	0.070734	0.00192008	0.00911467	0.0138118	0.103686	0.00215398	0.0221252	0.133822	0.0273742	0.00067425	0.00384407	0.088139	0.0045492	0.186404	0.00189773	0.00282213	0.446125	0.0405466	0.0348882	2.76645	0.0071868	0.0044324	0.0504492	0.0157518	0.00477856	0.0106892	0.00294258	0.000849137	0.059484	0.639841	0.0130713	0.000580047	0.0340253	0.555781	0.00779352	0.000157457	0.0029578	0.000984075	0.0145605	0.0700194	0.0142193	0.2209	0.0680865	0.00111813	0.00462419	0.0224746	0.000187628	0.0150737	0.00462665	0.00920951	0.00818525	0.0346448	0.00568061	0.000520363	8.73758e-05	0.0306728	0.147629	0.00238835	0.00545874	0.00381224	0.00916015	0.066377	0.00585059	0.00119786	0.0151908	0.00543753	0.0257248	0.00886317	0.00525398	0.000848476	0.0153947	0.00494439	0.000987264	0.00156922	0.0127656	0.0023968	0.000369153	0.00576459	0.0033191	0.0397754	0.00440181	0.327028	0.000508806	0.0203186	0.0373314	0.00630459	0.0122073	0.00208718	0.0850111	0.00248661	0.00225654	0.0519436	0.00457768	0.0147782	0.0138537	0.0973011	0.267065	0.129225	0.0681285	0.350786	0.0874949	0.00792534	0.127048	0.641225	3.2238	0.212114	0.241417	0.262981	0.283488	13.8906
740	-26683.4	-26488.4	-194.946	0.333348	0.00473901	0.0052908	0.00236002	0.0298559	2.76305	0.0080465	0.00096885	0.139824	0.354994	1.34366	0.00378453	1.12877	0.193964	0.00126179	0.00383489	0.132368	0.000964646	0.00161774	0.0139733	0.0248593	0.0725782	0.431556	0.14582	0.00628949	0.0629962	0.00204791	0.00672382	0.0124609	0.1193	0.00348102	0.0202927	0.119854	0.0319887	0.000944914	0.00150499	0.119792	0.00226575	0.147077	0.00391656	0.00162441	0.446125	0.0282266	0.0348882	2.38949	0.00798458	0.00404114	0.0428557	0.0198211	0.00494565	0.00347573	0.00274172	0.000907014	0.0531281	0.672152	0.0058731	0.000682142	0.0311035	0.577336	0.0143301	0.000103242	0.00300284	0.0014106	0.0231536	0.0864947	0.0469105	0.2209	0.0597853	0.00045004	0.0065116	0.0507553	0.000159961	0.00847228	0.00238745	0.00921515	0.00660709	0.0313038	0.00641138	0.000480959	7.24069e-05	0.0277888	0.120815	0.00133815	0.0172006	0.0111101	0.0164282	0.0732129	0.00731595	0.00247169	0.0144705	0.00255365	0.0366022	0.00713215	0.00481382	0.000452893	0.0154313	0.00522573	0.00109893	0.00116664	0.0186262	0.00317588	0.000694342	0.00293253	0.00177534	0.0263842	0.00721257	0.25312	0.00141913	0.00565613	0.0182205	0.00733238	0.0146397	0.00227328	0.064273	0.00202199	0.000908319	0.0675482	0.00271085	0.0117702	0.01951	0.0969722	0.266162	0.121514	0.0799598	0.3496	0.0857917	0.00838617	0.130564	0.647782	3.21327	0.220448	0.238863	0.260199	0.280489	13.2742
750	-26649.9	-26442.1	-207.842	0.344556	0.00588828	0.0031545	0.00637865	0.0134267	3.21375	0.0056612	0.00221347	0.122364	0.450025	1.27398	0.0024391	1.25974	0.225885	0.00176237	0.00150853	0.167636	0.000682879	0.00133215	0.0110455	0.0227187	0.0492458	0.461743	0.169233	0.00340679	0.0740115	0.00306048	0.0158532	0.0251661	0.100976	0.00456158	0.0277212	0.1289	0.0228802	0.00324865	0.000926717	0.101081	0.00109755	0.170884	0.00237761	0.00159964	0.466039	0.0300401	0.0325289	2.72177	0.0118855	0.00758624	0.0687983	0.0164973	0.00279135	0.00389167	0.00311416	0.00195978	0.0623887	0.705415	0.00578612	0.000716975	0.0449613	0.621392	0.00737639	0.000150312	0.0030396	0.00483165	0.0171007	0.10751	0.0430253	0.23992	0.0618314	0.000701011	0.00386823	0.0744002	8.11875e-05	0.00729132	0.00580863	0.00826547	0.00593713	0.0554576	0.0134046	0.000557962	0.000184798	0.0342089	0.128445	0.000751064	0.021898	0.00777532	0.0115676	0.0417139	0.0282794	0.00729732	0.0116781	0.00607919	0.0461397	0.00707908	0.00371485	0.00983222	0.0133372	0.00910432	0.00151996	0.000504152	0.0182846	0.00288565	0.00108012	0.00724369	0.0019807	0.0169521	0.00683282	0.285714	0.0011887	0.00641285	0.00853322	0.00675005	0.0296475	0.00312859	0.0682474	0.00204518	0.000730638	0.0391331	0.00765448	0.0135853	0.0168913	0.103463	0.265357	0.125941	0.0711634	0.348543	0.0855323	0.00959414	0.139316	0.663576	3.18751	0.214923	0.240556	0.262044	0.282477	14.5637
760	-26553.7	-26352.7	-200.963	0.344556	0.00385531	0.00313911	0.00384655	0.0200742	2.85518	0.00462763	0.00124301	0.0925291	0.307045	1.3184	0.00449795	1.14002	0.208319	0.00435365	0.00350461	0.128254	0.000245038	0.000566764	0.0106579	0.019965	0.0677457	0.461743	0.183815	0.00116141	0.084191	0.00359863	0.0113588	0.0182854	0.124564	0.00494253	0.033035	0.121377	0.0256669	0.00234792	0.000468404	0.107395	0.00192479	0.153474	0.0036162	0.00244975	0.533036	0.0280774	0.0372477	2.72177	0.00479191	0.0076016	0.0417158	0.0190818	0.00419221	0.00784219	0.00247268	0.000768647	0.049224	0.748948	0.00929566	0.000538381	0.0430104	0.556254	0.00891839	0.000143091	0.0047139	0.00623199	0.0204413	0.105774	0.0443417	0.258378	0.0518011	0.00132121	0.00537054	0.0149814	0.000101917	0.00931519	0.00192076	0.0115775	0.00647571	0.0468087	0.00914092	0.000629329	0.000200475	0.0132211	0.141207	0.00363779	0.0208675	0.0140707	0.00574726	0.0454724	0.0235345	0.0260104	0.0199309	0.00504818	0.0365821	0.00657157	0.00558933	0.00723478	0.0155309	0.00411349	0.002041	0.00037479	0.0118107	0.00218036	0.000959319	0.00445497	0.0021278	0.00710906	0.0147784	0.279206	0.00218565	0.00522334	0.0247227	0.00412816	0.0101378	0.000593863	0.0698122	0.00390931	0.000595917	0.0230544	0.00687662	0.0220662	0.0151699	0.103463	0.265357	0.125941	0.0711634	0.348543	0.0855323	0.00959414	0.139316	0.663576	3.18751	0.225637	0.229761	0.275533	0.269069	13.8758
770	-26474.6	-26276.9	-197.709	0.335039	0.00347529	0.00279914	0.000834122	0.0204332	2.91872	0.00511028	0.00279318	0.10567	0.303419	1.06516	0.00470009	1.23607	0.198896	0.00261313	0.006091	0.149948	6.88453e-05	0.00031811	0.0136699	0.0295096	0.110971	0.409114	0.155769	0.00415843	0.0398589	0.00151176	0.0219875	0.00635694	0.101448	0.00182764	0.0323547	0.109147	0.0373983	0.00130521	0.00139854	0.156586	0.00171421	0.153474	0.00240264	0.00361371	0.457446	0.0334914	0.0364386	2.72177	0.00885399	0.00821579	0.0474374	0.0194061	0.00161442	0.00488027	0.00577243	0.000875951	0.0518031	0.648464	0.0072718	0.000393067	0.0357735	0.556254	0.0179479	0.000400324	0.00148668	0.00410897	0.0178122	0.0949679	0.0209781	0.24724	0.0630706	0.00130639	0.00465692	0.045921	9.53616e-05	0.00495998	0.0166546	0.00753847	0.00963088	0.0567757	0.011788	0.0035371	2.52941e-05	0.0101295	0.132147	0.0012884	0.0253453	0.0142118	0.00486215	0.0357715	0.0137872	0.0511209	0.0196001	0.0441683	0.0377498	0.00956053	0.00380253	0.00606245	0.0139425	0.00717874	0.000991513	0.00237815	0.0121576	0.00396708	0.000624663	0.00457806	0.003	0.00429084	0.00460815	0.238286	0.00154986	0.00159257	0.0053891	0.00402786	0.0144949	0.000889776	0.0458942	0.0061545	0.000642426	0.0201784	0.00637513	0.0253518	0.0125858	0.0966969	0.248005	0.117706	0.0665099	0.367103	0.10398	0.00856315	0.131886	0.650216	3.20933	0.227476	0.231633	0.269629	0.271262	13.5505
780	-26445	-26255.2	-189.826	0.350215	0.00454859	0.00603156	0.00145771	0.0174236	2.57843	0.00323931	0.000723473	0.0993026	0.334453	1.24334	0.00736613	1.02369	0.188744	0.00202519	0.00466275	0.146909	0.000199036	0.00118664	0.0101753	0.026686	0.088089	0.377468	0.171625	0.00106689	0.0513235	0.00124549	0.0162893	0.00823533	0.0942938	0.00588099	0.0190307	0.129486	0.0294536	0.0030675	0.00404053	0.123468	0.00105703	0.138097	0.00195526	0.000955032	0.425032	0.0321444	0.0300928	2.4847	0.00946796	0.00302074	0.0466826	0.0231786	0.00232014	0.00660054	0.00102007	0.00142099	0.0423479	0.552993	0.00607913	0.00134116	0.0407257	0.579628	0.00427177	0.00028094	0.00303205	0.00260192	0.0253233	0.123211	0.0375416	0.234654	0.0575545	0.00014651	0.00465948	0.05031	0.000325211	0.00486162	0.0380063	0.00539063	0.00739613	0.051255	0.0118216	0.00461799	5.15695e-06	0.0190828	0.119093	0.000612605	0.0244323	0.010427	0.00916644	0.0336262	0.0191433	0.0626328	0.007567	0.0284607	0.0434536	0.0117677	0.00282598	0.0044972	0.0161535	0.00934807	0.000593475	0.00205252	0.00875133	0.00233104	0.000588572	0.00567654	0.00146721	0.00750341	0.00383017	0.268207	0.00125738	0.000288482	0.0111952	0.00279193	0.00433802	0.00175364	0.0302363	0.00722201	0.000618796	0.0179332	0.00293007	0.0158151	0.0196843	0.0996079	0.255471	0.110294	0.0685121	0.364495	0.101621	0.0102352	0.143722	0.671258	3.17478	0.227476	0.231633	0.269629	0.271262	12.7621
790	-26420.3	-26223.9	-196.35	0.350215	0.00407162	0.00520795	0.000336347	0.0229974	2.78307	0.00531409	0.000327616	0.0902819	0.36878	1.00612	0.00411831	1.13431	0.209595	0.00213025	0.00398855	0.151201	0.000251573	0.000501742	0.0159023	0.0282038	0.0921678	0.351133	0.166343	0.00108962	0.0627161	0.00174635	0.0142282	0.00868293	0.104203	0.00332102	0.0307274	0.11154	0.038707	0.000800118	0.00264623	0.123468	0.00106835	0.162981	0.000852553	0.0013884	0.463952	0.0205025	0.0352695	3.06334	0.00465063	0.00880149	0.0446421	0.0177956	0.00194222	0.0059914	0.00037522	0.000776035	0.0676033	0.616727	0.0110622	0.00102012	0.0326974	0.543049	0.00427177	0.000525158	0.00214804	0.00103221	0.019241	0.0764912	0.0183623	0.274065	0.0491527	4.9677e-05	0.00489598	0.0258322	0.000664524	0.00311103	0.0445582	0.0158762	0.00462255	0.0484583	0.00759529	0.00266667	2.31279e-06	0.0114274	0.120703	0.000451942	0.0268604	0.00606607	0.00887557	0.0383034	0.01571	0.0834358	0.0194492	0.0134434	0.0406787	0.0055708	0.00517138	0.00694543	0.00574805	0.00527389	0.00128452	0.00158018	0.0110454	0.00306046	0.00267158	0.00583593	0.00303875	0.00427321	0.00516421	0.185693	0.00408585	0.00101954	0.0259075	0.00302457	0.00843219	0.00167419	0.0278225	0.00795051	0.000333888	0.00976489	0.00558807	0.00377813	0.0170313	0.0996079	0.255471	0.110294	0.0685121	0.364495	0.101621	0.0102352	0.143722	0.671258	3.17478	0.227476	0.231633	0.269629	0.271262	13.4145
800	-26430.9	-26234.5	-196.464	0.340169	0.00918787	0.00267081	0.000461109	0.0184908	2.62462	0.00381004	5.70842e-05	0.0914411	0.301993	1.12076	0.00618605	1.08474	0.19161	0.00135082	0.00233656	0.151201	0.000780273	0.000586223	0.0188138	0.0267116	0.10127	0.39913	0.21292	0.00109377	0.0591856	0.00145445	0.0122391	0.00974977	0.0443325	0.00207385	0.0192617	0.124791	0.032638	0.00126074	0.00542884	0.109085	0.0013876	0.163265	0.00139125	0.00128913	0.463952	0.0331073	0.0390053	3.13398	0.00352788	0.00530899	0.050288	0.0163484	0.00617463	0.00731735	0.00120646	0.00112941	0.0419491	0.713029	0.010568	0.000718909	0.0425134	0.47361	0.00720663	0.000613325	0.0050739	0.00213009	0.0122984	0.0924432	0.0152748	0.265018	0.0562527	1.84778e-05	0.00588491	0.018463	0.000708846	0.00970764	0.048047	0.00807268	0.00188939	0.0484583	0.00841591	0.00493314	3.14896e-06	0.0044991	0.136617	0.000746058	0.0078459	0.0118182	0.00910694	0.0387576	0.00670179	0.0734826	0.0225167	0.0105554	0.060628	0.00960273	0.00452136	0.00188129	0.00828741	0.0091452	0.00165731	0.00600222	0.0106411	0.00118196	0.00129414	0.0020036	0.00509898	0.00214481	0.0114498	0.22175	0.00222677	0.00204465	0.0140573	0.00690118	0.0128763	0.0013635	0.0296377	0.00456129	0.000171127	0.0289797	0.00700686	0.00574115	0.0148018	0.0965664	0.250516	0.106926	0.0675445	0.385423	0.0930242	0.00911149	0.135894	0.657487	3.19751	0.229743	0.230953	0.268838	0.270466	13.426
810	-26425.2	-26226.5	-198.665	0.341229	0.0050573	0.00487324	0.0003817	0.0242994	2.81827	0.00759362	0.000325703	0.101009	0.301993	1.22334	0.0042413	1.19198	0.176034	0.00173978	0.00250647	0.13852	0.00168558	0.000259593	0.0120641	0.0121082	0.0799408	0.374666	0.179891	0.00186701	0.0591856	0.00213988	0.0205229	0.0161524	0.0864682	0.000939226	0.0295286	0.134278	0.0407436	0.000782843	0.00306882	0.125922	0.0019803	0.157426	0.00118367	0.00288249	0.492031	0.0228509	0.0515026	2.75776	0.00706056	0.00472317	0.0537226	0.0200469	0.00252462	0.0095816	0.00242432	0.00161665	0.0546561	0.706708	0.00551567	0.00117387	0.0507876	0.611555	0.0150809	0.000314147	0.00642468	0.00355969	0.0145648	0.0921119	0.0254697	0.279956	0.0492208	9.96298e-06	0.00311595	0.0189767	0.000932852	0.0119021	0.0468824	0.00791275	0.00341228	0.0570323	0.00709479	0.00572743	8.39977e-06	0.00633721	0.116427	0.000589294	0.014435	0.009525	0.00542902	0.0433151	0.0088158	0.0497232	0.0281346	0.0223957	0.0459034	0.00500029	0.00283785	0.00188242	0.0109749	0.010835	0.00403809	0.00061988	0.00805122	0.00426726	0.00103464	0.00230447	0.00126046	0.0012891	0.0127561	0.241505	0.00449883	0.00541088	0.0300338	0.00392493	0.00799263	0.00518936	0.0255565	0.00369871	0.00012001	0.0236151	0.00507634	0.00322137	0.0142365	0.0999352	0.249033	0.110656	0.0699008	0.374206	0.0962694	0.009227	0.136722	0.65897	3.19508	0.229743	0.230953	0.268838	0.270466	13.6461
820	-26408.3	-26207.2	-201.123	0.331614	0.00504668	0.00635394	0.00101907	0.0242994	3.00442	0.00751664	0.000563858	0.077074	0.348415	1.2599	0.00837383	1.29527	0.206673	0.000678848	0.00272852	0.14983	0.00176327	0.000532107	0.0157506	0.035211	0.110066	0.364192	0.201463	0.000995251	0.0513746	0.00416734	0.0136929	0.021711	0.0348389	0.001458	0.0293503	0.121446	0.0393385	0.00437602	0.0034872	0.125922	0.00185062	0.157977	0.00159724	0.00198003	0.50764	0.0228479	0.0434564	2.56992	0.00833458	0.00202996	0.0687371	0.0199027	0.0031112	0.00329075	0.00276957	0.00304077	0.0550871	0.731391	0.00404604	0.000822755	0.0453789	0.577312	0.00831027	0.000169692	0.00220575	0.00536977	0.0148067	0.106381	0.0258663	0.282933	0.0650129	2.8877e-05	0.00130855	0.0210585	0.0012078	0.00617034	0.0445505	0.0106169	0.00263002	0.0455164	0.00879414	0.00218597	1.36623e-05	0.00603773	0.11574	0.00136077	0.0182895	0.00928303	0.00413102	0.0467789	0.0134631	0.038228	0.0312021	0.021679	0.0341296	0.00813923	0.00564737	0.00187993	0.0137321	0.00760433	0.00197804	0.001337	0.0126079	0.00223168	0.00096182	0.00494624	0.00107894	0.00128405	0.0718838	0.215116	0.00395072	0.0075816	0.0178151	0.00533353	0.0109968	0.0027291	0.0426727	0.00548706	0.000116914	0.0139037	0.00387815	0.00246956	0.0172991	0.102206	0.248405	0.110377	0.0697245	0.373262	0.0960265	0.00820675	0.129207	0.645267	3.21732	0.229743	0.230953	0.268838	0.270466	13.8919
830	-26399.6	-26191	-208.589	0.328797	0.00407023	0.00434424	0.000658373	0.0323688	3.06459	0.00599044	0.00079389	0.0808701	0.342905	1.18436	0.0046525	1.30806	0.20248	0.00102583	0.00435576	0.14983	0.00130659	0.000688394	0.0119764	0.0232755	0.132949	0.364192	0.144264	0.000885675	0.0796113	0.00245538	0.0217882	0.0146793	0.0307106	0.000487258	0.0299054	0.117562	0.0468494	0.00195697	0.00102952	0.144783	0.00242296	0.143182	0.000232497	0.000513077	0.456193	0.0212661	0.036837	3.41418	0.00644729	0.00445434	0.0588136	0.0223846	0.00194971	0.00476523	0.00791627	0.00114794	0.0617451	0.715256	0.00930528	0.000108788	0.0518757	0.5991	0.00825576	6.44811e-05	0.00165693	0.00320819	0.0223003	0.0977485	0.025258	0.282933	0.0527107	4.03767e-05	0.00172889	0.0512117	0.00139215	0.00328207	0.0610239	0.024264	0.00175151	0.0388343	0.00859203	0.000970128	6.57962e-05	0.00291728	0.137658	0.00401292	0.0112604	0.00838951	0.0146066	0.0206399	0.0131417	0.0328702	0.0180445	0.00632325	0.0389229	0.00709322	0.00528008	0.0023283	0.00497024	0.0100049	0.000917255	0.00153203	0.0143456	0.00112788	0.000926342	0.00346025	0.000971783	0.000982319	0.0665174	0.184409	0.00161284	0.0077379	0.00728154	0.0135818	0.0186878	0.00389827	0.0325215	0.00349393	0.000595286	0.0372425	0.00434012	0.00932767	0.0144761	0.102583	0.249323	0.110785	0.066286	0.374641	0.0963815	0.00791956	0.127003	0.64114	3.22394	0.227819	0.229019	0.274963	0.2682	14.6385
840	-26374.7	-26173.8	-200.871	0.332175	0.00401798	0.00303983	0.000286668	0.0217669	3.06459	0.00846141	0.000389047	0.0828116	0.335782	1.08006	0.00433127	1.29328	0.165899	0.00105499	0.00388056	0.153989	0.00316432	0.000297562	0.00671844	0.0216338	0.0994483	0.425982	0.164887	0.00211861	0.0796113	0.00270396	0.014598	0.00898423	0.0213183	0.0010801	0.0220673	0.123669	0.030971	0.00108846	0.00142009	0.1423	0.00128423	0.147027	0.000509796	0.00170235	0.524812	0.0337527	0.0436608	2.73369	0.0177408	0.0052738	0.0482474	0.0197965	0.00282997	0.00332328	0.00321631	0.00121731	0.0583187	0.783393	0.00715395	6.28545e-05	0.0432961	0.540999	0.0123111	0.000215573	0.00287503	0.00253386	0.0177226	0.105048	0.0252451	0.290537	0.0385977	1.56307e-05	0.00380996	0.0472453	0.000970366	0.00470141	0.0367478	0.0115254	0.00460884	0.0340229	0.0191687	0.000773129	6.29493e-05	0.00473502	0.133658	0.0136374	0.0153753	0.00585661	0.0202386	0.0409919	0.00910908	0.0102897	0.0211434	0.00233853	0.0324966	0.0109821	0.00455034	0.008745	0.00958484	0.00894377	0.00174943	0.00289239	0.0130128	0.00121919	0.000612605	0.00424651	0.000884431	0.00177542	0.078006	0.178324	0.00240264	0.0259697	0.0243216	0.00758151	0.00743469	0.00290392	0.0368014	0.00454981	0.000177463	0.0221402	0.00166929	0.00559345	0.0120425	0.101697	0.247168	0.109827	0.0743571	0.371403	0.0955483	0.00826457	0.129646	0.646083	3.21601	0.225626	0.226815	0.272316	0.275243	13.8667
850	-26376.2	-26175.2	-200.964	0.335279	0.00583358	0.00430547	0.00190461	0.0251338	3.09857	0.00416601	0.000499356	0.113814	0.349927	1.19922	0.00771018	1.34394	0.138172	0.000748548	0.00389603	0.158683	0.00205728	0.000257925	0.00920217	0.0241179	0.0966627	0.341757	0.15028	0.00341263	0.0701836	0.00216594	0.0126397	0.0101645	0.044808	0.000919433	0.0274898	0.130813	0.0413277	0.00209086	0.00350315	0.111972	0.00130934	0.160554	0.001416	0.00151374	0.483563	0.0333668	0.0305953	2.48133	0.0101811	0.00242115	0.0528119	0.0170671	0.00388953	0.00673225	0.00247644	0.000992322	0.0470683	0.757265	0.00556129	7.60376e-05	0.0459001	0.584374	0.00900129	0.000454172	0.00544735	0.00121611	0.0172254	0.118791	0.0522876	0.290537	0.0351415	1.15467e-05	0.00487112	0.0572761	0.00145488	0.00309426	0.0484142	0.0130804	0.00354124	0.0502194	0.0139877	0.000850266	5.08664e-05	0.00329234	0.15487	0.00738761	0.0164163	0.0115142	0.0029904	0.0366522	0.0128581	0.0189039	0.0148173	0.011446	0.0382886	0.00767616	0.00268115	0.0133656	0.00952027	0.00703908	0.00123433	0.00187039	0.0182001	0.00312557	0.000262524	0.00365007	0.00292567	0.00155856	0.0755312	0.210881	0.0055625	0.0323748	0.0158371	0.00822299	0.00833548	0.0047232	0.0213371	0.00312016	0.00096929	0.0544125	0.000994899	0.012545	0.0188187	0.101697	0.247168	0.109827	0.0743571	0.371403	0.0955483	0.00858847	0.132074	0.65056	3.20878	0.225082	0.226086	0.274475	0.274358	13.876
